SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,4,1.0,0,0,0.101,0,1,0,0,,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,5,1.0,0,0,0.101,0,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,6,1.0,0,0,0.101,1,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,7,1.0,0,0,0.101,0,0,0,1,0.0,8
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,8,1.0,0,0,0.101,0,0,1,0,0.0,8
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,6.0,6,97.046,97.046,0,0,-,-,0.661,0.438,0.442,10,0.661,0.438,0.442,10,0.223,S,#CD3C3C,9,1.0,0,0,0.101,0,0,0,0,0.0,8
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,7.0,7,97.209,97.209,0,0,97.128,0.163,0.278,0.755,-0.099,10,0.278,0.755,-0.099,10,-0.477,S,#CD3C3C,10,1.0,0,0,0.101,0,0,0,0,0.0,8
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,8.0,8,97.7,97.7,0,0,97.454,0.491,-0.058,1.235,-0.675,10,-0.058,1.235,-0.675,10,-1.293,S,#CD3C3C,11,1.0,0,1,0.101,0,0,0,0,0.0,8
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,9.0,9,97.797,97.797,0,0,97.748,0.097,-0.09,1.561,-0.871,10,-0.090,1.561,-0.871,10,-1.651,S,#CD3C3C,12,1.0,0,0,0.101,0,0,0,0,1.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,10.0,10,97.614,97.614,0,0,97.706,0.183,-0.056,0.485,-0.298,10,-0.056,0.485,-0.298,10,-0.541,S,#CD3C3C,13,1.0,0,0,0.101,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,11.0,11,97.536,97.536,0,0,97.575,0.078,0.046,0.648,-0.278,10,0.046,0.648,-0.278,10,-0.602,S,#CD3C3C,14,1.0,0,0,0.101,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,12.0,12,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-0.355,S,#CD3C3C,15,1.0,1,0,0.101,0,0,0,0,0.0,8
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,13.0,13,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-0.432,M,#F0E628,1,2.0,0,0,0.292,0,0,0,0,0.0,16
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,14.0,14,97.477,97.477,0,0,-,-,-0.424,0.534,-0.691,10,-0.424,0.534,-0.691,10,-0.958,M,#F0E628,2,2.0,0,0,0.292,0,0,0,0,0.0,12
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,15.0,15,96.841,96.841,0,0,97.159,0.636,-0.238,1.183,-0.830,10,-0.238,1.183,-0.830,10,-1.421,M,#F0E628,3,2.0,0,0,0.292,0,0,0,0,0.0,12
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,16.0,16,97.065,97.065,0,0,96.953,0.224,-0.235,2.237,-1.353,10,-0.235,1.314,-0.892,10,-2.472,M,#F0E628,4,2.0,0,0,0.292,0,0,0,0,0.0,10
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,17.0,17,96.333,96.333,0,0,96.699,0.732,0.609,2.401,-0.592,10,0.609,2.401,-0.592,10,-1.792,M,#F0E628,5,2.0,0,0,0.292,0,0,0,0,1.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,18.0,18,96.951,96.951,0,0,96.642,0.618,0.029,1.766,-0.854,10,0.029,1.766,-0.854,10,-1.737,M,#F0E628,6,2.0,0,0,0.292,0,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,19.0,19,98.008,96.701,1,0,96.826,1.057,-1.393,1.063,-1.925,10,-0.086,2.370,-1.271,10,-2.456,M,#F0E628,7,2.0,0,0,0.292,0,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,20.0,20,96.451,96.451,0,0,96.576,1.557,0.527,3.133,-1.040,10,0.527,3.133,-1.040,10,-2.606,M,#F0E628,8,2.0,0,1,0.292,0,0,0,0,1.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,21.0,21,97.206,96.704,1,0,96.577,0.755,-0.207,2.790,-1.602,10,0.295,3.292,-1.351,10,-2.997,M,#F0E628,9,2.0,0,0,0.292,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,22.0,22,96.957,96.957,0,0,96.83,0.249,-0.059,3.797,-1.958,10,-0.059,3.797,-1.958,10,-3.856,M,#F0E628,10,2.0,0,0,0.292,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,23.0,23,96.843,96.843,0,0,96.9,0.114,-0.162,1.788,-1.056,10,-0.162,1.788,-1.056,10,-1.95,M,#F0E628,11,2.0,0,0,0.292,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,24.0,24,96.697,96.697,0,0,96.77,0.146,-0.181,-,-,-,-0.181,-,-,-,,M,#F0E628,12,2.0,0,0,0.292,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,25.0,25,96.879,96.879,0,0,96.788,0.182,-0.352,-,-,-,-0.352,-,-,-,,M,#F0E628,13,2.0,0,0,0.292,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,26.0,26,96.914,96.914,0,0,96.896,0.035,-0.379,-1.348,0.295,15,-0.379,-1.348,0.295,15,0.969,M,#F0E628,14,2.0,0,0,0.292,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,27.0,27,97.7,97.7,0,0,97.307,0.786,-1.063,-1.655,-0.235,15,-1.063,-1.655,-0.235,15,0.592,M,#F0E628,15,2.0,0,0,0.292,0,0,0,0,-1.0,8
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,28.0,28,-,-,0,1,-,-,-,-,-,-,-,-,-,-,0.316,M,#F0E628,16,2.0,1,0,0.292,0,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,29.0,29,-,-,0,1,-,-,-,-,-,-,-,-,-,-,0.298,H,#A5AFB9,1,3.0,0,0,0.209,0,0,0,0,0.0,15
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,30.0,30,96.023,96.023,0,0,-,-,0.544,0.237,0.425,10,0.544,0.237,0.425,10,0.307,H,#A5AFB9,2,3.0,0,0,0.209,0,0,0,0,0.0,13
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,31.0,31,94.865,94.865,0,0,95.444,1.158,1.676,1.320,1.016,10,1.676,1.320,1.016,10,0.356,H,#A5AFB9,3,3.0,0,0,0.209,0,0,0,0,1.0,11
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,32.0,32,95.279,95.279,0,0,95.072,0.414,0.888,1.056,0.360,10,0.888,1.056,0.360,10,-0.168,H,#A5AFB9,4,3.0,0,0,0.209,0,0,0,0,0.0,10
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,33.0,33,95.429,95.429,0,0,95.354,0.150,0.425,1.063,-0.106,10,0.425,1.063,-0.106,10,-0.638,H,#A5AFB9,5,3.0,0,0,0.209,0,0,0,0,0.0,10
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,34.0,34,95.328,95.328,0,0,95.378,0.101,0.548,0.713,0.192,10,0.548,0.713,0.192,10,-0.165,H,#A5AFB9,6,3.0,0,0,0.209,0,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,35.0,35,95.549,95.549,0,0,95.438,0.221,0.384,0.700,0.034,10,0.384,0.700,0.034,10,-0.316,H,#A5AFB9,7,3.0,0,0,0.209,0,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,36.0,36,95.455,95.455,0,0,95.502,0.094,0.32,2.397,-0.878,10,0.320,1.036,-0.198,10,-2.077,H,#A5AFB9,8,3.0,0,0,0.209,0,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,37.0,37,95.464,95.464,0,0,95.459,0.009,0.237,1.269,-0.398,10,0.237,1.269,-0.398,10,-1.032,H,#A5AFB9,9,3.0,0,0,0.209,0,0,0,0,0.0,9
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,38.0,38,95.686,95.686,0,0,95.575,0.222,0.029,0.554,-0.248,10,0.029,0.554,-0.248,10,-0.525,H,#A5AFB9,10,3.0,0,0,0.209,0,0,0,0,0.0,8
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,39.0,39,96.132,96.132,0,0,95.909,0.446,-0.394,0.594,-0.691,10,-0.394,0.183,-0.485,10,-0.988,H,#A5AFB9,11,3.0,0,0,0.209,0,0,0,0,0.0,7
1,2021,2021011,0,4,10,10-4,STR,Lance Stroll,18,#459A72,40.0,40,96.678,95.96,1,0,96.046,0.546,-0.953,-0.287,-0.809,15,-0.234,0.432,-0.450,10,-0.666,H,#A5AFB9,12,3.0,0,0,0.209,0,0,0,0,-1.0,8
