SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,1,2.0,0,0,0.232,0,0,0,0,,17
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,2,2.0,0,0,0.232,0,0,0,0,-1.0,18
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,3.0,3,93.715,93.715,0,0,-,-,-1.052,0.365,-0.870,17,-1.052,0.365,-0.870,17,-0.687,M,#F0E628,3,2.0,0,0,0.232,0,0,0,0,0.0,18
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,4.0,4,93.237,93.237,0,0,93.476,0.478,-0.738,0.435,-0.520,17,-0.738,0.435,-0.520,17,-0.303,M,#F0E628,4,2.0,0,0,0.232,0,0,0,0,0.0,18
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,5.0,5,92.792,92.792,0,0,93.014,0.445,-0.257,-0.161,-0.338,9,-0.257,-0.161,-0.338,9,-0.418,M,#F0E628,5,2.0,0,0,0.232,0,0,0,0,2.0,16
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,6.0,6,92.935,92.935,0,0,92.864,0.143,-0.394,-0.209,-0.498,9,-0.394,-0.209,-0.498,9,-0.603,M,#F0E628,6,2.0,0,0,0.232,0,0,0,0,0.0,16
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,7.0,7,93.13,93.13,0,0,93.032,0.195,-0.606,-0.089,-0.650,9,-0.606,-0.089,-0.650,9,-0.695,M,#F0E628,7,2.0,0,0,0.232,0,0,0,0,0.0,16
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,8.0,8,92.584,92.584,0,0,92.857,0.546,-0.102,-0.223,-0.213,9,-0.102,-0.223,-0.213,9,-0.325,M,#F0E628,8,2.0,0,0,0.232,0,0,0,0,0.0,16
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,9.0,9,93.825,92.856,1,0,92.72,1.241,-1.359,1.184,-0.767,17,-0.390,0.215,-0.282,17,-0.175,M,#F0E628,9,2.0,0,0,0.232,0,0,0,0,0.0,16
0,2021,2021100,9,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,10.0,10,93.127,93.127,0,0,92.991,0.698,-0.744,0.526,-0.481,17,-0.744,0.526,-0.481,17,-0.218,M,#F0E628,10,2.0,0,1,0.232,0,0,0,0,0.0,16
