SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,4,1.0,0,0,0.403,0,1,0,0,,3
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,5,1.0,0,0,0.403,0,0,0,0,0.0,3
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,6,1.0,0,0,0.403,1,0,0,0,0.0,3
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,7,1.0,0,0,0.403,0,0,0,1,0.0,3
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,8,1.0,0,0,0.403,0,0,1,0,0.0,3
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,6.0,6,98.294,98.294,0,0,-,-,-0.587,-1.182,0.004,8,-0.587,-1.182,0.004,8,0.595,S,#CD3C3C,9,1.0,0,0,0.403,0,0,0,0,-1.0,4
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,7.0,7,97.148,97.148,0,0,97.721,1.146,0.339,-0.009,0.344,8,0.339,-0.009,0.344,8,0.348,S,#CD3C3C,10,1.0,0,0,0.403,0,0,0,0,0.0,4
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,8.0,8,97.886,97.886,0,0,97.517,0.738,-0.244,-0.057,-0.215,8,-0.244,-0.057,-0.215,8,-0.187,S,#CD3C3C,11,1.0,0,1,0.403,0,0,0,0,0.0,4
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,9.0,9,98.667,97.702,1,0,97.794,0.781,-0.96,-0.271,-0.825,8,0.005,0.218,-0.104,6,-0.689,S,#CD3C3C,12,1.0,0,0,0.403,0,0,0,0,-1.0,5
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,10.0,10,97.518,97.518,0,0,97.61,1.149,0.04,0.494,-0.207,6,0.040,0.494,-0.207,6,-0.454,S,#CD3C3C,13,1.0,0,0,0.403,0,0,0,0,0.0,5
1,2021,2021011,0,5,6,6-5,LEC,Charles Leclerc,16,#BA3B30,11.0,11,97.729,97.729,0,0,97.624,0.211,-0.147,-0.167,-0.064,8,-0.147,-0.167,-0.064,8,0.02,S,#CD3C3C,14,1.0,0,0,0.403,0,0,0,0,0.0,5
