SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.174,0,1,0,0,,15
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.174,0,0,0,0,0.0,15
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,6,1.0,0,0,0.174,1,0,0,0,0.0,15
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,7,1.0,0,0,0.174,0,0,0,1,0.0,16
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,8,1.0,0,0,0.174,0,0,1,0,0.0,16
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,6.0,6,98.218,98.218,0,0,-,-,-0.511,1.541,0.260,17.0,-0.511,1.541,0.260,17.0,1.03,M,#F0E628,9,1.0,0,0,0.174,0,0,0,0,0.0,16
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,7.0,7,97.329,97.329,0,0,97.774,0.889,0.158,0.375,0.345,17.0,0.158,0.375,0.345,17.0,0.533,M,#F0E628,10,1.0,0,0,0.174,0,0,0,0,1.0,15
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,8.0,8,97.491,97.491,0,0,97.41,0.162,0.151,0.067,0.184,17.0,0.151,0.499,0.401,17.0,0.218,M,#F0E628,11,1.0,0,0,0.174,0,0,0,0,0.0,15
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,9.0,9,97.907,97.614,1,0,97.553,0.416,-0.2,0.877,0.238,17.0,0.093,0.584,0.385,17.0,0.677,M,#F0E628,12,1.0,0,0,0.174,0,0,0,0,1.0,14
1,2021,2021011,0,Alpha Tauri,9,TSU,Yuki Tsunoda,22,#2B4562,10.0,10,97.738,97.738,0,0,97.676,0.169,-0.18,0.363,0.002,17.0,-0.180,0.363,0.002,17.0,0.183,M,#F0E628,13,1.0,0,1,0.174,0,0,0,0,0.0,14
