SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.055,0,1,0,0,,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.055,0,0,0,0,0.0,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,6,1.0,0,0,0.055,1,0,0,0,0.0,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,7,1.0,0,0,0.055,0,0,0,1,0.0,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,8,1.0,0,0,0.055,0,0,1,0,0.0,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,6.0,6,96.169,96.169,0,0,-,-,1.538,0.940,1.068,1,1.538,0.940,1.068,1,0.598,M,#F0E628,9,1.0,0,0,0.055,0,0,0,0,0.0,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,7.0,7,96.123,96.123,0,0,96.146,0.046,1.364,0.232,1.248,1,1.364,0.232,1.248,1,1.132,M,#F0E628,10,1.0,0,0,0.055,0,0,0,0,0.0,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,8.0,8,96.075,96.075,0,0,96.099,0.048,1.567,-0.053,1.593,3,1.567,-0.053,1.593,3,1.62,M,#F0E628,11,1.0,0,0,0.055,0,0,0,0,0.0,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,9.0,9,96.148,96.078,1,0,96.077,0.073,1.559,0.938,1.090,1,1.629,0.135,1.562,1,0.621,M,#F0E628,12,1.0,0,1,0.055,0,0,0,0,0.0,2
1,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,10.0,10,96.082,96.082,0,0,96.08,0.066,1.477,0.324,1.315,1,1.477,0.324,1.315,1,1.153,M,#F0E628,13,1.0,0,0,0.055,0,0,0,0,0.0,2
