SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.055,0,1,0,0,,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,6,1.0,0,0,0.055,1,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,7,1.0,0,0,0.055,0,0,0,1,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,8,1.0,0,0,0.055,0,0,1,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,6.0,6,96.169,96.169,0,0,-,-,1.538,0.940,1.068,1,1.538,0.940,1.068,1,0.598,M,#F0E628,9,1.0,0,0,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,7.0,7,96.123,96.123,0,0,96.146,0.046,1.364,0.232,1.248,1,1.364,0.232,1.248,1,1.132,M,#F0E628,10,1.0,0,0,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,8.0,8,96.075,96.075,0,0,96.099,0.048,1.567,-0.053,1.593,3,1.567,-0.053,1.593,3,1.62,M,#F0E628,11,1.0,0,0,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,9.0,9,96.148,96.078,1,0,96.077,0.073,1.559,0.938,1.090,1,1.629,0.135,1.562,1,0.621,M,#F0E628,12,1.0,0,1,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,10.0,10,96.082,96.082,0,0,96.08,0.066,1.477,0.324,1.315,1,1.477,0.324,1.315,1,1.153,M,#F0E628,13,1.0,0,0,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,11.0,11,96.143,96.143,0,0,96.112,0.061,1.439,0.241,1.319,1,1.439,0.241,1.319,1,1.198,M,#F0E628,14,1.0,0,0,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,12.0,12,96.507,96.507,0,0,96.325,0.364,1.307,-0.047,1.331,3,1.307,-0.047,1.331,3,1.354,M,#F0E628,15,1.0,0,0,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,13.0,13,-,-,0,1,-,-,-,-,-,-,-,-,-,-,1.195,M,#F0E628,16,1.0,1,0,0.055,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,14.0,14,-,-,0,1,-,-,-,-,-,-,-,-,-,-,0.317,H,#A5AFB9,1,2.0,0,0,0.196,0,0,0,0,0.0,4
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,15.0,15,94.057,94.057,0,0,-,-,2.546,2.526,1.283,1,2.546,2.526,1.283,1,0.02,H,#A5AFB9,2,2.0,0,0,0.196,0,0,0,0,0.0,3
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,16.0,16,95.104,94.578,1,0,94.318,1.047,1.726,-,-,-,2.252,-,-,-,,H,#A5AFB9,3,2.0,0,0,0.196,0,0,0,0,0.0,3
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,17.0,17,95.099,95.099,0,0,94.839,0.005,1.843,-,-,-,1.843,-,-,-,,H,#A5AFB9,4,2.0,0,0,0.196,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,18.0,18,95.266,95.266,0,0,95.182,0.167,1.714,-0.228,1.828,3,1.714,-0.228,1.828,3,1.942,H,#A5AFB9,5,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,19.0,19,95.346,95.346,0,0,95.306,0.080,1.269,-0.828,1.683,3,1.269,-0.828,1.683,3,2.097,H,#A5AFB9,6,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,20.0,20,95.324,95.324,0,0,95.335,0.022,1.654,-0.550,1.929,3,1.654,-0.550,1.929,3,2.204,H,#A5AFB9,7,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,21.0,21,95.837,95.432,1,0,95.378,0.513,1.162,-0.739,1.532,3,1.567,-0.506,1.820,3,1.901,H,#A5AFB9,8,2.0,0,1,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,22.0,22,95.539,95.539,0,0,95.485,0.298,1.359,-0.462,1.590,3,1.359,-0.462,1.590,3,1.821,H,#A5AFB9,9,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,23.0,23,95.219,95.219,0,0,95.379,0.320,1.462,-0.127,1.526,3,1.462,-0.127,1.526,3,1.589,H,#A5AFB9,10,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,24.0,24,95.087,95.087,0,0,95.153,0.132,1.429,0.106,1.376,1,1.429,0.106,1.376,1,1.323,H,#A5AFB9,11,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,25.0,25,95.359,95.359,0,0,95.223,0.272,1.168,-0.337,1.337,3,1.168,-0.337,1.337,3,1.505,H,#A5AFB9,12,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,26.0,26,95.622,95.622,0,0,95.49,0.263,0.913,-0.314,1.070,3,0.913,-0.314,1.070,3,1.227,H,#A5AFB9,13,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,27.0,27,95.94,95.94,0,0,95.781,0.318,0.697,-0.471,0.932,3,0.697,-0.471,0.932,3,1.168,H,#A5AFB9,14,2.0,0,0,0.196,0,0,0,0,0.0,1
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,28.0,28,-,-,0,1,-,-,-,-,-,-,-,-,-,-,1.281,H,#A5AFB9,15,2.0,1,0,0.196,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,29.0,29,-,-,0,1,-,-,-,-,-,-,-,-,-,-,0.817,H,#A5AFB9,1,3.0,0,0,0.175,0,0,0,0,0.0,3
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,30.0,30,94.365,94.365,0,0,-,-,2.202,-,-,-,2.202,-,-,-,,H,#A5AFB9,2,3.0,0,0,0.175,0,0,0,0,0.0,3
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,31.0,31,95.305,94.547,1,0,94.456,0.940,1.236,-,-,-,1.994,-,-,-,,H,#A5AFB9,3,3.0,0,0,0.175,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,32.0,32,94.729,94.729,0,0,94.638,0.576,1.438,0.391,1.242,1,1.438,0.391,1.242,1,1.047,H,#A5AFB9,4,3.0,0,0,0.175,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,33.0,33,95.041,94.697,1,0,94.713,0.312,0.813,-0.584,1.105,3,1.157,-0.240,1.277,3,1.397,H,#A5AFB9,5,3.0,0,0,0.175,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,34.0,34,94.665,94.665,0,0,94.681,0.376,1.211,-0.193,1.308,3,1.211,-0.193,1.308,3,1.404,H,#A5AFB9,6,3.0,0,0,0.175,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,35.0,35,94.745,94.745,0,0,94.705,0.080,1.188,-0.345,1.361,3,1.188,-0.345,1.361,3,1.533,H,#A5AFB9,7,3.0,0,0,0.175,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,36.0,36,94.754,94.754,0,0,94.75,0.009,1.021,-0.293,1.167,3,1.021,-0.293,1.167,3,1.314,H,#A5AFB9,8,3.0,0,0,0.175,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,37.0,37,94.74,94.74,0,0,94.747,0.014,0.961,-0.341,1.131,3,0.961,-0.341,1.131,3,1.302,H,#A5AFB9,9,3.0,0,0,0.175,0,0,0,0,0.0,2
2,2021,2021011,0,10,1,1-10,HAM,Lewis Hamilton,44,#08ABA3,38.0,38,94.72,94.72,0,0,94.73,0.020,0.995,-0.302,1.146,3,0.995,-0.302,1.146,3,1.297,H,#A5AFB9,10,3.0,0,0,0.175,0,0,0,0,0.0,2
