Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,I,1,1,1,2023090,0,0,0,0,-,1,,-,-,75.618,,,-,-,-,,-,#50A078,1,1,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,I,1,2,1,2023090,0,0,0,0,-,1,,-,-,75.618,,,-,-,-,,-,#50A078,1,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,78.008,3.0,1.0,,,I,1,3,1,2023090,0,0,0,0,-,0,,78.008,-,75.618,80.109,80.109,-2.101,-2.101,-,,-,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,77.427,4.0,1.0,,,I,1,4,1,2023090,0,0,0,0,0.581,0,77.718,77.427,77.718,75.618,78.948,78.948,-1.521,-1.521,0.290,-0.29,0.290,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,76.807,5.0,1.0,,,I,1,5,1,2023090,0,0,0,0,0.620,0,77.117,76.807,77.117,75.618,78.398,78.398,-1.591,-1.591,0.310,-0.31,0.310,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,76.547,6.0,1.0,,,I,1,6,1,2023090,0,0,0,0,0.260,0,76.677,76.547,76.677,75.618,77.986,77.986,-1.439,-1.439,0.130,-0.13,0.130,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,76.882,7.0,1.0,,,I,1,7,1,2023090,0,0,0,0,0.335,0,76.714,76.288,76.417,75.618,77.79,77.76,-0.878,-1.473,0.465,0.465,-,#50A078,1,0,1,0.4648,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,76.028,8.0,1.0,,,I,1,8,1,2023090,0,0,0,0,0.854,0,76.455,76.028,76.158,75.618,77.697,77.678,-1.650,-1.650,0.130,-0.13,0.130,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,75.911,9.0,1.0,,,I,1,9,1,2023090,0,0,0,0,0.117,0,75.97,75.911,75.97,75.618,77.529,77.517,-1.606,-1.606,0.059,-0.059,0.059,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,75.774,10.0,1.0,,,I,1,10,1,2023090,0,0,0,0,0.137,0,75.842,75.774,75.842,75.618,77.368,77.368,-1.594,-1.594,0.069,-0.069,0.069,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,75.718,11.0,1.0,,,I,1,11,1,2023090,0,0,0,0,0.056,0,75.746,75.718,75.746,75.618,77.236,77.236,-1.518,-1.518,0.028,-0.028,0.028,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,75.396,12.0,1.0,,,I,1,12,1,2023090,0,0,0,0,0.322,0,75.557,75.396,75.557,75.618,77.097,77.015,-1.619,-1.619,0.161,-0.161,0.161,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,75.365,13.0,1.0,,,I,1,13,1,2023090,0,0,0,0,0.031,0,75.38,75.365,75.38,75.618,76.962,76.927,-1.562,-1.562,0.016,-0.016,0.016,#50A078,0,0,0,,0,75.618,0.172,0,1,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,75.163,14.0,1.0,,,I,1,14,1,2023090,0,0,0,0,0.202,0,75.264,75.163,75.264,75.618,76.727,76.703,-1.540,-1.540,0.101,-0.101,0.101,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,74.992,15.0,1.0,,,I,1,15,1,2023090,0,0,0,0,0.171,0,75.078,74.992,75.078,75.618,76.526,76.526,-1.534,-1.534,0.085,-0.085,0.085,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,75.223,16.0,1.0,,,I,1,16,1,2023090,0,0,0,0,0.231,0,75.108,75.223,75.108,75.618,76.564,76.515,-1.292,-1.292,0.115,0.115,0.115,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,74.506,17.0,1.0,,,I,1,17,1,2023090,0,0,0,0,0.717,0,74.864,74.506,74.864,75.618,76.072,75.957,-1.451,-1.451,0.358,-0.358,0.358,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,74.718,18.0,1.0,,,I,1,18,1,2023090,0,0,0,0,0.212,0,74.612,74.718,74.612,75.618,75.421,75.309,-0.591,-0.591,0.106,0.106,0.106,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,74.292,19.0,1.0,,,I,1,19,1,2023090,0,0,0,0,0.426,0,74.505,74.292,74.505,75.618,75.1,75.068,-0.776,-0.776,0.213,-0.213,0.213,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,74.426,20.0,1.0,,,I,1,20,1,2023090,0,0,0,0,0.134,0,74.359,74.426,74.359,75.618,74.828,74.702,-0.276,-0.276,0.067,0.067,0.067,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,74.46,21.0,1.0,,,I,1,21,1,2023090,0,0,0,0,0.034,0,74.443,74.46,74.443,75.618,73.968,73.968,0.492,0.492,0.017,0.017,0.017,#50A078,0,0,0,,0,75.618,0.172,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
