Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,I,124,1,1,2022181,1,0,0,0,-,1,,-,-,107.25,,,-,-,-,,-,#50A078,1,1.0,0,,0,,-,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,2.0,1.0,,0 days 01:07:39.541000,I,45,2,1,2022181,0,0,0,0,-,1,,-,-,107.25,,,-,-,-,,-,#50A078,1,0.0,0,,1,,-,1,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,3.0,2.0,0 days 03:14:06.948000,,W,1,1,1,2022181,0,0,0,0,-,1,,-,-,107.25,,,-,-,-,,-,#4682C8,1,0.0,0,,1,110.761,-,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,4.0,2.0,,,W,1,2,1,2022181,0,0,0,0,-,1,,-,-,107.25,,,-,-,-,,-,#4682C8,1,0.0,0,,0,110.761,-,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,5.0,2.0,,,W,1,3,1,2022181,0,0,0,0,-,1,,-,-,107.25,,,-,-,-,,-,#4682C8,1,0.0,0,,0,110.761,-,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,110.761,6.0,2.0,,,W,1,4,1,2022181,0,0,0,0,-,0,,110.761,-,107.25,116.54,116.54,-5.779,-5.779,-,,-,#4682C8,1,1.0,0,,0,110.761,-,0,1,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,7.0,2.0,,0 days 03:26:26.364000,W,1,5,1,2022181,0,0,0,0,-,1,,-,-,107.25,112.411,112.411,-,-,-,,-,#4682C8,1,0.0,0,,1,110.761,-,1,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,8.0,3.0,0 days 03:26:51.019000,,I,1,1,4,2022181,0,0,0,0,-,1,,-,-,107.25,110.918,110.645,-,-,-,,-,#50A078,1,0.0,0,,1,107.074,0.142,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,105.148,9.0,3.0,,,I,1,2,1,2022181,0,0,0,0,-,0,,105.148,-,107.25,109.068,108.793,-3.645,-3.645,-,,-,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,1.0
1,VER,104.911,10.0,3.0,,,I,1,3,1,2022181,0,0,0,0,0.237,0,105.03,104.911,105.03,107.25,108.412,108.234,-3.323,-3.323,0.118,-0.118,0.118,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,105.011,11.0,3.0,,,I,1,4,1,2022181,0,0,0,0,0.100,0,104.961,105.011,104.961,107.25,107.87,107.428,-2.417,-2.417,0.050,0.05,0.050,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,105.403,12.0,3.0,,,I,1,5,1,2022181,0,0,0,0,0.392,0,105.207,105.403,105.207,107.25,107.838,107.769,-2.366,-2.366,0.196,0.196,0.196,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,105.802,13.0,3.0,,,I,1,6,1,2022181,0,0,0,0,0.399,0,105.602,105.802,105.602,107.25,107.902,107.902,-2.100,-2.100,0.200,0.2,0.200,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,106.813,14.0,3.0,,,I,1,7,1,2022181,0,0,0,0,1.011,0,106.308,106.813,106.308,107.25,108.446,108.361,-1.548,-1.548,0.505,0.505,0.505,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.348,15.0,3.0,,,I,1,8,1,2022181,0,0,0,0,0.535,0,107.08,107.348,107.08,107.25,108.902,108.807,-1.459,-1.459,0.267,0.267,0.267,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.516,16.0,3.0,,,I,1,9,1,2022181,0,0,0,0,0.168,0,107.432,107.516,107.432,107.25,109.256,109.13,-1.614,-1.614,0.084,0.084,0.084,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.416,17.0,3.0,,,I,1,10,1,2022181,0,0,0,0,0.100,0,107.466,107.416,107.466,107.25,109.417,109.332,-1.916,-1.916,0.050,-0.05,0.050,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.598,18.0,3.0,,,I,1,11,1,2022181,0,0,0,0,0.182,0,107.507,107.598,107.507,107.25,109.387,109.348,-1.750,-1.750,0.091,0.091,0.091,#50A078,0,0.0,0,,0,107.074,0.142,0,1,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.654,19.0,3.0,,,I,1,12,1,2022181,0,0,0,0,0.056,0,107.626,107.654,107.626,107.25,109.297,109.234,-1.580,-1.580,0.028,0.028,0.028,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.742,20.0,3.0,,,I,1,13,1,2022181,0,0,0,0,0.088,0,107.698,107.742,107.698,107.25,108.919,108.865,-1.123,-1.123,0.044,0.044,0.044,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.563,21.0,3.0,,,I,1,14,1,2022181,0,0,0,0,0.179,0,107.652,107.563,107.652,107.25,108.531,108.486,-0.923,-0.923,0.090,-0.09,0.090,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.35,22.0,3.0,,,I,1,15,1,2022181,0,0,0,0,0.213,0,107.456,107.35,107.456,107.25,108.632,108.427,-1.077,-1.077,0.107,-0.107,0.107,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.651,23.0,3.0,,,I,1,16,1,2022181,0,0,0,0,0.301,0,107.5,107.651,107.5,107.25,108.949,108.9,-1.249,-1.249,0.151,0.151,0.151,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.582,24.0,3.0,,,I,1,17,1,2022181,0,0,0,0,0.069,0,107.616,107.582,107.616,107.25,109.311,108.847,-1.265,-1.265,0.035,-0.035,0.035,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.794,25.0,3.0,,,I,1,18,1,2022181,0,0,0,0,0.212,0,107.688,107.794,107.688,107.25,109.114,109.066,-1.272,-1.272,0.106,0.106,0.106,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,107.991,26.0,3.0,,,I,1,19,1,2022181,0,0,0,0,0.197,0,107.892,107.991,107.892,107.25,109.125,109.102,-1.111,-1.111,0.099,0.099,0.099,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,108.249,27.0,3.0,,,I,1,20,1,2022181,0,0,0,0,0.258,0,108.12,108.249,108.12,107.25,109.432,109.387,-1.138,-1.138,0.129,0.129,0.129,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,108.944,28.0,3.0,,,I,1,21,1,2022181,0,0,0,0,0.695,0,108.596,108.944,108.596,107.25,109.769,109.769,-0.825,-0.825,0.348,0.348,0.348,#50A078,0,0.0,0,,0,107.074,0.142,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,29.0,3.0,,,I,1,22,-,2022181,0,0,0,0,-,1,,-,-,107.25,,,-,-,-,,-,#50A078,1,0.0,0,,0,107.074,0.142,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,
10,GAS,-,1.0,2.0,0 days 01:02:46.728000,0 days 01:05:24.564000,I,124,1,18,2022181,1,0,0,0,-,1,,-,-,109.457,,,-,-,-,,-,#50A078,1,1.0,0,,1,,-,1,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,
10,GAS,-,2.0,3.0,0 days 01:06:05.782000,0 days 01:08:22.943000,W,45,1,18,2022181,0,0,0,0,-,1,,-,-,109.457,,,-,-,-,,-,#4682C8,1,0.0,0,,1,,-,1,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,-,3.0,4.0,0 days 03:15:11.895000,,W,1,1,18,2022181,0,0,0,0,-,1,,-,-,109.457,,,-,-,-,,-,#4682C8,1,0.0,0,,1,117.895,-,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,-,4.0,4.0,,,W,1,2,18,2022181,0,0,0,0,-,1,,-,-,109.457,,,-,-,-,,-,#4682C8,1,0.0,0,,0,117.895,-,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,-,5.0,4.0,,,W,1,3,16,2022181,0,0,0,0,-,1,,-,-,109.457,,,-,-,-,,-,#4682C8,1,0.0,0,,0,117.895,-,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,117.895,6.0,4.0,,,W,1,4,15,2022181,0,0,0,0,-,0,,117.895,-,109.457,116.54,116.54,1.355,1.355,-,,-,#4682C8,1,1.0,0,,0,117.895,-,0,1,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,-,7.0,4.0,,0 days 03:26:52.247000,W,1,5,14,2022181,0,0,0,0,-,1,,-,-,109.457,112.411,112.411,-,-,-,,-,#4682C8,1,0.0,0,,1,117.895,-,1,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,-,8.0,5.0,0 days 03:27:17.225000,,I,1,1,18,2022181,0,0,0,0,-,1,,-,-,109.457,110.918,110.645,-,-,-,,-,#50A078,1,0.0,0,,1,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,109.38,9.0,5.0,,,I,1,2,18,2022181,0,0,0,0,-,0,,109.38,-,109.457,109.068,108.793,0.587,0.587,-,,-,#50A078,0,0.0,0,,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,108.87,10.0,5.0,,,I,1,3,17,2022181,0,0,0,0,0.510,0,109.125,108.87,109.125,109.457,108.412,108.234,0.636,0.636,0.255,-0.255,0.255,#50A078,0,0.0,0,,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,107.854,11.0,5.0,,,I,1,4,17,2022181,0,0,0,0,1.016,0,108.362,107.854,108.362,109.457,107.87,107.428,0.426,0.426,0.508,-0.508,0.508,#50A078,0,0.0,0,,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,109.115,12.0,5.0,,,I,1,5,16,2022181,0,0,0,0,1.261,0,108.484,109.115,108.484,109.457,107.838,107.769,1.346,1.346,0.630,0.63,0.630,#50A078,0,0.0,0,,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,109.131,13.0,5.0,,,I,1,6,16,2022181,0,0,0,0,0.016,0,109.123,109.131,109.123,109.457,107.902,107.902,1.229,1.229,0.008,0.008,0.008,#50A078,0,0.0,0,,0,109.666,0.360,0,1,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,110.338,14.0,5.0,,,I,1,7,16,2022181,0,0,0,0,1.207,0,109.734,109.447,109.289,109.457,108.446,108.361,1.977,1.086,1.049,1.049,-,#50A078,1,0.0,1,1.049,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,109.763,15.0,5.0,,,I,1,8,16,2022181,0,0,0,0,0.575,0,110.05,109.763,109.605,109.457,108.902,108.807,0.956,0.956,0.158,0.158,0.158,#50A078,0,0.0,0,,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,110.492,16.0,5.0,,,I,1,9,16,2022181,0,0,0,0,0.729,0,110.128,110.492,110.128,109.457,109.256,109.13,1.362,1.362,0.365,0.365,0.365,#50A078,0,0.0,0,,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,110.916,17.0,5.0,,,I,1,10,16,2022181,0,0,0,0,0.424,0,110.704,110.916,110.704,109.457,109.417,109.332,1.584,1.584,0.212,0.212,0.212,#50A078,0,0.0,0,,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,110.802,18.0,5.0,,,I,1,11,16,2022181,0,0,0,0,0.114,0,110.859,110.802,110.859,109.457,109.387,109.348,1.454,1.454,0.057,-0.057,0.057,#50A078,0,0.0,0,,0,109.666,0.360,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,-,19.0,5.0,,0 days 03:49:14.025000,I,1,12,16,2022181,0,0,0,0,-,1,,-,-,109.457,109.297,109.234,-,-,-,,-,#50A078,1,0.0,0,,1,109.666,0.360,1,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,-,20.0,6.0,0 days 03:49:38.060000,,I,1,1,18,2022181,0,0,0,0,-,1,,-,-,109.457,108.919,108.865,-,-,-,,-,#50A078,1,0.0,0,,1,108.14,0.707,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,105.592,21.0,6.0,,,I,1,2,18,2022181,0,0,0,0,-,0,,105.592,-,109.457,108.531,108.486,-2.894,-2.894,-,,-,#50A078,0,0.0,0,,0,108.14,0.707,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,105.387,22.0,6.0,,,I,1,3,18,2022181,0,0,0,0,0.205,0,105.489,105.387,105.489,109.457,108.632,108.427,-3.040,-3.040,0.102,-0.102,0.102,#50A078,0,0.0,0,,0,108.14,0.707,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
10,GAS,106.686,23.0,6.0,,,I,1,4,18,2022181,0,0,0,0,1.299,0,106.036,106.686,106.036,109.457,108.949,108.9,-2.214,-2.214,0.650,0.65,0.650,#50A078,0,0.0,0,,0,108.14,0.707,0,0,0,1,Pierre Gasly,Pierre,Gasly,#4E7C9B,0.0
