Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,124,1,5,2023170,1,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,1.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,41,2,5,2023170,0,1,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,3.0,1.0,,,M,124,3,5,2023170,1,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,4.0,1.0,,,M,4,4,5,2023170,0,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,5.0,1.0,,,M,4,5,5,2023170,0,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,6.0,1.0,,,M,41,6,5,2023170,0,1,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,7.0,1.0,,,M,1,7,5,2023170,0,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,88.478,8.0,1.0,,,M,1,8,5,2023170,0,0,0,0,-,0,,88.478,-,86.896,89.521,89.521,-1.043,-1.043,-,,-,#F0E628,0,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,88.506,9.0,1.0,,,M,1,9,4,2023170,0,0,0,0,0.028,0,88.492,88.506,88.492,86.896,89.485,89.41,-0.904,-0.904,0.014,0.014,0.014,#F0E628,0,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,87.603,10.0,1.0,,,M,1,10,3,2023170,0,0,0,0,0.903,0,88.054,87.603,88.054,86.896,89.592,89.592,-1.989,-1.989,0.451,-0.451,0.451,#F0E628,0,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,-,11.0,1.0,,,M,124,11,3,2023170,1,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,12.0,1.0,,,M,4,12,3,2023170,0,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,13.0,1.0,,,M,4,13,3,2023170,0,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,14.0,1.0,,,M,41,14,3,2023170,0,1,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,15.0,1.0,,,M,1,15,3,2023170,0,0,0,0,-,1,,-,-,86.896,,,-,-,-,,-,#F0E628,1,0.0,0,,0,86.896,0.180,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,85.945,16.0,1.0,,,M,1,16,2,2023170,0,0,0,0,-,0,,85.945,-,86.896,88.861,88.861,-2.916,-2.916,-,,-,#F0E628,0,0.0,0,,0,86.896,0.180,0,1,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
