Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,S,1,1,1,2022151,0,0,0,0,-,1,,-,-,75.717,,,-,-,-,,-,#CD3C3C,1,1,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,2.0,1.0,,,S,12,2,1,2022151,0,0,0,0,-,1,,-,-,75.717,,,-,-,-,,-,#CD3C3C,1,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.523,3.0,1.0,,,S,1,3,1,2022151,0,0,0,0,-,0,,76.523,-,75.717,77.853,77.853,-1.330,-1.330,-,,-,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.656,4.0,1.0,,,S,12,4,1,2022151,0,0,0,0,0.133,0,76.59,76.656,76.59,75.717,77.717,77.628,-0.972,-0.972,0.067,0.067,0.067,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.449,5.0,1.0,,,S,1,5,1,2022151,0,0,0,0,0.207,0,76.553,76.449,76.553,75.717,77.562,77.541,-1.092,-1.092,0.104,-0.104,0.104,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.35,6.0,1.0,,,S,1,6,1,2022151,0,0,0,0,0.099,0,76.399,76.35,76.399,75.717,77.65,77.593,-1.243,-1.243,0.049,-0.049,0.049,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.253,7.0,1.0,,,S,1,7,1,2022151,0,0,0,0,0.097,0,76.302,76.253,76.302,75.717,77.676,77.618,-1.365,-1.365,0.049,-0.049,0.049,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.486,8.0,1.0,,,S,1,8,1,2022151,0,0,0,0,0.233,0,76.37,76.486,76.37,75.717,77.83,77.748,-1.262,-1.262,0.117,0.117,0.117,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.51,9.0,1.0,,,S,1,9,1,2022151,0,0,0,0,0.024,0,76.498,76.51,76.498,75.717,77.913,77.866,-1.356,-1.356,0.012,0.012,0.012,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.636,10.0,1.0,,,S,1,10,1,2022151,0,0,0,0,0.126,0,76.573,76.636,76.573,75.717,77.97,77.97,-1.334,-1.334,0.063,0.063,0.063,#CD3C3C,0,0,0,,0,76.517,0.048,0,1,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.671,11.0,1.0,,,S,1,11,1,2022151,0,0,0,0,0.035,0,76.654,76.671,76.654,75.717,78.043,77.952,-1.281,-1.281,0.017,0.017,0.017,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.698,12.0,1.0,,,S,1,12,1,2022151,0,0,0,0,0.027,0,76.684,76.698,76.684,75.717,78.1,77.937,-1.239,-1.239,0.013,0.013,0.013,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.521,13.0,1.0,,,S,1,13,1,2022151,0,0,0,0,0.177,0,76.61,76.521,76.61,75.717,77.584,77.553,-1.032,-1.032,0.088,-0.088,0.088,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.461,14.0,1.0,,,S,1,14,1,2022151,0,0,0,0,0.060,0,76.491,76.461,76.491,75.717,77.544,77.441,-0.980,-0.980,0.030,-0.03,0.030,#CD3C3C,0,0,0,,0,76.517,0.048,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
