Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,1,3,2022021,0,0,0,0,-,1,,-,-,93.57,,,-,-,-,,-,#F0E628,1,1,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,2.0,1.0,,,M,1,2,3,2022021,0,0,0,0,-,1,,-,-,93.57,,,-,-,-,,-,#F0E628,1,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.89,3.0,1.0,,,M,1,3,3,2022021,0,0,0,0,-,0,,94.89,-,93.57,96.745,96.745,-1.855,-1.855,-,,-,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.7,4.0,1.0,,,M,1,4,3,2022021,0,0,0,0,0.190,0,94.795,94.7,94.795,93.57,96.883,96.803,-2.103,-2.103,0.095,-0.095,0.095,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.809,5.0,1.0,,,M,1,5,3,2022021,0,0,0,0,0.109,0,94.754,94.809,94.754,93.57,97.034,96.809,-2.000,-2.000,0.054,0.054,0.054,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.84,6.0,1.0,,,M,1,6,3,2022021,0,0,0,0,0.031,0,94.824,94.84,94.824,93.57,96.564,96.564,-1.724,-1.724,0.016,0.016,0.016,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.634,7.0,1.0,,,M,1,7,3,2022021,0,0,0,0,0.206,0,94.737,94.634,94.737,93.57,96.715,96.65,-2.016,-2.016,0.103,-0.103,0.103,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.821,8.0,1.0,,,M,1,8,3,2022021,0,0,0,0,0.187,0,94.727,94.821,94.727,93.57,96.739,96.592,-1.771,-1.771,0.094,0.094,0.094,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.832,9.0,1.0,,,M,1,9,3,2022021,0,0,0,0,0.011,0,94.826,94.832,94.826,93.57,96.571,96.466,-1.634,-1.634,0.005,0.005,0.005,#F0E628,0,0,0,,0,94.952,0.101,0,1,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,95.252,10.0,1.0,,,M,1,10,3,2022021,0,0,0,0,0.420,0,95.042,94.896,94.864,93.57,96.44,96.357,-1.105,-1.461,0.388,0.388,-,#F0E628,1,0,1,0.3882,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.959,11.0,1.0,,,M,1,11,3,2022021,0,0,0,0,0.293,0,95.106,94.959,94.927,93.57,96.561,96.371,-1.412,-1.412,0.032,0.032,0.032,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,95.191,12.0,1.0,,,M,1,12,3,2022021,0,0,0,0,0.232,0,95.075,94.97,94.965,93.57,96.472,96.413,-1.222,-1.443,0.226,0.226,-,#F0E628,1,0,1,0.2262,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.982,13.0,1.0,,,M,1,13,3,2022021,0,0,0,0,0.209,0,95.086,94.982,94.976,93.57,96.183,96.183,-1.201,-1.201,0.006,0.006,0.006,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,95.093,14.0,1.0,,,M,1,14,3,2022021,0,0,0,0,0.111,0,95.038,95.093,95.038,93.57,96.378,96.357,-1.264,-1.264,0.056,0.056,0.056,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,95.37,15.0,1.0,,,M,1,15,3,2022021,0,0,0,0,0.277,0,95.232,95.37,95.232,93.57,96.382,96.382,-1.012,-1.012,0.138,0.138,0.138,#F0E628,0,0,0,,0,94.952,0.101,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,16.0,1.0,,0 days 01:27:59.039000,M,1264,16,2,2022021,1,0,1,0,-,1,,-,-,93.57,,,-,-,-,,-,#F0E628,1,0,0,,1,94.952,0.101,1,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,17.0,2.0,0 days 01:28:19.770000,,H,4,1,2,2022021,0,0,0,0,-,1,,-,-,93.57,,,-,-,-,,-,#A5AFB9,1,0,0,,1,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,18.0,2.0,,,H,4,2,2,2022021,0,0,0,0,-,1,,-,-,93.57,,,-,-,-,,-,#A5AFB9,1,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,19.0,2.0,,,H,4,3,2,2022021,0,0,0,0,-,1,,-,-,93.57,,,-,-,-,,-,#A5AFB9,1,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,20.0,2.0,,,H,41,4,2,2022021,0,1,0,0,-,1,,-,-,93.57,,,-,-,-,,-,#A5AFB9,1,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,21.0,2.0,,,H,1,5,2,2022021,0,0,0,0,-,1,,-,-,93.57,,,-,-,-,,-,#A5AFB9,1,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,94.167,22.0,2.0,,,H,1,6,2,2022021,0,0,0,0,-,0,,94.167,-,93.57,96.221,96.221,-2.054,-2.054,-,,-,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.688,23.0,2.0,,,H,1,7,2,2022021,0,0,0,0,0.479,0,93.928,93.688,93.928,93.57,95.303,95.303,-1.615,-1.615,0.240,-0.24,0.240,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.445,24.0,2.0,,,H,1,8,2,2022021,0,0,0,0,0.243,0,93.566,93.445,93.566,93.57,95.41,95.233,-1.788,-1.788,0.121,-0.121,0.121,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.301,25.0,2.0,,,H,1,9,2,2022021,0,0,0,0,0.144,0,93.373,93.301,93.373,93.57,95.272,95.226,-1.925,-1.925,0.072,-0.072,0.072,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.304,26.0,2.0,,,H,1,10,2,2022021,0,0,0,0,0.003,0,93.303,93.304,93.303,93.57,95.02,95.02,-1.716,-1.716,0.001,0.001,0.001,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.059,27.0,2.0,,,H,1,11,2,2022021,0,0,0,0,0.245,0,93.182,93.059,93.182,93.57,94.834,94.803,-1.744,-1.744,0.123,-0.123,0.123,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.03,28.0,2.0,,,H,1,12,2,2022021,0,0,0,0,0.029,0,93.044,93.03,93.044,93.57,94.788,94.714,-1.684,-1.684,0.014,-0.014,0.014,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,92.93,29.0,2.0,,,H,1,13,2,2022021,0,0,0,0,0.100,0,92.98,92.93,92.98,93.57,94.695,94.668,-1.738,-1.738,0.050,-0.05,0.050,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,92.778,30.0,2.0,,,H,1,14,2,2022021,0,0,0,0,0.152,0,92.854,92.778,92.854,93.57,94.435,94.409,-1.631,-1.631,0.076,-0.076,0.076,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,92.897,31.0,2.0,,,H,1,15,2,2022021,0,0,0,0,0.119,0,92.838,92.897,92.838,93.57,94.34,94.305,-1.408,-1.408,0.059,0.059,0.059,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,92.887,32.0,2.0,,,H,1,16,2,2022021,0,0,0,0,0.010,0,92.892,92.887,92.892,93.57,94.284,94.246,-1.359,-1.359,0.005,-0.005,0.005,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,92.855,33.0,2.0,,,H,1,17,2,2022021,0,0,0,0,0.032,0,92.871,92.855,92.871,93.57,94.22,94.22,-1.365,-1.365,0.016,-0.016,0.016,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,92.827,34.0,2.0,,,H,1,18,2,2022021,0,0,0,0,0.028,0,92.841,92.827,92.841,93.57,94.171,94.141,-1.314,-1.314,0.014,-0.014,0.014,#A5AFB9,0,0,0,,0,92.852,0.202,0,1,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,92.474,35.0,2.0,,,H,1,19,2,2022021,0,0,0,0,0.353,0,92.65,92.474,92.65,93.57,94.178,94.14,-1.666,-1.666,0.176,-0.176,0.176,#A5AFB9,0,0,0,,0,92.852,0.202,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
