Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,124,1,1,2024231,1,0,0,0,-,1,,-,-,84.63,,,-,-,-,,-,#F0E628,1,1.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,4,2,1,2024231,0,0,0,0,-,1,,-,-,84.63,,,-,-,-,,-,#F0E628,1,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,3.0,1.0,,,M,4,3,1,2024231,0,0,0,0,-,1,,-,-,84.63,,,-,-,-,,-,#F0E628,1,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,4.0,1.0,,,M,41,4,1,2024231,0,1,0,0,-,1,,-,-,84.63,,,-,-,-,,-,#F0E628,1,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,5.0,1.0,,,M,12,5,1,2024231,0,0,0,0,-,1,,-,-,84.63,,,-,-,-,,-,#F0E628,1,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,86.502,6.0,1.0,,,M,1,6,1,2024231,0,0,0,0,-,0,,86.502,-,84.63,88.473,88.473,-1.971,-1.971,-,,-,#F0E628,0,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,86.376,7.0,1.0,,,M,1,7,1,2024231,0,0,0,0,0.126,0,86.439,86.376,86.439,84.63,87.603,87.603,-1.227,-1.227,0.063,-0.063,0.063,#F0E628,0,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,86.28,8.0,1.0,,,M,1,8,1,2024231,0,0,0,0,0.096,0,86.328,86.28,86.328,84.63,87.516,87.482,-1.202,-1.202,0.048,-0.048,0.048,#F0E628,0,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,86.2,9.0,1.0,,,M,1,9,1,2024231,0,0,0,0,0.080,0,86.24,86.2,86.24,84.63,87.238,87.238,-1.038,-1.038,0.040,-0.04,0.040,#F0E628,0,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,85.973,10.0,1.0,,,M,1,10,1,2024231,0,0,0,0,0.227,0,86.086,85.973,86.086,84.63,87.306,87.164,-1.191,-1.191,0.114,-0.114,0.114,#F0E628,0,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,85.808,11.0,1.0,,,M,1,11,1,2024231,0,0,0,0,0.165,0,85.89,85.808,85.89,84.63,87.381,87.183,-1.375,-1.375,0.082,-0.082,0.082,#F0E628,0,0.0,0,,0,85.271,0.072,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
