Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,1,2,2022210,0,0,0,0,-,1,,-,-,75.828,,,-,-,-,,-,#F0E628,1,1,0,,0,75.828,0.236,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,2.0,1.0,,,M,1,2,2,2022210,0,0,0,0,-,1,,-,-,75.828,,,-,-,-,,-,#F0E628,1,0,0,,0,75.828,0.236,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,74.552,3.0,1.0,,,M,1,3,1,2022210,0,0,0,0,-,0,,74.552,-,75.828,76.073,76.073,-1.521,-1.521,-,,-,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,1.0
1,VER,74.524,4.0,1.0,,,M,1,4,1,2022210,0,0,0,0,0.028,0,74.538,74.524,74.538,75.828,75.597,75.545,-1.021,-1.021,0.014,-0.014,0.014,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,74.507,5.0,1.0,,,M,1,5,1,2022210,0,0,0,0,0.017,0,74.516,74.507,74.516,75.828,75.732,75.621,-1.114,-1.114,0.008,-0.008,0.008,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,74.644,6.0,1.0,,,M,1,6,1,2022210,0,0,0,0,0.137,0,74.576,74.644,74.576,75.828,76.097,75.879,-1.235,-1.235,0.069,0.069,0.069,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,74.839,7.0,1.0,,,M,1,7,1,2022210,0,0,0,0,0.195,0,74.742,74.839,74.742,75.828,76.097,76.043,-1.204,-1.204,0.097,0.097,0.097,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,74.886,8.0,1.0,,,M,1,8,1,2022210,0,0,0,0,0.047,0,74.862,74.886,74.862,75.828,76.199,76.089,-1.203,-1.203,0.023,0.023,0.023,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,75.194,9.0,1.0,,,M,1,9,1,2022210,0,0,0,0,0.308,0,75.04,75.194,75.04,75.828,76.252,76.197,-1.003,-1.003,0.154,0.154,0.154,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,75.124,10.0,1.0,,,M,1,10,1,2022210,0,0,0,0,0.070,0,75.159,75.124,75.159,75.828,76.244,76.207,-1.083,-1.083,0.035,-0.035,0.035,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,75.456,11.0,1.0,,,M,1,11,1,2022210,0,0,0,0,0.332,0,75.29,75.456,75.29,75.828,76.303,76.289,-0.833,-0.833,0.166,0.166,0.166,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.225,12.0,1.0,,,M,1,12,1,2022210,0,0,0,0,0.769,0,75.84,76.225,75.84,75.828,76.56,76.515,-0.290,-0.290,0.385,0.385,0.385,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.566,13.0,1.0,,,M,12,13,1,2022210,0,0,0,0,0.341,0,76.396,76.566,76.396,75.828,76.904,76.601,-0.035,-0.035,0.171,0.171,0.171,#F0E628,0,0,0,,0,75.828,0.236,0,1,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,75.978,14.0,1.0,,,M,1,14,1,2022210,0,0,0,0,0.588,0,76.272,75.978,76.272,75.828,76.719,76.68,-0.702,-0.702,0.294,-0.294,0.294,#F0E628,0,0,0,,0,75.828,0.236,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.849,15.0,1.0,,,M,1,15,2,2022210,0,0,0,0,0.871,0,76.414,76.07,76.024,75.828,76.665,76.502,0.347,-0.431,0.825,0.825,-,#F0E628,1,0,1,0.8248,0,75.828,0.236,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,-1.0
1,VER,76.163,16.0,1.0,,,M,1,16,2,2022210,0,0,0,0,0.686,0,76.506,76.163,76.117,75.828,76.674,76.571,-0.408,-0.408,0.046,0.046,0.046,#F0E628,0,0,0,,0,75.828,0.236,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,76.048,17.0,1.0,,,M,1,17,2,2022210,0,0,0,0,0.115,0,76.106,76.048,76.106,75.828,76.611,76.589,-0.541,-0.541,0.058,-0.058,0.058,#F0E628,0,0,0,,0,75.828,0.236,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,75.949,18.0,1.0,,,M,1,18,2,2022210,0,0,0,0,0.099,0,75.998,75.949,75.998,75.828,76.506,76.506,-0.557,-0.557,0.050,-0.05,0.050,#F0E628,0,0,0,,0,75.828,0.236,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,77.885,19.0,1.0,,,M,1,19,4,2022210,0,0,0,0,1.936,0,76.917,76.542,76.245,75.828,76.726,76.551,1.334,-0.010,1.640,1.64,-,#F0E628,1,0,1,1.6398,0,75.828,0.236,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,-2.0
