Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,1,1,2022111,0,0,0,0,-,1,,-,-,69.975,,,-,-,-,,-,#F0E628,1,1,0,,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,2.0,1.0,,,M,1,2,1,2022111,0,0,0,0,-,1,,-,-,69.975,,,-,-,-,,-,#F0E628,1,0,0,,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,70.165,3.0,1.0,,,M,1,3,1,2022111,0,0,0,0,-,0,,70.165,-,69.975,71.56,71.56,-1.395,-1.395,-,,-,#F0E628,0,0,0,,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,70.128,4.0,1.0,,,M,1,4,1,2022111,0,0,0,0,0.037,0,70.146,70.128,70.146,69.975,71.373,71.341,-1.213,-1.213,0.019,-0.019,0.019,#F0E628,0,0,0,,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,70.26,5.0,1.0,,,M,1,5,1,2022111,0,0,0,0,0.132,0,70.194,70.26,70.194,69.975,71.505,71.42,-1.160,-1.160,0.066,0.066,0.066,#F0E628,0,0,0,,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,70.357,6.0,1.0,,,M,1,6,1,2022111,0,0,0,0,0.097,0,70.309,70.357,70.309,69.975,71.603,71.57,-1.213,-1.213,0.048,0.048,0.048,#F0E628,0,0,0,,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,70.559,7.0,1.0,,,M,1,7,1,2022111,0,0,0,0,0.202,0,70.458,70.559,70.458,69.975,71.812,71.674,-1.115,-1.115,0.101,0.101,0.101,#F0E628,0,0,0,,0,70.73,0.158,0,1,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,70.763,8.0,1.0,,,M,1,8,1,2022111,0,0,0,0,0.204,0,70.661,70.763,70.661,69.975,71.69,71.69,-0.927,-0.927,0.102,0.102,0.102,#F0E628,0,0,0,,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,70.847,9.0,1.0,,,M,1,9,1,2022111,0,0,0,0,0.084,0,70.805,70.847,70.805,69.975,71.715,71.686,-0.839,-0.839,0.042,0.042,0.042,#F0E628,0,0,0,,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,71.396,10.0,1.0,,,M,1,10,1,2022111,0,0,0,0,0.549,0,71.122,70.882,70.865,69.975,71.828,71.759,-0.363,-0.876,0.531,0.531,-,#F0E628,1,0,1,0.5313,0,70.73,0.158,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
