Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,0 days 01:04:31.951000,S,125,1,4,2022101,0,0,0,0,-,1,,-,-,93.99,,,-,-,-,,-,#CD3C3C,1,1.0,0,,1,,-,1,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,2.0,2.0,0 days 01:55:09.310000,,M,5,1,1,2022101,0,0,0,0,-,1,,-,-,93.99,,,-,-,-,,-,#F0E628,1,0.0,0,,1,93.566,0.087,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,3.0,2.0,,,M,1,2,2,2022101,0,0,0,0,-,1,,-,-,93.99,,,-,-,-,,-,#F0E628,1,0.0,0,,0,93.566,0.087,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,4.0,2.0,,,M,1,3,2,2022101,0,0,0,0,-,1,,-,-,93.99,,,-,-,-,,-,#F0E628,1,0.0,0,,0,93.566,0.087,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.489,5.0,2.0,,,M,1,4,2,2022101,0,0,0,0,-,0,,93.489,-,93.99,95.341,95.341,-1.852,-1.852,-,,-,#F0E628,0,0.0,0,,0,93.566,0.087,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.539,6.0,2.0,,,M,1,5,2,2022101,0,0,0,0,0.050,0,93.514,93.539,93.514,93.99,94.985,94.985,-1.446,-1.446,0.025,0.025,0.025,#F0E628,0,0.0,0,,0,93.566,0.087,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.762,7.0,2.0,,,M,1,6,2,2022101,0,0,0,0,0.223,0,93.65,93.495,93.517,93.99,94.932,94.876,-1.114,-1.381,0.245,0.245,-,#F0E628,1,0.0,1,0.245,0,93.566,0.087,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.451,8.0,2.0,,,M,1,7,2,2022101,0,0,0,0,0.311,0,93.606,93.451,93.473,93.99,94.913,94.897,-1.446,-1.446,0.022,-0.022,0.022,#F0E628,0,0.0,0,,0,93.566,0.087,0,1,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.606,9.0,2.0,,,M,1,8,2,2022101,0,0,0,0,0.155,0,93.528,93.468,93.46,93.99,94.93,94.86,-1.254,-1.391,0.146,0.146,-,#F0E628,1,0.0,1,0.1462,0,93.566,0.087,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,93.486,10.0,2.0,,,M,1,9,1,2022101,0,0,0,0,0.120,0,93.546,93.486,93.477,93.99,94.944,94.831,-1.345,-1.345,0.009,0.009,0.009,#F0E628,0,0.0,0,,0,93.566,0.087,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,1.0
1,VER,93.632,11.0,2.0,,,M,12,10,1,2022101,0,0,0,0,0.146,0,93.559,93.632,93.559,93.99,95.901,94.862,-1.230,-1.230,0.073,0.073,0.073,#F0E628,0,0.0,0,,0,93.566,0.087,0,0,1,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
