Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,I,12,1,12,2022171,0,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,1,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,
1,VER,-,2.0,1.0,,,I,1,2,10,2022171,0,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,2.0
1,VER,123.369,3.0,1.0,,,I,1,3,9,2022171,0,0,0,0,-,0,,123.369,-,116.232,124.685,124.685,-1.316,-1.316,-,,-,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,1.0
1,VER,123.238,4.0,1.0,,,I,1,4,9,2022171,0,0,0,0,0.131,0,123.304,123.238,123.304,116.232,123.819,123.819,-0.581,-0.581,0.066,-0.066,0.066,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,122.703,5.0,1.0,,,I,1,5,9,2022171,0,0,0,0,0.535,0,122.97,122.703,122.97,116.232,123.414,123.414,-0.711,-0.711,0.267,-0.267,0.267,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,123.027,6.0,1.0,,,I,1,6,9,2022171,0,0,0,0,0.324,0,122.865,123.027,122.865,116.232,123.31,123.277,-0.250,-0.250,0.162,0.162,0.162,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,123.289,7.0,1.0,,,I,12,7,9,2022171,0,0,0,0,0.262,0,123.158,123.289,123.158,116.232,123.274,123.274,0.015,0.015,0.131,0.131,0.131,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,8.0,1.0,,,I,24,8,9,2022171,1,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,9.0,1.0,,,I,4,9,9,2022171,0,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,10.0,1.0,,,I,41,10,9,2022171,0,1,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,11.0,1.0,,,I,1,11,7,2022171,0,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,2.0
1,VER,120.967,12.0,1.0,,,I,1,12,7,2022171,0,0,0,0,-,0,,120.967,-,116.232,121.924,121.924,-0.957,-0.957,-,,-,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,121.842,13.0,1.0,,,I,1,13,7,2022171,0,0,0,0,0.875,0,121.404,121.262,121.115,116.232,122.036,121.993,-0.151,-0.731,0.727,0.727,-,#50A078,1,0,1,0.7272,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,121.558,14.0,1.0,,,I,1,14,7,2022171,0,0,0,0,0.284,0,121.7,121.558,121.41,116.232,122.126,122.023,-0.465,-0.465,0.148,0.148,0.148,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,121.407,15.0,1.0,,,I,1,15,7,2022171,0,0,0,0,0.151,0,121.482,121.407,121.482,116.232,121.78,121.78,-0.373,-0.373,0.076,-0.076,0.076,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,121.138,16.0,1.0,,,I,1,16,7,2022171,0,0,0,0,0.269,0,121.273,121.138,121.273,116.232,121.689,121.689,-0.551,-0.551,0.135,-0.135,0.135,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,120.909,17.0,1.0,,,I,1,17,7,2022171,0,0,0,0,0.229,0,121.024,120.909,121.024,116.232,121.642,121.631,-0.722,-0.722,0.115,-0.115,0.115,#50A078,0,0,0,,0,120.946,0.224,0,1,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,120.807,18.0,1.0,,,I,1,18,7,2022171,0,0,0,0,0.102,0,120.858,120.807,120.858,116.232,121.375,121.375,-0.568,-0.568,0.051,-0.051,0.051,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,120.52,19.0,1.0,,,I,1,19,7,2022171,0,0,0,0,0.287,0,120.664,120.52,120.664,116.232,121.131,121.109,-0.589,-0.589,0.144,-0.144,0.144,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,120.559,20.0,1.0,,,I,1,20,7,2022171,0,0,0,0,0.039,0,120.54,120.559,120.54,116.232,121.086,121.086,-0.527,-0.527,0.019,0.019,0.019,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,21.0,1.0,,,I,126,21,6,2022171,0,0,1,0,-,1,,-,-,116.232,119.113,119.113,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,22.0,1.0,,,I,671,22,6,2022171,0,0,0,1,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,118.377,23.0,1.0,,,I,1,23,6,2022171,0,0,0,0,-,0,,118.377,-,116.232,121.377,121.377,-3.000,-3.000,-,,-,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,118.784,24.0,1.0,,,I,1,24,6,2022171,0,0,0,0,0.407,0,118.58,118.784,118.58,116.232,120.309,120.309,-1.525,-1.525,0.204,0.204,0.204,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,119.689,25.0,1.0,,,I,12,25,6,2022171,0,0,0,0,0.905,0,119.236,119.689,119.236,116.232,119.93,119.93,-0.241,-0.241,0.452,0.452,0.452,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,26.0,1.0,,,I,1267,26,6,2022171,0,0,1,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,27.0,1.0,,,I,712,27,6,2022171,0,0,0,1,-,1,,-,-,116.232,120.16,120.16,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,28.0,1.0,,,I,26,28,6,2022171,0,0,1,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,29.0,1.0,,,I,6,29,6,2022171,0,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,30.0,1.0,,,I,671,30,6,2022171,0,0,0,1,-,1,,-,-,116.232,120.006,120.006,-,-,-,,-,#50A078,1,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,119.035,31.0,1.0,,,I,1,31,6,2022171,0,0,0,0,-,0,,119.035,-,116.232,118.618,118.618,0.417,0.417,-,,-,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,118.925,32.0,1.0,,,I,1,32,6,2022171,0,0,0,0,0.110,0,118.98,118.925,118.98,116.232,118.503,118.457,0.468,0.468,0.055,-0.055,0.055,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,119.987,33.0,1.0,,,I,12,33,6,2022171,0,0,0,0,1.062,0,119.456,119.328,119.126,116.232,119.94,119.805,0.182,-0.478,0.861,0.861,-,#50A078,1,0,1,0.8607,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,119.73,34.0,1.0,,,I,1,34,5,2022171,0,0,0,0,0.257,0,119.858,119.73,119.529,116.232,117.9,117.9,1.830,1.830,0.201,0.201,0.201,#50A078,0,0,0,,0,120.946,0.224,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,35.0,1.0,,0 days 03:22:34.434000,I,1,35,5,2022171,0,0,0,0,-,1,,-,-,116.232,119.794,119.794,-,-,-,,-,#50A078,1,0,0,,1,120.946,0.224,1,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,36.0,2.0,0 days 03:23:03.847000,,M,124,1,6,2022171,1,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#F0E628,1,0,0,,1,,-,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,37.0,2.0,,,M,4,2,5,2022171,0,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#F0E628,1,0,0,,0,,-,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,38.0,2.0,,,M,4,3,5,2022171,0,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#F0E628,1,0,0,,0,,-,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,39.0,2.0,,,M,41,4,5,2022171,0,1,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#F0E628,1,0,0,,0,,-,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,40.0,2.0,,0 days 03:35:36.119000,M,1,5,13,2022171,0,0,0,0,-,1,,-,-,116.232,,,-,-,-,,-,#F0E628,1,0,0,,1,,-,1,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,-,41.0,3.0,0 days 03:36:05.921000,,S,1,1,12,2022171,0,0,0,0,-,1,,-,-,116.232,116.047,116.047,-,-,-,,-,#CD3C3C,1,0,0,,1,110.732,0.399,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,113.17,42.0,3.0,,,S,1,2,12,2022171,0,0,0,0,-,0,,113.17,-,116.232,114.378,114.378,-1.208,-1.208,-,,-,#CD3C3C,0,0,0,,0,110.732,0.399,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,111.37,43.0,3.0,,,S,1,3,12,2022171,0,0,0,0,1.800,0,112.27,111.37,112.27,116.232,114.535,114.429,-3.059,-3.059,0.900,-0.9,0.900,#CD3C3C,0,0,0,,0,110.732,0.399,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,110.616,44.0,3.0,,,S,1,4,12,2022171,0,0,0,0,0.754,0,110.993,110.616,110.993,116.232,114.728,113.858,-3.242,-3.242,0.377,-0.377,0.377,#CD3C3C,0,0,0,,0,110.732,0.399,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,110.049,45.0,3.0,,,S,1,5,12,2022171,0,0,0,0,0.567,0,110.333,110.049,110.333,116.232,113.638,112.979,-2.930,-2.930,0.284,-0.284,0.284,#CD3C3C,0,0,0,,0,110.732,0.399,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
1,VER,111.824,46.0,3.0,,,S,1,6,12,2022171,0,0,0,0,1.775,0,110.936,110.752,110.401,116.232,112.763,112.686,-0.862,-1.934,1.423,1.423,-,#CD3C3C,1,0,1,1.4235,0,110.732,0.399,0,0,0,1,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
