Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,1,1,2025161,0,0,0,0,-,1,,-,-,82.501,,,-,-,-,,-,#F0E628,1,1.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,1,2,2,2025161,0,0,0,0,-,1,,-,-,82.501,,,-,-,-,,-,#F0E628,1,0.0,0,,0,83.008,0.060,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,-1.0
1,VER,83.512,3.0,1.0,,,M,1,3,2,2025161,0,0,0,0,-,0,,83.512,-,82.501,85.126,85.126,-1.614,-1.614,-,,-,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.262,4.0,1.0,,,M,1,4,1,2025161,0,0,0,0,0.250,0,83.387,83.262,83.387,82.501,84.889,84.789,-1.527,-1.527,0.125,-0.125,0.125,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,83.588,5.0,1.0,,,M,1,5,1,2025161,0,0,0,0,0.326,0,83.425,83.419,83.34,82.501,84.633,84.548,-0.960,-1.129,0.248,0.248,-,#F0E628,1,0.0,1,0.2475,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.576,6.0,1.0,,,M,1,6,1,2025161,0,0,0,0,0.012,0,83.582,83.576,83.498,82.501,84.556,84.481,-0.905,-0.905,0.078,0.078,0.078,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.31,7.0,1.0,,,M,1,7,1,2025161,0,0,0,0,0.266,0,83.443,83.31,83.443,82.501,84.424,84.404,-1.094,-1.094,0.133,-0.133,0.133,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.139,8.0,1.0,,,M,1,8,1,2025161,0,0,0,0,0.171,0,83.224,83.139,83.224,82.501,84.494,84.37,-1.231,-1.231,0.086,-0.086,0.086,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.101,9.0,1.0,,,M,1,9,1,2025161,0,0,0,0,0.038,0,83.12,83.101,83.12,82.501,84.272,84.272,-1.171,-1.171,0.019,-0.019,0.019,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.088,10.0,1.0,,,M,1,10,1,2025161,0,0,0,0,0.013,0,83.094,83.088,83.094,82.501,84.256,84.217,-1.129,-1.129,0.007,-0.007,0.007,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.066,11.0,1.0,,,M,1,11,1,2025161,0,0,0,0,0.022,0,83.077,83.066,83.077,82.501,84.257,84.234,-1.168,-1.168,0.011,-0.011,0.011,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.014,12.0,1.0,,,M,1,12,1,2025161,0,0,0,0,0.052,0,83.04,83.014,83.04,82.501,84.265,84.243,-1.229,-1.229,0.026,-0.026,0.026,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.254,13.0,1.0,,,M,1,13,1,2025161,0,0,0,0,0.240,0,83.134,83.066,83.04,82.501,84.257,84.195,-0.941,-1.129,0.214,0.214,-,#F0E628,1,0.0,1,0.214,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.118,14.0,1.0,,,M,1,14,1,2025161,0,0,0,0,0.136,0,83.186,83.118,83.092,82.501,84.146,84.116,-0.998,-0.998,0.026,0.026,0.026,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.077,15.0,1.0,,,M,1,15,1,2025161,0,0,0,0,0.041,0,83.098,83.077,83.098,82.501,84.131,84.114,-1.037,-1.037,0.020,-0.02,0.020,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.001,16.0,1.0,,,M,1,16,1,2025161,0,0,0,0,0.076,0,83.039,83.001,83.039,82.501,84.088,84.08,-1.079,-1.079,0.038,-0.038,0.038,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.89,17.0,1.0,,,M,1,17,1,2025161,0,0,0,0,0.111,0,82.946,82.89,82.946,82.501,84.027,84.027,-1.137,-1.137,0.056,-0.056,0.056,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.727,18.0,1.0,,,M,1,18,1,2025161,0,0,0,0,0.163,0,82.809,82.727,82.809,82.501,84.092,83.999,-1.272,-1.272,0.082,-0.082,0.082,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.838,19.0,1.0,,,M,1,19,1,2025161,0,0,0,0,0.111,0,82.782,82.838,82.782,82.501,83.935,83.935,-1.097,-1.097,0.055,0.055,0.055,#F0E628,0,0.0,0,,0,83.008,0.060,0,1,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.857,20.0,1.0,,,M,1,20,1,2025161,0,0,0,0,0.019,0,82.848,82.857,82.848,82.501,83.731,83.731,-0.874,-0.874,0.010,0.01,0.010,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.919,21.0,1.0,,,M,1,21,1,2025161,0,0,0,0,0.062,0,82.888,82.919,82.888,82.501,83.77,83.77,-0.851,-0.851,0.031,0.031,0.031,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.733,22.0,1.0,,,M,1,22,1,2025161,0,0,0,0,0.186,0,82.826,82.733,82.826,82.501,83.738,83.683,-0.950,-0.950,0.093,-0.093,0.093,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.782,23.0,1.0,,,M,1,23,1,2025161,0,0,0,0,0.049,0,82.758,82.782,82.758,82.501,83.737,83.71,-0.928,-0.928,0.025,0.025,0.025,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.817,24.0,1.0,,,M,1,24,1,2025161,0,0,0,0,0.035,0,82.8,82.817,82.8,82.501,83.725,83.725,-0.908,-0.908,0.017,0.017,0.017,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.97,25.0,1.0,,,M,1,25,1,2025161,0,0,0,0,0.153,0,82.893,82.877,82.847,82.501,83.907,83.712,-0.742,-0.835,0.123,0.123,-,#F0E628,1,0.0,1,0.123,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.937,26.0,1.0,,,M,1,26,1,2025161,0,0,0,0,0.033,0,82.953,82.937,82.907,82.501,83.829,83.7,-0.763,-0.763,0.030,0.03,0.030,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.015,27.0,1.0,,,M,1,27,1,2025161,0,0,0,0,0.078,0,82.976,83.015,82.976,82.501,83.901,83.584,-0.569,-0.569,0.039,0.039,0.039,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,83.031,28.0,1.0,,,M,1,28,1,2025161,0,0,0,0,0.016,0,83.023,83.031,83.023,82.501,83.605,83.527,-0.496,-0.496,0.008,0.008,0.008,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.811,29.0,1.0,,,M,1,29,1,2025161,0,0,0,0,0.220,0,82.921,82.811,82.921,82.501,83.347,83.314,-0.503,-0.503,0.110,-0.11,0.110,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.928,30.0,1.0,,,M,1,30,1,2025161,0,0,0,0,0.117,0,82.87,82.928,82.87,82.501,83.402,83.272,-0.344,-0.344,0.058,0.058,0.058,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.941,31.0,1.0,,,M,1,31,1,2025161,0,0,0,0,0.013,0,82.934,82.941,82.934,82.501,83.312,83.283,-0.342,-0.342,0.007,0.007,0.007,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.89,32.0,1.0,,,M,1,32,1,2025161,0,0,0,0,0.051,0,82.916,82.89,82.916,82.501,83.258,83.233,-0.343,-0.343,0.026,-0.026,0.026,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.943,33.0,1.0,,,M,1,33,1,2025161,0,0,0,0,0.053,0,82.916,82.943,82.916,82.501,83.193,83.102,-0.159,-0.159,0.026,0.026,0.026,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.795,34.0,1.0,,,M,1,34,1,2025161,0,0,0,0,0.148,0,82.869,82.795,82.869,82.501,83.009,83.009,-0.214,-0.214,0.074,-0.074,0.074,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.651,35.0,1.0,,,M,1,35,1,2025161,0,0,0,0,0.144,0,82.723,82.651,82.723,82.501,82.955,82.883,-0.232,-0.232,0.072,-0.072,0.072,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,82.699,36.0,1.0,,,M,1,36,1,2025161,0,0,0,0,0.048,0,82.675,82.699,82.675,82.501,82.88,82.865,-0.166,-0.166,0.024,0.024,0.024,#F0E628,0,0.0,0,,0,83.008,0.060,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,37.0,1.0,,0 days 01:49:08.226000,M,1,37,1,2025161,0,0,0,0,-,1,,-,-,82.501,82.93,82.899,-,-,-,,-,#F0E628,1,0.0,0,,1,83.008,0.060,1,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,38.0,2.0,0 days 01:49:32.596000,,H,1,1,3,2025161,0,0,0,0,-,1,,-,-,82.501,82.927,82.86,-,-,-,,-,#A5AFB9,1,0.0,0,,1,81.35,0.078,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,81.402,39.0,2.0,,,H,1,2,3,2025161,0,0,0,0,-,0,,81.402,-,82.501,83.164,82.862,-1.460,-1.460,-,,-,#A5AFB9,0,0.0,0,,0,81.35,0.078,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,81.625,40.0,2.0,,,H,12,3,3,2025161,0,0,0,0,0.223,0,81.514,81.38,81.391,82.501,84.006,82.79,-1.165,-1.410,0.234,0.234,-,#A5AFB9,1,0.0,1,0.234,0,81.35,0.078,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,81.358,41.0,2.0,,,H,21,4,3,2025161,0,0,0,0,0.267,0,81.492,81.358,81.369,82.501,82.864,82.762,-1.404,-1.404,0.011,-0.011,0.011,#A5AFB9,0,0.0,0,,0,81.35,0.078,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,81.445,42.0,2.0,,,H,1,5,3,2025161,0,0,0,0,0.087,0,81.402,81.339,81.348,82.501,82.689,82.66,-1.215,-1.321,0.096,0.096,-,#A5AFB9,1,0.0,1,0.0965,0,81.35,0.078,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,81.32,43.0,2.0,,,H,1,6,3,2025161,0,0,0,0,0.125,0,81.382,81.32,81.33,82.501,82.526,82.503,-1.183,-1.183,0.010,-0.01,0.010,#A5AFB9,0,0.0,0,,0,81.35,0.078,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,81.289,44.0,2.0,,,H,1,7,3,2025161,0,0,0,0,0.031,0,81.304,81.289,81.304,82.501,82.601,82.525,-1.236,-1.236,0.015,-0.015,0.015,#A5AFB9,0,0.0,0,,0,81.35,0.078,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,81.353,45.0,2.0,,,H,1,8,3,2025161,0,0,0,0,0.064,0,81.321,81.353,81.321,82.501,82.461,82.461,-1.108,-1.108,0.032,0.032,0.032,#A5AFB9,0,0.0,0,,0,81.35,0.078,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
