Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,4,1,2023180,0,0,0,0,-,1,,-,-,99.521,,,-,-,-,,-,#F0E628,1,1,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,1,5,1,2023180,0,0,0,0,-,1,,-,-,99.521,,,-,-,-,,-,#F0E628,1,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.459,3.0,1.0,,,M,1,6,1,2023180,0,0,0,0,-,0,,99.459,-,99.521,101.375,101.375,-1.916,-1.916,-,,-,#F0E628,0,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.349,4.0,1.0,,,M,1,7,1,2023180,0,0,0,0,0.110,0,99.404,99.349,99.404,99.521,101.167,101.167,-1.818,-1.818,0.055,-0.055,0.055,#F0E628,0,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.227,5.0,1.0,,,M,1,8,1,2023180,0,0,0,0,0.122,0,99.288,99.227,99.288,99.521,101.076,101.076,-1.849,-1.849,0.061,-0.061,0.061,#F0E628,0,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.387,6.0,1.0,,,M,1,9,1,2023180,0,0,0,0,0.160,0,99.307,99.387,99.307,99.521,101.365,101.22,-1.833,-1.833,0.080,0.08,0.080,#F0E628,0,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.706,7.0,1.0,,,M,1,10,1,2023180,0,0,0,0,0.319,0,99.547,99.706,99.547,99.521,101.529,101.416,-1.710,-1.710,0.159,0.159,0.159,#F0E628,0,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.726,8.0,1.0,,,M,1,11,1,2023180,0,0,0,0,0.020,0,99.716,99.726,99.716,99.521,101.457,101.409,-1.683,-1.683,0.010,0.01,0.010,#F0E628,0,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.769,9.0,1.0,,,M,1,12,1,2023180,0,0,0,0,0.043,0,99.748,99.769,99.748,99.521,101.559,101.438,-1.669,-1.669,0.022,0.022,0.022,#F0E628,0,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.683,10.0,1.0,,,M,1,13,1,2023180,0,0,0,0,0.086,0,99.726,99.683,99.726,99.521,101.477,101.453,-1.770,-1.770,0.043,-0.043,0.043,#F0E628,0,0,0,,0,99.521,0.083,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
