Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,126,1,1,2023211,0,0,1,0,-,1,,-,-,97.504,,,-,-,-,,-,#F0E628,1,1,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,671,2,1,2023211,0,0,0,1,-,1,,-,-,97.504,,,-,-,-,,-,#F0E628,1,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,3.0,1.0,,,M,124,3,1,2023211,1,0,0,0,-,1,,-,-,97.504,,,-,-,-,,-,#F0E628,1,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,4.0,1.0,,,M,4,4,1,2023211,0,0,0,0,-,1,,-,-,97.504,,,-,-,-,,-,#F0E628,1,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,5.0,1.0,,,M,4,5,1,2023211,0,0,0,0,-,1,,-,-,97.504,,,-,-,-,,-,#F0E628,1,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,6.0,1.0,,,M,41,6,1,2023211,0,1,0,0,-,1,,-,-,97.504,,,-,-,-,,-,#F0E628,1,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,7.0,1.0,,,M,1,7,1,2023211,0,0,0,0,-,1,,-,-,97.504,,,-,-,-,,-,#F0E628,1,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,100.142,8.0,1.0,,,M,1,8,1,2023211,0,0,0,0,-,0,,100.142,-,97.504,101.264,101.264,-1.122,-1.122,-,,-,#F0E628,0,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.669,9.0,1.0,,,M,1,9,1,2023211,0,0,0,0,0.473,0,99.905,99.669,99.905,97.504,100.363,100.363,-0.694,-0.694,0.236,-0.236,0.236,#F0E628,0,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,99.484,10.0,1.0,,,M,1,10,1,2023211,0,0,0,0,0.185,0,99.576,99.484,99.576,97.504,100.604,100.176,-0.692,-0.692,0.093,-0.093,0.093,#F0E628,0,0,0,,0,99.251,0.151,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
