Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
33,VER,-,1.0,3.0,0 days 04:16:05.434000,,W,1,2,1,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,#4682C8,1,1,0,,1,,-,0,0,1,0,Max Verstappen,Max,Verstappen,#1E5BC6,
33,VER,-,2.0,3.0,,,W,1,3,1,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,#4682C8,1,0,0,,0,,-,0,0,1,0,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
33,VER,-,3.0,3.0,,0 days 04:26:04.656000,W,15,4,1,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,#4682C8,1,1,0,,1,,-,1,0,1,0,Max Verstappen,Max,Verstappen,#1E5BC6,0.0
63,RUS,-,1.0,3.0,0 days 04:16:08.396000,,W,1,1,2,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,#4682C8,1,1,0,,1,,-,0,0,0,0,George Russell,George,Russell,#005AFF,
63,RUS,-,2.0,3.0,,,W,1,2,2,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,#4682C8,1,0,0,,0,,-,0,0,0,0,George Russell,George,Russell,#005AFF,0.0
63,RUS,-,3.0,3.0,,0 days 04:26:06.501000,W,15,3,2,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,#4682C8,1,1,0,,1,,-,1,0,0,0,George Russell,George,Russell,#005AFF,0.0
44,HAM,-,1.0,2.0,0 days 04:16:11.245000,,U,1,1,3,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,0,0,0,0,Lewis Hamilton,Lewis,Hamilton,#00D2BE,
44,HAM,-,2.0,2.0,,,U,1,2,3,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,0,0,,0,,-,0,0,0,0,Lewis Hamilton,Lewis,Hamilton,#00D2BE,0.0
44,HAM,-,3.0,2.0,,0 days 04:26:08.180000,U,15,3,3,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,1,0,0,0,Lewis Hamilton,Lewis,Hamilton,#00D2BE,0.0
3,RIC,-,1.0,2.0,0 days 04:16:14.826000,,U,1,1,4,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,0,0,0,0,Daniel Ricciardo,Daniel,Ricciardo,#FF9800,
3,RIC,-,2.0,2.0,,,U,1,2,4,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,0,0,,0,,-,0,0,0,0,Daniel Ricciardo,Daniel,Ricciardo,#FF9800,0.0
3,RIC,-,3.0,2.0,,0 days 04:26:11.601000,U,15,3,4,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,1,0,0,0,Daniel Ricciardo,Daniel,Ricciardo,#FF9800,0.0
5,VET,-,1.0,2.0,0 days 04:16:19.164000,,U,1,3,5,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,0,0,0,0,Sebastian Vettel,Sebastian,Vettel,#006F62,
5,VET,-,2.0,2.0,,,U,1,4,5,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,0,0,,0,,-,0,0,0,0,Sebastian Vettel,Sebastian,Vettel,#006F62,0.0
5,VET,-,3.0,2.0,,0 days 04:26:14.189000,U,15,5,5,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,1,0,0,0,Sebastian Vettel,Sebastian,Vettel,#006F62,0.0
10,GAS,-,1.0,2.0,0 days 04:16:22.073000,,U,1,1,6,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,0,0,0,0,Pierre Gasly,Pierre,Gasly,#2B4562,
10,GAS,-,2.0,2.0,,,U,1,2,6,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,0,0,,0,,-,0,0,0,0,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,-,3.0,2.0,,0 days 04:26:17.408000,U,15,3,6,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,1,0,0,0,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
31,OCO,-,1.0,2.0,0 days 04:16:26.148000,,U,1,1,7,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,0,0,0,0,Esteban Ocon,Esteban,Ocon,#0090FF,
31,OCO,-,2.0,2.0,,,U,1,2,7,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,0,0,,0,,-,0,0,0,0,Esteban Ocon,Esteban,Ocon,#0090FF,0.0
31,OCO,-,3.0,2.0,,0 days 04:26:18.895000,U,15,3,7,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,1,0,0,0,Esteban Ocon,Esteban,Ocon,#0090FF,0.0
16,LEC,-,1.0,2.0,0 days 04:16:29.578000,,U,1,1,8,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,0,0,0,0,Charles Leclerc,Charles,Leclerc,#CC1400,
16,LEC,-,2.0,2.0,,,U,1,2,8,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,0,0,,0,,-,0,0,0,0,Charles Leclerc,Charles,Leclerc,#CC1400,0.0
16,LEC,-,3.0,2.0,,0 days 04:26:20.329000,U,15,3,8,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,,1,1,0,,1,,-,1,0,0,0,Charles Leclerc,Charles,Leclerc,#CC1400,0.0
6,LAT,-,1.0,3.0,0 days 04:16:33.050000,,W,1,1,9,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,#4682C8,1,1,0,,1,,-,0,0,0,0,Nicholas Latifi,Nicholas,Latifi,#005AFF,
6,LAT,-,2.0,3.0,,,W,1,2,9,2021121,0,0,0,0,-,1,,-,-,,,,-,-,-,,-,#4682C8,1,0,0,,0,,-,0,0,0,0,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0
