Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,1,5,2023181,0,0,0,0,-,1,,-,-,101.312,,,-,-,-,,-,#F0E628,1,1,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,1,2,5,2023181,0,0,0,0,-,1,,-,-,101.312,,,-,-,-,,-,#F0E628,1,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.7,3.0,1.0,,,M,1,3,5,2023181,0,0,0,0,-,0,,102.7,-,101.312,104.114,104.114,-1.414,-1.414,-,,-,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.623,4.0,1.0,,,M,1,4,5,2023181,0,0,0,0,0.077,0,102.662,102.623,102.662,101.312,104.129,103.778,-1.155,-1.155,0.038,-0.038,0.038,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.151,5.0,1.0,,,M,1,5,4,2023181,0,0,0,0,0.472,0,102.387,102.151,102.387,101.312,103.526,103.526,-1.375,-1.375,0.236,-0.236,0.236,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,102.857,6.0,1.0,,,M,1,6,4,2023181,0,0,0,0,0.706,0,102.504,102.484,102.318,101.312,103.273,103.204,-0.347,-0.720,0.540,0.54,-,#F0E628,1,0,1,0.5395,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.817,7.0,1.0,,,M,1,7,4,2023181,0,0,0,0,0.040,0,102.837,102.817,102.65,101.312,103.388,103.316,-0.499,-0.499,0.166,0.166,0.166,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.598,8.0,1.0,,,M,1,8,4,2023181,0,0,0,0,0.219,0,102.708,102.598,102.708,101.312,103.474,103.405,-0.807,-0.807,0.109,-0.109,0.109,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.969,9.0,1.0,,,M,1,9,4,2023181,0,0,0,0,0.371,0,102.784,102.67,102.634,101.312,103.371,103.355,-0.386,-0.685,0.335,0.335,-,#F0E628,1,0,1,0.3353,0,102.667,0.190,0,1,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.741,10.0,1.0,,,M,1,10,4,2023181,0,0,0,0,0.228,0,102.855,102.741,102.705,101.312,103.348,103.348,-0.607,-0.607,0.036,0.036,0.036,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,103.147,11.0,1.0,,,M,1,11,3,2023181,0,0,0,0,0.406,0,102.944,102.628,102.684,101.312,103.151,102.913,0.234,-0.285,0.463,0.463,-,#F0E628,1,0,1,0.4625,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,102.515,12.0,1.0,,,M,1,12,3,2023181,0,0,0,0,0.632,0,102.831,102.515,102.572,101.312,102.812,102.812,-0.297,-0.297,0.056,-0.056,0.056,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.569,13.0,1.0,,,M,1,13,3,2023181,0,0,0,0,0.054,0,102.542,102.569,102.542,101.312,103.253,103.054,-0.485,-0.485,0.027,0.027,0.027,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.334,14.0,1.0,,,M,1,14,3,2023181,0,0,0,0,0.235,0,102.452,102.334,102.452,101.312,103.14,103.14,-0.806,-0.806,0.118,-0.118,0.118,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,102.654,15.0,1.0,,,M,1,15,3,2023181,0,0,0,0,0.320,0,102.494,102.654,102.494,101.312,103.177,103.144,-0.490,-0.490,0.160,0.16,0.160,#F0E628,0,0,0,,0,102.667,0.190,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,16.0,1.0,,0 days 01:30:04.281000,M,1,16,3,2023181,0,0,0,0,-,1,,-,-,101.312,103.093,103.093,-,-,-,,-,#F0E628,1,0,0,,1,102.667,0.190,1,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,17.0,2.0,0 days 01:30:28.031000,,M,1,1,9,2023181,0,0,0,0,-,1,,-,-,101.312,103.159,103.098,-,-,-,,-,#F0E628,1,0,0,,1,101.333,0.107,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,100.989,18.0,2.0,,,M,1,2,6,2023181,0,0,0,0,-,0,,100.989,-,101.312,102.984,102.939,-1.950,-1.950,-,,-,#F0E628,0,0,0,,0,101.333,0.107,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,100.809,19.0,2.0,,,M,1,3,5,2023181,0,0,0,0,0.180,0,100.899,100.809,100.899,101.312,102.612,102.58,-1.771,-1.771,0.090,-0.09,0.090,#F0E628,0,0,0,,0,101.333,0.107,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,100.883,20.0,2.0,,,M,1,4,5,2023181,0,0,0,0,0.074,0,100.846,100.883,100.846,101.312,102.433,102.423,-1.540,-1.540,0.037,0.037,0.037,#F0E628,0,0,0,,0,101.333,0.107,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,100.98,21.0,2.0,,,M,1,5,4,2023181,0,0,0,0,0.097,0,100.932,100.98,100.932,101.312,102.527,102.416,-1.436,-1.436,0.049,0.049,0.049,#F0E628,0,0,0,,0,101.333,0.107,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
