Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
63,RUS,-,1.0,1.0,,,M,1,1,3,2024111,0,0,0,0,-,1,,-,-,70.425,,,-,-,-,,-,#F0E628,1,1,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,
63,RUS,-,2.0,1.0,,,M,1,2,3,2024111,0,0,0,0,-,1,,-,-,70.425,,,-,-,-,,-,#F0E628,1,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,70.441,3.0,1.0,,,M,1,3,3,2024111,0,0,0,0,-,0,,70.441,-,70.425,71.076,71.076,-0.635,-0.635,-,,-,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,70.467,4.0,1.0,,,M,1,4,3,2024111,0,0,0,0,0.026,0,70.454,70.467,70.454,70.425,71.016,70.992,-0.525,-0.525,0.013,0.013,0.013,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,70.193,5.0,1.0,,,M,1,5,3,2024111,0,0,0,0,0.274,0,70.33,70.193,70.33,70.425,71.003,70.963,-0.770,-0.770,0.137,-0.137,0.137,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,71.033,6.0,1.0,,,M,1,6,3,2024111,0,0,0,0,0.840,0,70.613,70.438,70.315,70.425,71.214,71.098,-0.065,-0.661,0.718,0.718,-,#F0E628,1,0,1,0.7178,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,70.682,7.0,1.0,,,M,1,7,3,2024111,0,0,0,0,0.351,0,70.858,70.682,70.56,70.425,71.438,71.298,-0.616,-0.616,0.122,0.122,0.122,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,70.655,8.0,1.0,,,M,1,8,3,2024111,0,0,0,0,0.027,0,70.668,70.655,70.668,70.425,71.439,71.416,-0.761,-0.761,0.013,-0.013,0.013,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,70.628,9.0,1.0,,,M,1,9,3,2024111,0,0,0,0,0.027,0,70.642,70.628,70.642,70.425,71.334,71.328,-0.700,-0.700,0.014,-0.014,0.014,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,71.263,10.0,1.0,,,M,1,10,3,2024111,0,0,0,0,0.635,0,70.946,71.263,70.946,70.425,71.597,71.513,-0.250,-0.250,0.317,0.317,0.317,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,71.281,11.0,1.0,,,M,1,11,3,2024111,0,0,0,0,0.018,0,71.272,71.281,71.272,70.425,71.556,71.543,-0.262,-0.262,0.009,0.009,0.009,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,71.135,12.0,1.0,,,M,1,12,3,2024111,0,0,0,0,0.146,0,71.208,71.135,71.208,70.425,71.551,71.539,-0.404,-0.404,0.073,-0.073,0.073,#F0E628,0,0,0,,0,71.099,0.115,0,1,0,1,George Russell,George,Russell,#27F4D2,0.0
63,RUS,71.321,13.0,1.0,,,M,1,13,3,2024111,0,0,0,0,0.186,0,71.228,71.321,71.228,70.425,71.598,71.516,-0.195,-0.195,0.093,0.093,0.093,#F0E628,0,0,0,,0,71.099,0.115,0,0,0,1,George Russell,George,Russell,#27F4D2,0.0
