Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,1,1,2024031,0,0,0,0,-,1,,-,-,83.115,,,-,-,-,,-,#F0E628,1,1,0,,0,83.115,-,0,0,1,0,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,1,2,2,2024031,0,0,0,0,-,1,,-,-,83.115,,,-,-,-,,-,#F0E628,1,0,0,,0,83.115,-,0,0,0,0,Max Verstappen,Max,Verstappen,#3671C6,-1.0
1,VER,83.115,3.0,1.0,,,M,1,3,2,2024031,0,0,0,0,-,0,,83.115,-,83.115,83.267,83.267,-0.152,-0.152,-,,-,#F0E628,1,1,0,,0,83.115,-,0,1,0,0,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,4.0,1.0,,0 days 01:04:24.613000,M,1,4,19,2024031,0,0,0,0,-,1,,-,-,83.115,83.383,83.303,-,-,-,,-,#F0E628,1,0,0,,1,83.115,-,1,0,0,0,Max Verstappen,Max,Verstappen,#3671C6,0.0
10,GAS,-,1.0,1.0,,,M,1,1,17,2024031,0,0,0,0,-,1,,-,-,83.116,,,-,-,-,,-,#F0E628,1,1,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,
10,GAS,-,2.0,1.0,,,M,1,2,17,2024031,0,0,0,0,-,1,,-,-,83.116,,,-,-,-,,-,#F0E628,1,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.851,3.0,1.0,,,M,1,3,17,2024031,0,0,0,0,-,0,,83.851,-,83.116,83.267,83.267,0.584,0.584,-,,-,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.7,4.0,1.0,,,M,1,4,16,2024031,0,0,0,0,0.151,0,83.776,83.7,83.776,83.116,83.383,83.303,0.397,0.397,0.075,-0.075,0.075,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,84.526,5.0,1.0,,,M,1,5,16,2024031,0,0,0,0,0.826,0,84.113,83.806,83.753,83.116,83.467,83.366,1.160,0.440,0.773,0.773,-,#F0E628,1,0,1,0.773,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.912,6.0,1.0,,,M,1,6,15,2024031,0,0,0,0,0.614,0,84.219,83.912,83.859,83.116,83.201,83.201,0.711,0.711,0.053,0.053,0.053,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.445,7.0,1.0,,,M,1,7,13,2024031,0,0,0,0,0.467,0,83.678,83.445,83.678,83.116,83.091,83.083,0.362,0.362,0.234,-0.234,0.234,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.879,8.0,1.0,,,M,1,8,10,2024031,0,0,0,0,0.434,0,83.662,83.637,83.541,83.116,83.276,83.258,0.621,0.379,0.338,0.338,-,#F0E628,1,0,1,0.338,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.829,9.0,1.0,,,M,1,9,8,2024031,0,0,0,0,0.050,0,83.854,83.829,83.733,83.116,83.248,83.183,0.646,0.646,0.096,0.096,0.096,#F0E628,0,0,0,,0,84.189,0.313,0,1,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.856,10.0,1.0,,,M,1,10,6,2024031,0,0,0,0,0.027,0,83.842,83.856,83.842,83.116,83.202,83.074,0.782,0.782,0.013,0.013,0.013,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,85.397,11.0,1.0,,,M,1,11,8,2024031,0,0,0,0,1.541,0,84.626,84.24,84.048,83.116,83.18,83.032,2.365,1.209,1.349,1.349,-,#F0E628,1,0,1,1.3488,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,-2.0
10,GAS,84.625,12.0,1.0,,,M,1,12,8,2024031,0,0,0,0,0.772,0,85.011,84.625,84.433,83.116,83.096,83.073,1.552,1.552,0.192,0.192,0.192,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,84.049,13.0,1.0,,,M,1,13,8,2024031,0,0,0,0,0.576,0,84.337,84.049,84.337,83.116,83.146,83.06,0.989,0.989,0.288,-0.288,0.288,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,84.104,14.0,1.0,,,M,1,14,8,2024031,0,0,0,0,0.055,0,84.077,84.104,84.077,83.116,83.034,83.024,1.080,1.080,0.027,0.027,0.027,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,84.1,15.0,1.0,,,M,1,15,7,2024031,0,0,0,0,0.004,0,84.102,84.1,84.102,83.116,83.258,83.168,0.932,0.932,0.002,-0.002,0.002,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,85.367,16.0,1.0,,,M,1,16,8,2024031,0,0,0,0,1.267,0,84.733,85.367,84.733,83.116,83.373,83.373,1.994,1.994,0.634,0.634,0.634,#F0E628,0,0,0,,0,84.189,0.313,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,-1.0
10,GAS,-,17.0,1.0,,0 days 01:22:49.794000,M,1267,17,14,2024031,0,0,1,0,-,1,,-,-,83.116,,,-,-,-,,-,#F0E628,1,0,0,,1,84.189,0.313,1,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,-,18.0,2.0,0 days 01:23:10.039000,,H,1,1,15,2024031,0,0,0,0,-,1,,-,-,83.116,83.79,83.79,-,-,-,,-,#A5AFB9,1,0,0,,1,83.263,0.245,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.922,19.0,2.0,,,H,1,2,15,2024031,0,0,0,0,-,0,,83.922,-,83.116,82.663,82.652,1.270,1.270,-,,-,#A5AFB9,0,0,0,,0,83.263,0.245,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.662,20.0,2.0,,,H,1,3,15,2024031,0,0,0,0,0.260,0,83.792,83.662,83.792,83.116,82.55,82.55,1.112,1.112,0.130,-0.13,0.130,#A5AFB9,0,0,0,,0,83.263,0.245,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.241,21.0,2.0,,,H,1,4,15,2024031,0,0,0,0,0.421,0,83.452,83.241,83.452,83.116,82.647,82.537,0.704,0.704,0.211,-0.211,0.211,#A5AFB9,0,0,0,,0,83.263,0.245,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.045,22.0,2.0,,,H,1,5,15,2024031,0,0,0,0,0.196,0,83.143,83.045,83.143,83.116,82.581,82.552,0.493,0.493,0.098,-0.098,0.098,#A5AFB9,0,0,0,,0,83.263,0.245,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,82.929,23.0,2.0,,,H,1,6,15,2024031,0,0,0,0,0.116,0,82.987,82.929,82.987,83.116,82.59,82.525,0.404,0.404,0.058,-0.058,0.058,#A5AFB9,0,0,0,,0,83.263,0.245,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
10,GAS,83.001,24.0,2.0,,,H,1,7,15,2024031,0,0,0,0,0.072,0,82.965,83.001,82.965,83.116,82.58,82.553,0.448,0.448,0.036,0.036,0.036,#A5AFB9,0,0,0,,0,83.263,0.245,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0
