Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,124,1,1,2023161,1,0,0,0,-,1,,-,-,97.228,,,-,-,-,,-,#F0E628,1,1,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,4,2,1,2023161,0,0,0,0,-,1,,-,-,97.228,,,-,-,-,,-,#F0E628,1,0,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,3.0,1.0,,,M,4,3,1,2023161,0,0,0,0,-,1,,-,-,97.228,,,-,-,-,,-,#F0E628,1,0,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,4.0,1.0,,,M,41,4,1,2023161,0,1,0,0,-,1,,-,-,97.228,,,-,-,-,,-,#F0E628,1,0,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0
1,VER,-,5.0,1.0,,,M,1,5,1,2023161,0,0,0,0,-,1,,-,-,97.228,,,-,-,-,,-,#F0E628,1,0,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0
1,VER,97.837,6.0,1.0,,,M,1,6,1,2023161,0,0,0,0,-,0,,97.837,-,97.228,99.725,99.725,-1.888,-1.888,-,,-,#F0E628,0,0,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,98.033,7.0,1.0,,,M,1,7,1,2023161,0,0,0,0,0.196,0,97.935,98.033,97.935,97.228,99.674,99.656,-1.623,-1.623,0.098,0.098,0.098,#F0E628,0,0,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,98.148,8.0,1.0,,,M,1,8,1,2023161,0,0,0,0,0.115,0,98.09,98.148,98.09,97.228,99.678,99.678,-1.530,-1.530,0.058,0.058,0.058,#F0E628,0,0,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,98.241,9.0,1.0,,,M,1,9,1,2023161,0,0,0,0,0.093,0,98.194,98.241,98.194,97.228,99.849,99.822,-1.581,-1.581,0.046,0.046,0.046,#F0E628,0,0,0,,0,98.31,0.061,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,98.301,10.0,1.0,,,M,1,10,1,2023161,0,0,0,0,0.060,0,98.271,98.301,98.271,97.228,99.819,99.819,-1.518,-1.518,0.030,0.03,0.030,#F0E628,0,0,0,,0,98.31,0.061,0,1,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
