Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
44,HAM,-,1.0,1.0,,,M,1,1,2,2024141,0,0,0,0,-,1,,-,-,107.962,,,-,-,-,,-,#F0E628,1,1,0,,0,109.546,0.147,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,
44,HAM,-,2.0,1.0,,,M,1,2,2,2024141,0,0,0,0,-,1,,-,-,107.962,,,-,-,-,,-,#F0E628,1,0,0,,0,109.546,0.147,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,0.0
44,HAM,109.109,3.0,1.0,,,M,1,3,1,2024141,0,0,0,0,-,0,,109.109,-,107.962,110.543,110.543,-1.434,-1.434,-,,-,#F0E628,0,0,0,,0,109.546,0.147,0,0,1,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,1.0
44,HAM,109.808,4.0,1.0,,,M,1,4,1,2024141,0,0,0,0,0.699,0,109.458,109.242,109.176,107.962,110.435,110.407,-0.599,-1.164,0.632,0.632,-,#F0E628,1,0,1,0.6323,0,109.546,0.147,0,0,1,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,0.0
44,HAM,109.376,5.0,1.0,,,M,1,5,1,2024141,0,0,0,0,0.432,0,109.592,109.376,109.309,107.962,110.371,110.357,-0.981,-0.981,0.067,0.067,0.067,#F0E628,0,0,0,,0,109.546,0.147,0,0,1,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,0.0
44,HAM,109.4,6.0,1.0,,,M,1,6,1,2024141,0,0,0,0,0.024,0,109.388,109.4,109.388,107.962,110.618,110.582,-1.182,-1.182,0.012,0.012,0.012,#F0E628,0,0,0,,0,109.546,0.147,0,1,1,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,0.0
44,HAM,109.357,7.0,1.0,,,M,1,7,1,2024141,0,0,0,0,0.043,0,109.378,109.357,109.378,107.962,110.593,110.59,-1.233,-1.233,0.022,-0.022,0.022,#F0E628,0,0,0,,0,109.546,0.147,0,0,1,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,0.0
44,HAM,109.666,8.0,1.0,,,M,1,8,1,2024141,0,0,0,0,0.309,0,109.512,109.666,109.512,107.962,110.632,110.581,-0.915,-0.915,0.154,0.154,0.154,#F0E628,0,0,0,,0,109.546,0.147,0,0,1,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,0.0
44,HAM,109.704,9.0,1.0,,,M,1,9,1,2024141,0,0,0,0,0.038,0,109.685,109.704,109.685,107.962,110.647,110.552,-0.848,-0.848,0.019,0.019,0.019,#F0E628,0,0,0,,0,109.546,0.147,0,0,1,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,0.0
44,HAM,109.951,10.0,1.0,,,M,1,10,1,2024141,0,0,0,0,0.247,0,109.827,109.951,109.827,107.962,110.372,110.372,-0.422,-0.422,0.124,0.124,0.124,#F0E628,0,0,0,,0,109.546,0.147,0,0,1,1,Lewis Hamilton,Lewis,Hamilton,#27F4D2,0.0
