Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,1,13,2023021,0,0,0,0,-,1,,-,-,93.688,,,-,-,-,,-,#F0E628,1,1,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,1,2,13,2023021,0,0,0,0,-,1,,-,-,93.688,,,-,-,-,,-,#F0E628,1,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,96.526,3.0,1.0,,,M,1,3,13,2023021,0,0,0,0,-,0,,96.526,-,93.688,96.173,96.173,0.353,0.353,-,,-,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,96.503,4.0,1.0,,,M,1,4,12,2023021,0,0,0,0,0.023,0,96.514,96.503,96.514,93.688,96.378,96.197,0.306,0.306,0.011,-0.011,0.011,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,95.359,5.0,1.0,,,M,1,5,11,2023021,0,0,0,0,1.144,0,95.931,95.359,95.931,93.688,96.084,96.084,-0.725,-0.725,0.572,-0.572,0.572,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,95.84,6.0,1.0,,,M,1,6,11,2023021,0,0,0,0,0.481,0,95.6,95.523,95.441,93.688,96.012,95.996,-0.156,-0.473,0.399,0.399,-,#F0E628,1,0,1,0.399,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,95.687,7.0,1.0,,,M,1,7,11,2023021,0,0,0,0,0.153,0,95.764,95.687,95.605,93.688,96.104,96.006,-0.319,-0.319,0.082,0.082,0.082,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,95.129,8.0,1.0,,,M,1,8,10,2023021,0,0,0,0,0.558,0,95.408,95.129,95.408,93.688,96.181,96.074,-0.945,-0.945,0.279,-0.279,0.279,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,95.561,9.0,1.0,,,M,1,9,9,2023021,0,0,0,0,0.432,0,95.345,95.286,95.208,93.688,96.051,95.876,-0.315,-0.590,0.353,0.353,-,#F0E628,1,0,1,0.3535,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,95.443,10.0,1.0,,,M,1,10,9,2023021,0,0,0,0,0.118,0,95.502,95.443,95.364,93.688,95.841,95.829,-0.386,-0.386,0.079,0.079,0.079,#F0E628,0,0,0,,0,95.221,0.240,0,1,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,95.306,11.0,1.0,,,M,1,11,9,2023021,0,0,0,0,0.137,0,95.374,95.306,95.374,93.688,95.745,95.745,-0.439,-0.439,0.069,-0.069,0.069,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,94.848,12.0,1.0,,,M,1,12,8,2023021,0,0,0,0,0.458,0,95.077,94.848,95.077,93.688,95.85,95.811,-0.963,-0.963,0.229,-0.229,0.229,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,95.183,13.0,1.0,,,M,1,13,8,2023021,0,0,0,0,0.335,0,95.016,94.524,94.686,93.688,95.759,95.652,-0.469,-1.128,0.497,0.497,-,#F0E628,1,0,1,0.497,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,94.2,14.0,1.0,,,M,1,14,6,2023021,0,0,0,0,0.983,0,94.692,94.2,94.362,93.688,95.684,95.566,-1.366,-1.366,0.162,-0.162,0.162,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,94.499,15.0,1.0,,,M,1,15,6,2023021,0,0,0,0,0.299,0,94.35,94.322,94.261,93.688,95.645,95.635,-1.136,-1.313,0.238,0.238,-,#F0E628,1,0,1,0.2382,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,94.443,16.0,1.0,,,M,1,16,4,2023021,0,0,0,0,0.056,0,94.471,94.443,94.382,93.688,95.704,95.704,-1.261,-1.261,0.061,0.061,0.061,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,93.79,17.0,1.0,,,M,12,17,4,2023021,0,0,0,0,0.653,0,94.116,93.79,94.116,93.688,94.457,94.457,-0.667,-0.667,0.326,-0.326,0.326,#F0E628,0,0,0,,0,95.221,0.240,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,18.0,1.0,,0 days 01:32:15.366000,M,24,18,4,2023021,1,0,0,0,-,1,,-,-,93.688,,,-,-,-,,-,#F0E628,1,0,0,,1,95.221,0.240,1,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,19.0,2.0,0 days 01:32:36.225000,,H,4,1,4,2023021,0,0,0,0,-,1,,-,-,93.688,,,-,-,-,,-,#A5AFB9,1,0,0,,1,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,20.0,2.0,,,H,41,2,4,2023021,0,1,0,0,-,1,,-,-,93.688,,,-,-,-,,-,#A5AFB9,1,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,21.0,2.0,,,H,1,3,4,2023021,0,0,0,0,-,1,,-,-,93.688,,,-,-,-,,-,#A5AFB9,1,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,94.973,22.0,2.0,,,H,1,4,4,2023021,0,0,0,0,-,0,,94.973,-,93.688,96.401,96.401,-1.428,-1.428,-,,-,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,94.115,23.0,2.0,,,H,1,5,3,2023021,0,0,0,0,0.858,0,94.544,94.115,94.544,93.688,95.577,95.577,-1.462,-1.462,0.429,-0.429,0.429,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,94.146,24.0,2.0,,,H,1,6,3,2023021,0,0,0,0,0.031,0,94.13,94.146,94.13,93.688,95.286,95.254,-1.108,-1.108,0.016,0.016,0.016,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,92.933,25.0,2.0,,,H,1,7,2,2023021,0,0,0,0,1.213,0,93.54,92.933,93.54,93.688,95.262,95.119,-2.186,-2.186,0.606,-0.606,0.606,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,1.0
1,VER,92.94,26.0,2.0,,,H,1,8,2,2023021,0,0,0,0,0.007,0,92.936,92.94,92.936,93.688,95.223,95.081,-2.141,-2.141,0.004,0.004,0.004,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,92.838,27.0,2.0,,,H,1,9,2,2023021,0,0,0,0,0.102,0,92.889,92.838,92.889,93.688,94.993,94.951,-2.113,-2.113,0.051,-0.051,0.051,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,92.869,28.0,2.0,,,H,1,10,2,2023021,0,0,0,0,0.031,0,92.854,92.869,92.854,93.688,94.853,94.853,-1.984,-1.984,0.016,0.016,0.016,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,92.67,29.0,2.0,,,H,1,11,2,2023021,0,0,0,0,0.199,0,92.77,92.67,92.77,93.688,94.623,94.604,-1.934,-1.934,0.099,-0.099,0.099,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,92.877,30.0,2.0,,,H,1,12,2,2023021,0,0,0,0,0.207,0,92.774,92.877,92.774,93.688,94.909,94.638,-1.761,-1.761,0.103,0.103,0.103,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,92.382,31.0,2.0,,,H,1,13,2,2023021,0,0,0,0,0.495,0,92.63,92.382,92.63,93.688,94.549,94.535,-2.153,-2.153,0.248,-0.248,0.248,#A5AFB9,0,0,0,,0,92.895,0.160,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
