Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
10,GAS,-,1.0,1.0,,,H,1,1,12,2021221,0,0,0,0,-,1,,-,-,89.575,,,-,-,-,,-,#A5AFB9,1,1,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,
10,GAS,-,2.0,1.0,,,H,1,2,12,2021221,0,0,0,0,-,1,,-,-,89.575,,,-,-,-,,-,#A5AFB9,1,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,91.533,3.0,1.0,,,H,1,3,12,2021221,0,0,0,0,-,0,,91.533,-,89.575,91.232,91.232,0.301,0.301,-,,-,#A5AFB9,0,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,91.439,4.0,1.0,,,H,1,4,12,2021221,0,0,0,0,0.094,0,91.486,91.439,91.486,89.575,91.042,91.001,0.438,0.438,0.047,-0.047,0.047,#A5AFB9,0,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,91.367,5.0,1.0,,,H,1,5,12,2021221,0,0,0,0,0.072,0,91.403,91.367,91.403,89.575,90.903,90.823,0.544,0.544,0.036,-0.036,0.036,#A5AFB9,0,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,90.786,6.0,1.0,,,H,1,6,12,2021221,0,0,0,0,0.581,0,91.077,90.786,91.077,89.575,90.8,90.733,0.053,0.053,0.291,-0.291,0.291,#A5AFB9,0,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,90.757,7.0,1.0,,,H,1,7,12,2021221,0,0,0,0,0.029,0,90.772,90.757,90.772,89.575,90.499,90.491,0.266,0.266,0.014,-0.014,0.014,#A5AFB9,0,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,91.135,8.0,1.0,,,H,1,8,12,2021221,0,0,0,0,0.378,0,90.946,91.135,90.946,89.575,90.665,90.596,0.539,0.539,0.189,0.189,0.189,#A5AFB9,0,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,91.365,9.0,1.0,,,H,1,9,12,2021221,0,0,0,0,0.230,0,91.25,91.365,91.25,89.575,90.559,90.559,0.806,0.806,0.115,0.115,0.115,#A5AFB9,0,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,90.88,10.0,1.0,,,H,1,10,12,2021221,0,0,0,0,0.485,0,91.122,90.88,91.122,89.575,90.425,90.425,0.455,0.455,0.243,-0.243,0.243,#A5AFB9,0,0,0,,0,90.213,0.107,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
