Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,0 days 00:45:39.966000,M,124,4,1,2024060,1,0,0,0,-,1,,-,-,91.167,,,-,-,-,,-,#F0E628,1,1.0,0,,1,,-,1,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,2.0,0 days 00:45:59.491000,0 days 00:48:13.160000,M,4,5,1,2024060,0,0,0,0,-,1,,-,-,91.167,,,-,-,-,,-,#F0E628,1,0.0,0,,1,,-,1,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,3.0,3.0,0 days 00:48:30.775000,,M,41,6,1,2024060,0,1,0,0,-,1,,-,-,91.167,,,-,-,-,,-,#F0E628,1,0.0,0,,1,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,4.0,3.0,,,M,1,7,1,2024060,0,0,0,0,-,1,,-,-,91.167,,,-,-,-,,-,#F0E628,1,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,90.756,5.0,3.0,,,M,1,8,1,2024060,0,0,0,0,-,0,,90.756,-,91.167,92.206,92.206,-1.450,-1.450,-,,-,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.142,6.0,3.0,,,M,1,9,1,2024060,0,0,0,0,0.386,0,90.949,90.896,90.826,91.167,92.089,92.054,-0.912,-1.158,0.316,0.316,-,#F0E628,1,0.0,1,0.3162,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.035,7.0,3.0,,,M,1,10,1,2024060,0,0,0,0,0.107,0,91.088,91.035,90.965,91.167,92.073,92.073,-1.038,-1.038,0.070,0.07,0.070,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.058,8.0,3.0,,,M,1,11,1,2024060,0,0,0,0,0.023,0,91.047,91.058,91.047,91.167,92.235,92.196,-1.138,-1.138,0.011,0.011,0.011,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.51,9.0,3.0,,,M,1,12,1,2024060,0,0,0,0,0.452,0,91.284,91.51,91.284,91.167,92.533,92.331,-0.821,-0.821,0.226,0.226,0.226,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.821,10.0,3.0,,,M,1,13,1,2024060,0,0,0,0,0.311,0,91.666,91.432,91.471,91.167,92.418,92.328,-0.507,-0.895,0.350,0.35,-,#F0E628,1,0.0,1,0.3498,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.355,11.0,3.0,,,M,1,14,1,2024060,0,0,0,0,0.466,0,91.588,91.355,91.394,91.167,92.529,92.447,-1.092,-1.092,0.039,-0.039,0.039,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.574,12.0,3.0,,,M,1,15,1,2024060,0,0,0,0,0.219,0,91.464,91.398,91.376,91.167,92.684,92.498,-0.924,-1.100,0.198,0.198,-,#F0E628,1,0.0,1,0.1977,0,91.167,0.136,0,1,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.44,13.0,3.0,,,M,1,16,1,2024060,0,0,0,0,0.134,0,91.507,91.44,91.419,91.167,92.541,92.541,-1.101,-1.101,0.021,0.021,0.021,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.03,14.0,3.0,,,M,1,17,1,2024060,0,0,0,0,0.410,0,91.235,91.03,91.235,91.167,92.968,92.836,-1.806,-1.806,0.205,-0.205,0.205,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,91.221,15.0,3.0,,,M,1,18,1,2024060,0,0,0,0,0.191,0,91.126,91.221,91.126,91.167,93.031,92.715,-1.494,-1.494,0.096,0.096,0.096,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,90.962,16.0,3.0,,,M,1,19,1,2024060,0,0,0,0,0.259,0,91.092,90.962,91.092,91.167,92.217,92.217,-1.255,-1.255,0.129,-0.129,0.129,#F0E628,0,0.0,0,,0,91.167,0.136,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
