Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
1,VER,-,1.0,1.0,,,M,1,1,1,2024021,0,0,0,0,-,1,,-,-,92.853,,,-,-,-,,-,#F0E628,1,1.0,0,,0,93.857,0.128,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,
1,VER,-,2.0,1.0,,,M,1,2,1,2024021,0,0,0,0,-,1,,-,-,92.853,,,-,-,-,,-,#F0E628,1,0.0,0,,0,93.857,0.128,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,94.043,3.0,1.0,,,M,1,3,1,2024021,0,0,0,0,-,0,,94.043,-,92.853,95.628,95.628,-1.585,-1.585,-,,-,#F0E628,0,0.0,0,,0,93.857,0.128,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,93.754,4.0,1.0,,,M,1,4,1,2024021,0,0,0,0,0.289,0,93.899,93.754,93.899,92.853,95.467,95.419,-1.665,-1.665,0.145,-0.145,0.145,#F0E628,0,0.0,0,,0,93.857,0.128,0,1,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,93.955,5.0,1.0,,,M,1,5,1,2024021,0,0,0,0,0.201,0,93.854,93.715,93.734,92.853,95.304,95.286,-1.331,-1.571,0.221,0.221,-,#F0E628,1,0.0,1,0.2205,0,93.857,0.128,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,93.676,6.0,1.0,,,M,1,6,1,2024021,0,0,0,0,0.279,0,93.816,93.676,93.696,92.853,95.486,95.486,-1.810,-1.810,0.020,-0.02,0.020,#F0E628,0,0.0,0,,0,93.857,0.128,0,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,7.0,1.0,,0 days 01:11:11.053000,M,124,7,1,2024021,1,0,0,0,-,1,,-,-,92.853,,,-,-,-,,-,#F0E628,1,0.0,0,,1,93.857,0.128,1,0,1,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,8.0,2.0,0 days 01:11:31.721000,,H,4,1,2,2024021,0,0,0,0,-,1,,-,-,92.853,,,-,-,-,,-,#A5AFB9,1,0.0,0,,1,92.753,0.116,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,9.0,2.0,,,H,41,2,2,2024021,0,1,0,0,-,1,,-,-,92.853,,,-,-,-,,-,#A5AFB9,1,0.0,0,,0,92.753,0.116,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
1,VER,-,10.0,2.0,,,H,1,3,2,2024021,0,0,0,0,-,1,,-,-,92.853,,,-,-,-,,-,#A5AFB9,1,0.0,0,,0,92.753,0.116,0,0,0,1,Max Verstappen,Max,Verstappen,#3671C6,0.0
