Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes
10,GAS,-,1.0,1.0,,,S,1,5,9,2021031,0,0,0,0,-,1,,-,-,83.188,,,-,-,-,,-,#CD3C3C,1,1,0,,0,,-,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,
10,GAS,-,2.0,1.0,,0 days 00:36:25.142000,S,14,6,9,2021031,1,0,0,0,-,1,,-,-,83.188,,,-,-,-,,-,#CD3C3C,1,0,0,,1,,-,1,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,-,3.0,2.0,0 days 00:36:46.690000,0 days 00:38:46.409000,S,4,7,9,2021031,0,0,0,0,-,1,,-,-,83.188,,,-,-,-,,-,#CD3C3C,1,0,0,,1,,-,1,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,-,4.0,3.0,0 days 00:39:08.903000,,S,4,8,9,2021031,0,0,0,0,-,1,,-,-,83.188,,,-,-,-,,-,#CD3C3C,1,0,0,,1,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,-,5.0,3.0,,,S,4,9,9,2021031,0,0,0,0,-,1,,-,-,83.188,,,-,-,-,,-,#CD3C3C,1,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,-,6.0,3.0,,,S,41,10,9,2021031,0,1,0,0,-,1,,-,-,83.188,,,-,-,-,,-,#CD3C3C,1,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,-,7.0,3.0,,,S,1,11,9,2021031,0,0,0,0,-,1,,-,-,83.188,,,-,-,-,,-,#CD3C3C,1,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,85.171,8.0,3.0,,,S,1,12,9,2021031,0,0,0,0,-,0,,85.171,-,83.188,85.684,85.684,-0.513,-0.513,-,,-,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,84.424,9.0,3.0,,,S,1,13,9,2021031,0,0,0,0,0.747,0,84.798,84.424,84.798,83.188,84.777,84.739,-0.315,-0.315,0.374,-0.374,0.374,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,84.39,10.0,3.0,,,S,1,14,9,2021031,0,0,0,0,0.034,0,84.407,84.39,84.407,83.188,84.422,84.422,-0.032,-0.032,0.017,-0.017,0.017,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.988,11.0,3.0,,,S,1,15,9,2021031,0,0,0,0,0.402,0,84.189,83.988,84.189,83.188,84.264,84.139,-0.151,-0.151,0.201,-0.201,0.201,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.881,12.0,3.0,,,S,1,16,9,2021031,0,0,0,0,0.107,0,83.934,83.881,83.934,83.188,83.835,83.835,0.046,0.046,0.053,-0.053,0.053,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.721,13.0,3.0,,,S,1,17,9,2021031,0,0,0,0,0.160,0,83.801,83.721,83.801,83.188,84.084,84.018,-0.297,-0.297,0.080,-0.08,0.080,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.956,14.0,3.0,,,S,1,18,9,2021031,0,0,0,0,0.235,0,83.839,83.834,83.777,83.188,84.179,84.108,-0.152,-0.274,0.179,0.179,-,#CD3C3C,1,0,1,0.1787,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.946,15.0,3.0,,,S,1,19,9,2021031,0,0,0,0,0.010,0,83.951,83.946,83.89,83.188,84.139,83.977,-0.031,-0.031,0.056,0.056,0.056,#CD3C3C,0,0,0,,0,83.956,0.113,0,1,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.975,16.0,3.0,,,S,1,20,9,2021031,0,0,0,0,0.029,0,83.96,83.975,83.96,83.188,83.895,83.876,0.099,0.099,0.014,0.014,0.014,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.826,17.0,3.0,,,S,1,21,9,2021031,0,0,0,0,0.149,0,83.9,83.826,83.9,83.188,83.868,83.819,0.007,0.007,0.075,-0.075,0.075,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.593,18.0,3.0,,,S,1,22,9,2021031,0,0,0,0,0.233,0,83.709,83.593,83.709,83.188,83.84,83.785,-0.192,-0.192,0.116,-0.116,0.116,#CD3C3C,0,0,0,,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
10,GAS,83.861,19.0,3.0,,,S,1,23,9,2021031,0,0,0,0,0.268,0,83.727,83.701,83.647,83.188,83.875,83.854,0.007,-0.153,0.214,0.214,-,#CD3C3C,1,0,1,0.214,0,83.956,0.113,0,0,0,1,Pierre Gasly,Pierre,Gasly,#2B4562,0.0
