SprintIndex,SeasonID,DriverID,FullName,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg
1,2024,5,Sergio Perez,6.64,7.38,0.42,1.9047619047619047,0.47619047619047616,3.333333333333333,6.666666666666666,3.333333333333333,3.8145936076993365,4.084880004075867,4.0787675413442,4.479734750730384,5.288964792390363,4.725712755697976,6.71,5.50,6.57,0.239,44.0,2.0,2.87,0.96,90.46272727272728,-5.0,-0.22727272727272727,0.73,0.95
1,2024,28,Oscar Piastri,7.50,7.07,1.67,5.0,2.5,4.166666666666667,5.833333333333334,3.75,4.724364483225741,4.794517439746515,4.692456590434644,5.146469768767087,5.327300858437018,4.924062996672424,8.23,5.23,7.05,0.208,40.0,1.6666666666666667,2.29,0.62,89.41087499999999,-15.0,-0.625,0.29,0.92
1,2024,4,Lando Norris,7.98,6.27,8.33,5.0,7.5,5.833333333333334,4.166666666666667,6.25,5.275635516774258,5.205482560253486,5.307543409565355,4.853530231232913,4.672699141562983,5.2811062948555945,9.21,4.82,7.17,0.203,20.0,0.8333333333333334,1.46,0.62,89.16016666666667,-13.0,-0.5416666666666666,0.12,0.67
1,2024,8,Carlos Sainz,7.77,6.67,3.91,5.652173913043478,4.3478260869565215,1.3043478260869565,5.217391304347826,5.652173913043478,4.988609864810874,4.8553187125226716,4.960279653267056,4.253414457169568,5.197741259025694,4.964296318602303,7.96,4.89,7.11,0.216,30.0,1.3043478260869565,1.91,0.61,89.46004347826087,-8.0,-0.34782608695652173,0.35,0.70
1,2024,24,Alexander Albon,5.66,5.18,9.17,6.666666666666666,8.666666666666668,6.0,6.666666666666666,5.0,6.567120541985703,6.054662106072348,6.180009629126068,5.294238790416087,5.89484146145301,6.104313257591923,3.53,4.98,5.47,0.270,-13.0,-0.6842105263157895,1.32,1.95,90.13757894736843,-7.0,-0.3333333333333333,0.67,1.00
1,2024,17,Pierre Gasly,6.00,5.51,4.58,5.0,6.666666666666666,5.0,7.222222222222222,7.083333333333334,5.180654957791175,5.135328377727996,5.607394119657524,5.373356570765391,5.482155393154665,6.511971709412501,4.20,5.91,5.93,0.244,0.0,0.0,1.83,1.87,89.87015,7.0,0.30434782608695654,0.61,0.30
1,2024,1,Lewis Hamilton,6.75,6.94,2.08,3.8095238095238093,5.7142857142857135,5.7142857142857135,6.190476190476191,4.166666666666667,4.339424540719955,4.6304093352533755,4.879247546475102,5.291940482140176,5.308629437880502,4.707732521927151,7.74,6.13,6.65,0.252,37.0,1.6818181818181819,2.71,1.17,89.45340909090909,16.0,0.6666666666666666,0.92,0.25
1,2024,6,Charles Leclerc,8.01,6.20,6.25,4.166666666666667,5.833333333333334,8.75,4.583333333333333,4.166666666666667,5.07106316849021,5.131336646421194,5.064661076966588,5.715477811879163,4.790336669777795,5.232782080307359,8.14,6.41,7.44,0.201,14.0,0.5833333333333334,1.67,1.08,89.6175,25.0,1.0416666666666667,1.12,0.08
1,2024,22,Kevin Magnussen,5.69,5.58,2.73,4.285714285714286,2.8571428571428568,4.761904761904762,5.238095238095238,5.0,4.276131852729544,4.628201542628165,4.513146337043583,5.305384871972768,5.095365365153035,4.643969682136955,3.65,6.82,5.86,0.254,-3.0,-0.14285714285714285,2.29,2.43,90.42690476190475,23.0,1.0952380952380953,1.43,0.33
1,2024,2,Max Verstappen,8.90,6.34,9.58,8.095238095238095,9.523809523809524,6.666666666666666,3.333333333333333,6.666666666666666,6.1854063923006635,5.915119995924133,5.921232458655799,5.520265249269616,4.711035207609637,5.914535624984545,9.26,6.11,8.00,0.172,20.0,0.8695652173913043,1.38,0.58,89.44895652173913,6.0,0.25,0.67,0.42
