SeasonID,SprintIndex,FullName,WinnerQualificationSum,WinnerRaceSum,FastestLapSum,RacesTotal,WinnerRaceUnique,WinnerQualificationUnique,FastestLapUnique,CompetitionWins,CompetitionPoles,CompetitionFastLaps,CompetitionRating
2024,1,Alexander Albon,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Carlos Sainz,0,0.0,1.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Charles Leclerc,0,0.0,3.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Daniel Ricciardo,0,0.0,1.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Esteban Ocon,0,0.0,1.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Fernando Alonso,0,0.0,2.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Franco Colapinto,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,George Russell,0,0.0,2.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Guanyu Zhou,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Jack Doohan,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Kevin Magnussen,0,0.0,1.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Lance Stroll,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Lando Norris,0,0.0,6.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Lewis Hamilton,0,0.0,2.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Liam Lawson,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Logan Sargeant,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Max Verstappen,0,0.0,3.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Nico Hulkenberg,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Oliver Bearman,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Oscar Piastri,0,0.0,1.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Pierre Gasly,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Sergio Perez,0,0.0,1.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Valtteri Bottas,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
2024,1,Yuki Tsunoda,0,0.0,0.0,24,0.0,0.0,12,0.0,0.0,0.5,0.00
