SprintIndex,SeasonID,DriverID,FullName,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg
2,2024,5,Sergio Perez,6.73,7.49,0.33,2.5925925925925926,0.37037037037037035,3.7037037037037033,6.296296296296297,4.0,3.8241091160503244,4.142100847399882,4.07029515733009,4.660667707431787,5.311140912728237,5.0125373658445405,6.73,5.59,6.66,0.227,52.0,1.8571428571428572,2.55,0.76,89.72307142857143,-3.0,-0.10714285714285714,0.68,0.79
2,2024,28,Oscar Piastri,7.50,7.04,2.00,5.172413793103448,3.103448275862069,4.482758620689655,5.517241379310345,4.0,4.672132621619801,4.960075473115766,4.705143088163149,5.265547740028884,5.355405940966207,5.286604393093567,8.12,5.42,7.07,0.198,44.0,1.4666666666666666,2.00,0.53,88.89233333333333,-12.0,-0.4,0.33,0.73
2,2024,4,Lando Norris,7.61,6.19,8.00,4.827586206896552,6.8965517241379315,5.517241379310345,4.482758620689655,6.0,5.327867378380199,5.039924526884234,5.294856911836852,4.734452259971117,4.644594059033793,5.240519896323452,9.10,4.96,6.93,0.201,20.0,0.6896551724137931,1.20,0.53,88.55041379310344,-17.0,-0.5862068965517241,0.17,0.76
2,2024,8,Carlos Sainz,7.46,6.46,4.14,5.862068965517241,4.827586206896552,2.0689655172413794,4.827586206896552,5.862068965517241,5.003283207178059,4.914923109161104,4.933020928967967,4.418707332841711,5.113288819196418,5.04944720986291,8.00,5.09,6.90,0.210,29.0,1.0,1.59,0.59,88.88355172413793,-6.0,-0.20689655172413793,0.34,0.55
2,2024,24,Alexander Albon,5.98,5.87,8.33,6.666666666666666,8.571428571428571,5.238095238095238,7.142857142857143,4.666666666666667,6.255726570817297,5.850379577984061,5.8925446331877875,5.091571543144367,5.8980808370489415,5.84366827817168,3.51,4.82,5.78,0.246,-5.0,-0.2,1.36,1.57,89.56976,-13.0,-0.48148148148148145,0.56,1.04
2,2024,17,Pierre Gasly,6.20,5.51,5.00,4.583333333333333,6.666666666666666,3.75,7.083333333333334,7.333333333333333,5.348739500436225,5.030362035049967,5.589829214883531,5.064974138030753,5.3602759829122295,6.930668666488494,4.30,5.54,5.99,0.228,-1.0,-0.038461538461538464,1.48,1.55,89.32857692307692,2.0,0.06896551724137931,0.52,0.45
2,2024,1,Lewis Hamilton,6.61,6.69,2.00,4.0740740740740735,5.185185185185185,5.925925925925926,5.555555555555555,4.333333333333334,4.424118092933961,4.539491005558272,4.930397788902655,5.243680335760529,5.236143455020481,4.709362100455214,7.47,5.99,6.49,0.240,37.0,1.3214285714285714,2.27,1.03,88.94096428571429,17.0,0.5666666666666667,0.87,0.30
2,2024,6,Charles Leclerc,7.60,6.21,6.00,4.0,5.333333333333333,8.0,5.0,4.0,5.044944330875047,5.07638799121527,5.086023031075646,5.561916244919679,4.874358442518732,5.290233346912614,8.23,6.31,7.15,0.202,15.0,0.5,1.43,0.93,89.01133333333334,27.0,0.9,1.03,0.13
2,2024,22,Kevin Magnussen,5.40,5.56,2.96,3.8461538461538463,3.076923076923077,5.384615384615384,5.0,4.444444444444445,4.3842954705588175,4.347147871589334,4.639842523195413,5.455287632933706,5.050595800362058,4.546590642891218,3.88,6.96,5.68,0.250,-5.0,-0.19230769230769232,1.92,2.12,90.38903846153845,32.0,1.2307692307692308,1.50,0.27
2,2024,2,Max Verstappen,8.77,6.45,9.67,7.4074074074074066,9.62962962962963,6.296296296296297,3.7037037037037033,6.0,6.175890883949676,5.857899152600118,5.929704842669908,5.339332292568213,4.688859087271762,5.701748348441173,9.37,5.92,7.90,0.165,24.0,0.8275862068965517,1.23,0.47,88.79537931034483,4.0,0.13333333333333333,0.57,0.43
2,2024,7,Daniel Ricciardo,5.51,6.00,3.81,4.117647058823529,4.117647058823529,3.5294117647058827,5.882352941176471,4.761904761904762,4.851153562766141,4.600926739080866,4.854337713735275,4.5578694259118375,5.738606409860109,5.413190451743017,3.52,3.76,5.30,0.264,2.0,0.1,1.70,1.60,89.991,-17.0,-0.85,0.15,1.00
2,2024,14,George Russell,7.72,6.33,8.00,5.925925925925926,4.814814814814815,4.0740740740740735,4.444444444444445,5.862068965517241,5.575881907066038,5.460508994441727,5.069602211097345,4.75631966423947,4.763856544979518,5.6843037871633575,7.59,5.28,7.08,0.201,20.0,0.6896551724137931,1.66,0.97,88.33134482758621,-3.0,-0.10344827586206896,0.45,0.55
2,2024,23,Guanyu Zhou,4.96,3.99,1.33,4.0740740740740735,4.814814814814815,4.444444444444445,5.185185185185185,4.0,3.6723677515814055,4.85737395619056,4.777477637655493,5.350227353509281,5.012717319284979,4.884602060424812,2.41,5.24,4.85,0.279,-51.0,-1.8214285714285714,1.03,2.73,89.44110714285715,1.0,0.03333333333333333,0.53,0.50
2,2024,10,Lance Stroll,6.15,6.55,2.67,6.4,3.2,3.5999999999999996,6.800000000000001,4.666666666666667,4.293486448835365,5.306095530777957,4.7273574777583685,4.923042663107598,5.670461088922007,4.8697584437692525,4.15,5.70,6.12,0.231,27.0,1.0384615384615385,2.17,1.24,89.94111538461539,0.0,0.0,0.59,0.59
2,2024,9,Yuki Tsunoda,5.34,4.79,6.67,5.2,5.6000000000000005,6.0,4.4,4.666666666666667,5.153455103746282,4.978819505708277,5.028215336159744,5.390379834898167,4.459825189509411,5.525109182928121,3.73,5.39,5.20,0.345,-33.0,-1.2692307692307692,1.00,2.57,89.29726923076922,-3.0,-0.10344827586206896,0.72,0.83
2,2024,25,Nico Hulkenberg,6.55,5.17,6.33,6.071428571428571,7.142857142857143,4.642857142857143,4.642857142857143,5.172413793103448,5.482041501922049,5.62270816552523,5.355325964953966,4.583157862901257,4.943277925637829,5.549808883582273,4.54,5.89,6.21,0.220,-12.0,-0.42857142857142855,1.89,2.32,90.32814285714286,5.0,0.17857142857142858,0.82,0.64
2,2024,27,Logan Sargeant,4.23,4.90,1.18,3.5714285714285716,0.7142857142857142,4.285714285714286,1.4285714285714284,5.294117647058823,3.7483910814254298,4.259035891948123,3.9324355000473616,4.9363602582193655,3.9582098060068023,5.304636377750178,2.43,4.48,4.38,0.376,-16.0,-1.0666666666666667,0.82,2.06,89.64653333333332,-6.0,-0.35294117647058826,0.29,0.65
2,2024,19,Fernando Alonso,5.98,5.06,7.33,3.5999999999999996,6.800000000000001,6.4,3.2,5.333333333333333,5.706513551164635,4.693904469222043,5.272642522241631,5.076957336892402,4.329538911077993,5.941867963525623,4.81,5.43,5.75,0.246,-14.0,-0.4827586206896552,1.53,2.03,89.97262068965517,2.0,0.06666666666666667,0.50,0.43
2,2024,13,Esteban Ocon,6.29,4.80,5.17,5.652173913043478,3.4782608695652173,6.521739130434783,3.0434782608695654,2.7586206896551726,4.7716919460465155,5.094296280171823,4.51133763084617,4.94244934665114,4.717227545781028,4.968330373307709,3.38,5.96,5.99,0.236,-32.0,-1.1851851851851851,1.32,2.46,90.63437037037038,5.0,0.18518518518518517,0.78,0.59
2,2024,3,Valtteri Bottas,4.83,4.24,8.67,5.925925925925926,5.185185185185185,5.555555555555555,4.814814814814815,6.0,6.3276322484185945,5.1426260438094396,5.222522362344507,4.64977264649072,4.987282680715021,5.628660079589835,2.54,4.60,4.69,0.280,-51.0,-1.7586206896551724,1.03,2.70,89.93979310344827,-25.0,-0.8333333333333334,0.43,1.27
2,2024,30,Oliver Bearman,6.02,6.30,5.00,7.5,0.0,2.5,10.0,6.666666666666666,4.638691405667501,4.972376724927664,4.534592908381834,4.958525345622119,5.310117302052786,4.7903099491913705,5.83,5.75,6.02,0.281,0.5,0.8333333333333334,3.67,2.83,91.66933333333334,0.0,0.0,0.50,0.50
2,2024,31,Franco Colapinto,5.92,5.51,2.50,3.333333333333333,3.333333333333333,6.666666666666666,6.666666666666666,5.833333333333334,4.051149149644519,4.585921062510166,5.200410950398901,5.661325663149529,5.120894189646167,7.541681118029832,4.34,6.61,5.93,0.248,-2.0,-0.2222222222222222,1.33,1.67,92.71466666666667,5.0,0.45454545454545453,1.00,0.55
2,2024,29,Liam Lawson,6.16,3.53,2.22,6.25,5.0,5.0,5.0,6.666666666666666,4.835791341058066,5.914219724114796,5.22135943281334,4.719590485880573,5.118507661830356,6.673077991195802,3.92,6.21,5.73,0.220,-24.0,-2.6666666666666665,0.56,3.22,89.31822222222223,2.0,0.2222222222222222,1.44,1.22
2,2024,32,Jack Doohan,1.60,1.00,0.00,0.0,0.0,0.0,0.0,0.0,1.1587485515643101,2.102496714848883,2.083333333333333,4.764285714285714,2.8571428571428568,3.5686777920410777,1.00,6.67,2.35,0.246,-4.0,-4.0,1.00,5.00,90.32,0.0,0.0,2.00,2.00
