SprintIndex,SeasonID,DriverID,FullName,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg
0,2024,5,Sergio Perez,7.04,7.90,0.00,5.0,0.0,5.0,5.0,6.666666666666666,3.8621711494542748,4.342373799033936,4.040641813280708,5.293933055886698,5.388757333910798,6.064227603048612,6.81,5.91,7.00,0.186,8.0,1.3333333333333333,1.33,0.00,87.01100000000001,2.0,0.3333333333333333,0.50,0.17
0,2024,2,Max Verstappen,8.24,6.83,10.00,5.0,10.0,5.0,5.0,3.333333333333333,6.137828850545724,5.657626200966063,5.959358186719292,4.706066944113301,4.611242666089201,4.722926876341664,9.79,5.16,7.50,0.138,4.0,0.6666666666666666,0.67,0.00,86.29,-2.0,-0.3333333333333333,0.17,0.50
0,2024,1,Lewis Hamilton,6.08,5.80,1.67,5.0,3.333333333333333,6.666666666666666,3.333333333333333,5.0,4.762892301789983,4.2212768516254116,5.10942363739909,5.074769823431766,4.98244251501041,4.715337221724781,6.50,5.46,5.93,0.195,0.0,0.0,0.50,0.50,87.062,1.0,0.16666666666666666,0.67,0.50
0,2024,14,George Russell,7.20,6.36,8.33,5.0,6.666666666666666,3.333333333333333,6.666666666666666,5.0,5.237107698210016,5.7787231483745884,4.8905763626009096,4.925230176568234,5.01755748498959,5.2846627782752185,6.87,4.54,6.62,0.165,2.0,0.3333333333333333,0.67,0.33,86.96966666666667,-4.0,-0.6666666666666666,0.00,0.67
0,2024,13,Esteban Ocon,8.16,5.76,3.33,6.666666666666666,3.333333333333333,10.0,3.333333333333333,1.6666666666666665,3.9789223289835745,5.284536992984119,4.462865499438447,5.86017316017316,5.0053622478150785,4.811675951236606,3.68,5.81,7.37,0.137,1.0,0.16666666666666666,0.50,0.33,87.72716666666668,3.0,0.5,0.83,0.33
0,2024,28,Oscar Piastri,7.48,6.93,3.33,6.0,6.0,6.0,4.0,5.0,4.463205175196043,5.754754033288171,4.766038277259968,5.837122002085506,5.490310337106317,6.954294816630826,7.69,6.17,7.17,0.160,4.0,0.6666666666666666,0.83,0.17,86.81816666666667,3.0,0.5,0.50,0.00
0,2024,6,Charles Leclerc,5.96,6.24,5.00,3.333333333333333,3.333333333333333,5.0,6.666666666666666,3.333333333333333,4.940468980414392,4.856593370391572,5.171470847511878,4.947669977081742,5.210445533482479,5.565999426617839,8.61,5.91,6.00,0.204,1.0,0.16666666666666666,0.50,0.33,86.58666666666666,2.0,0.3333333333333333,0.67,0.33
0,2024,19,Fernando Alonso,3.51,4.35,5.00,0.0,4.0,6.0,2.0,5.0,5.661634711410102,2.9306712329839453,4.947385861742868,4.304313125239162,3.6974729308298757,5.4888063832264145,3.38,4.91,3.89,0.265,-6.0,-1.0,0.33,1.33,87.80566666666665,-1.0,-0.16666666666666666,0.33,0.50
0,2024,17,Pierre Gasly,6.88,5.49,6.67,3.333333333333333,6.666666666666666,0.0,6.666666666666666,8.333333333333334,6.021077671016425,4.715463007015881,5.537134500561555,4.139826839826839,4.994637752184922,8.396108016254464,4.62,4.19,6.20,0.172,-1.0,-0.16666666666666666,0.17,0.33,87.52333333333333,-5.0,-0.8333333333333334,0.17,1.00
0,2024,27,Logan Sargeant,5.86,5.58,6.67,6.666666666666666,0.0,6.666666666666666,0.0,6.666666666666666,5.434685809959511,5.423558216498695,4.674684863402467,4.86790218413117,3.8679245283018866,5.612404329028383,2.13,4.25,5.55,0.173,0.0,0.0,0.33,0.33,89.065,-1.0,-0.3333333333333333,0.00,0.33
