SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,H,#A5AFB9,1,1.0,0,0,0.228,0,0,0,0,,18
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,H,#A5AFB9,2,1.0,0,0,0.228,0,0,0,0,-1.0,19
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,3.0,3,101.978,101.978,0,0,-,-,-2.141,-1.494,-1.394,25.0,-2.141,-1.494,-1.394,25.0,-0.647,H,#A5AFB9,3,1.0,0,0,0.228,0,0,0,0,-1.0,20
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,4.0,4,100.773,100.773,0,0,101.375,1.205,-0.952,0.231,-1.067,22.0,-0.952,-0.030,-0.937,25.0,-1.183,H,#A5AFB9,4,1.0,0,0,0.228,0,0,0,0,0.0,20
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,5.0,5,101.34,100.949,1,0,100.861,0.567,-1.354,-0.338,-1.185,25.0,-0.963,0.053,-0.990,22.0,-1.016,H,#A5AFB9,5,1.0,0,0,0.228,0,0,0,0,0.0,20
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,6.0,6,101.125,101.125,0,0,101.037,0.215,-0.939,-0.123,-0.877,25.0,-0.939,-0.123,-0.877,25.0,-0.816,H,#A5AFB9,6,1.0,0,0,0.228,0,0,0,0,0.0,20
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,7.0,7,101.526,101.204,1,0,101.164,0.401,-1.252,-0.378,-1.063,25.0,-0.930,-0.056,-0.902,25.0,-0.874,H,#A5AFB9,7,1.0,0,0,0.228,0,0,0,0,0.0,20
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,8.0,8,101.283,101.283,0,0,101.244,0.243,-0.908,-0.034,-0.891,25.0,-0.908,-0.034,-0.891,25.0,-0.874,H,#A5AFB9,8,1.0,0,1,0.228,0,0,0,0,0.0,20
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,9.0,9,101.278,101.278,0,0,101.28,0.005,-0.801,0.337,-0.970,22.0,-0.801,0.337,-0.970,22.0,-1.138,H,#A5AFB9,9,1.0,0,0,0.228,0,0,0,0,0.0,20
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,10.0,10,101.719,101.719,0,0,101.498,0.441,-1.096,0.533,-1.363,22.0,-1.096,0.533,-1.363,22.0,-1.629,H,#A5AFB9,10,1.0,0,0,0.228,0,0,0,0,0.0,19
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,11.0,11,102.049,101.532,1,0,101.625,0.330,-1.542,-,-,-,-1.025,-,-,-,,H,#A5AFB9,11,1.0,0,0,0.228,0,0,0,0,0.0,15
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,12.0,12,101.345,101.345,0,0,101.438,0.704,-1.281,-,-,-,-1.281,-,-,-,,H,#A5AFB9,12,1.0,0,0,0.228,0,0,0,0,0.0,13
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,13.0,13,101.654,101.654,0,0,101.5,0.309,-2.213,-2.248,-1.089,25.0,-2.213,-2.248,-1.089,25.0,0.035,H,#A5AFB9,13,1.0,0,0,0.228,0,0,0,0,0.0,9
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,14.0,14,101.739,101.739,0,0,101.696,0.085,-2.72,-2.892,-1.274,25.0,-2.720,-2.892,-1.274,25.0,0.172,H,#A5AFB9,14,1.0,0,0,0.228,0,0,0,0,-1.0,9
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,15.0,15,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-0.321,H,#A5AFB9,15,1.0,1,0,0.228,0,0,0,0,0.0,11
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,16.0,16,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-0.557,H,#A5AFB9,1,2.0,0,0,0.100,0,0,0,0,0.0,18
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,17.0,17,98.319,98.319,0,0,-,-,0.325,1.077,-0.213,22.0,0.325,1.077,-0.213,22.0,-0.752,H,#A5AFB9,2,2.0,0,0,0.100,0,0,0,0,0.0,18
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,18.0,18,98.274,98.274,0,0,98.297,0.045,0.46,2.049,-0.565,22.0,0.460,1.240,-0.160,22.0,-1.589,H,#A5AFB9,3,2.0,0,0,0.100,0,0,0,0,0.0,17
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,19.0,19,98.803,98.803,0,0,98.538,0.529,-0.158,0.830,-0.573,22.0,-0.158,0.830,-0.573,22.0,-0.988,H,#A5AFB9,4,2.0,0,0,0.100,0,0,0,0,0.0,17
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,20.0,20,99.083,99.083,0,0,98.943,0.280,-0.442,0.412,-0.648,22.0,-0.442,0.412,-0.648,22.0,-0.854,H,#A5AFB9,5,2.0,0,0,0.100,0,0,0,0,0.0,17
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,21.0,21,99.086,99.086,0,0,99.084,0.003,-0.382,0.617,-0.691,22.0,-0.382,0.617,-0.691,22.0,-0.999,H,#A5AFB9,6,2.0,0,0,0.100,0,0,0,0,0.0,17
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,22.0,22,98.913,98.913,0,0,99.0,0.173,-0.157,1.021,-0.667,22.0,-0.157,1.021,-0.667,22.0,-1.178,H,#A5AFB9,7,2.0,0,1,0.100,0,0,0,0,0.0,17
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,23.0,23,99.027,99.027,0,0,98.97,0.114,-0.213,0.839,-0.633,22.0,-0.213,0.839,-0.633,22.0,-1.052,H,#A5AFB9,8,2.0,0,0,0.100,0,0,0,0,0.0,17
1,2023,2023011,0,Haas F1 Team,22,MAG,Kevin Magnussen,20,#505050,24.0,24,98.947,98.947,0,0,98.987,0.080,-0.058,0.908,-0.512,22.0,-0.058,0.908,-0.512,22.0,-0.966,H,#A5AFB9,9,2.0,0,0,0.100,0,0,0,0,0.0,17
