SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,7,1.0,0,0,0.215,0,0,0,0,,10
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,8,1.0,0,0,0.215,0,0,0,1,0.0,10
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,9,1.0,0,0,0.215,0,0,0,0,0.0,10
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,10,1.0,0,0,0.215,0,0,0,0,0.0,10
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,11,1.0,0,0,0.215,1,0,0,0,0.0,10
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,6.0,6,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,12,1.0,0,0,0.215,0,0,0,0,0.0,9
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,7.0,7,106.11,106.11,0,0,-,-,0.077,1.025,0.590,19,0.077,1.025,0.590,19,1.102,M,#F0E628,13,1.0,0,0,0.215,0,0,0,0,0.0,9
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,8.0,8,105.212,105.212,0,0,105.661,0.898,0.346,0.461,0.577,19,0.346,0.461,0.577,19,0.807,M,#F0E628,14,1.0,0,0,0.215,0,0,0,0,0.0,9
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,9.0,9,105.342,105.342,0,0,105.277,0.130,0.09,0.403,0.291,19,0.090,0.632,0.406,19,0.493,M,#F0E628,15,1.0,0,0,0.215,0,0,0,0,0.0,9
0,2023,2023040,3,4,10,10-4,STR,Lance Stroll,18,#459A72,10.0,10,104.932,104.932,0,0,105.137,0.410,0.495,0.264,0.627,19,0.495,0.264,0.627,19,0.759,M,#F0E628,16,1.0,0,0,0.215,0,0,0,0,0.0,9
