DriverID,FullName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,NationCode,NationNameRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QTDiscrAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QTNormAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
35,Kimi Antonelli,2025,0,12,#0AA395,Mercedes,35-10,ITA,Италия,7.87,7.33,3.33,5.00,3.33,1.6666666666666665,8.333333333333334,5.00,4.2481461390029045,5.01,4.53,4.439295392953929,5.530503741362644,5.197231724575162,6.51,5.19,7.33,2025,6.0,George Russell,RUS
35,Kimi Antonelli,2025,1,12,#0AA395,Mercedes,35-10,ITA,Италия,6.50,6.05,1.25,4.09,2.27,4.545454545454545,4.545454545454545,4.17,4.173544028905053,4.42,4.27,5.068513219138727,4.593617287152178,4.851488942429933,5.98,5.63,6.28,2025,24.0,George Russell,RUS
35,Kimi Antonelli,2025,2,12,#0AA395,Mercedes,35-10,ITA,Италия,6.79,6.32,1.67,4.29,2.50,3.9285714285714284,5.357142857142857,4.33,4.188464450924624,4.54,4.33,4.933680827813414,4.794378670197277,4.9046801396830455,6.09,5.54,6.50,2025,30.0,George Russell,RUS
35,Kimi Antonelli,Все сезоны,0,12,#0AA395,Все сезоны,35-10,ITA,Италия,7.87,7.33,3.33,5.00,3.33,1.6666666666666665,8.333333333333334,5.00,4.2481461390029045,5.01,4.53,4.439295392953929,5.530503741362644,5.197231724575162,6.51,5.19,7.33,Все сезоны,30.0,George Russell,RUS
35,Kimi Antonelli,Все сезоны,1,12,#0AA395,Все сезоны,35-10,ITA,Италия,6.50,6.05,1.25,4.09,2.27,4.545454545454545,4.545454545454545,4.17,4.173544028905053,4.42,4.27,5.068513219138727,4.593617287152178,4.851488942429933,5.98,5.63,6.28,Все сезоны,30.0,George Russell,RUS
35,Kimi Antonelli,Все сезоны,2,12,#0AA395,Все сезоны,35-10,ITA,Италия,6.79,6.32,1.67,4.29,2.50,3.9285714285714284,5.357142857142857,4.33,4.188464450924624,4.54,4.33,4.933680827813414,4.794378670197277,4.9046801396830455,6.09,5.54,6.50,Все сезоны,30.0,George Russell,RUS
