SeasonID,RaceID,SprintIndex,DriverID,Team,Number,Color,FullName,Abbreviation,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,ClassifiedPositionLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc
2024,2024011,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,95.64182352941177,95.5373725490196,1.215196078431373,1.320,96.91885454545456,1,95.64182352941177,95.5373725490196,01:35.641,01:35.537,96.91885454545456,96.84045454545456,01:36.918,01:36.840,1,1,2.196996078431373,2.1656066666666662,0.0,0.0,42.0,48.0,87.5
2024,2024011,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,96.03001960784312,95.96709803921568,0.801843137254902,0.865,96.91885454545456,2,96.03001960784312,95.96709803921568,01:36.030,01:35.967,96.91885454545456,96.84045454545456,01:36.918,01:36.840,2,2,1.7836431372549022,1.71072431372549,0.4133529411764707,0.4548823529411764,6.0,48.0,12.5
2024,2024021,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,92.85322727272728,92.82177272727272,1.2632954545454549,1.295,94.19652272727272,1,92.85322727272728,92.82177272727272,01:32.853,01:32.821,94.19652272727272,94.11652272727274,01:34.196,01:34.116,1,1,2.5949233615221985,2.34572621564482,0.0,0.0,32.0,44.0,72.7
2024,2024021,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,93.02940909090908,92.96368181818184,1.0871363636363638,1.153,94.19652272727272,2,93.02940909090908,92.96368181818184,01:33.029,01:32.963,94.19652272727272,94.11652272727274,01:34.196,01:34.116,2,2,2.418764270613108,2.2037943974630023,0.1761590909090908,0.1419318181818181,12.0,44.0,27.3
2024,2024031,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,83.115,83.115,-,-,83.32499999999999,DNF,83.115,83.115,01:23.115,01:23.115,82.43303703703704,82.3452222222222,01:22.433,01:22.345,19,19,-,-,-,-,-,-,-
2024,2024031,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,81.94754166666667,81.8971875,0.3808723404255319,0.432,82.43303703703704,5,81.94754166666667,81.8971875,01:21.947,01:21.897,82.43303703703704,82.3452222222222,01:22.433,01:22.345,5,5,1.1107294832826748,1.0247477203647417,0.5025676595744679,0.4729608510638299,-,-,-
2024,2024041,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,96.02823913043478,95.97569565217393,1.2663260869565216,1.319,97.41938,1,96.02823913043478,95.97569565217393,01:36.028,01:35.975,97.41938,97.32154,01:37.419,01:37.321,1,1,2.9341483091787435,2.7844473429951693,0.0,0.0,36.0,44.0,81.8
2024,2024041,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,96.30945652173912,96.22032608695652,0.9527391304347826,1.042,97.41938,2,96.30945652173912,96.22032608695652,01:36.309,01:36.220,97.41938,97.32154,01:37.419,01:37.321,2,2,2.620561352657005,2.507469082125604,0.3135869565217389,0.276978260869565,8.0,44.0,18.2
2024,2024051,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,99.79948780487804,99.78243902439024,1.5514634146341464,1.569,101.45011627906976,1,99.79948780487804,99.78243902439024,01:39.799,01:39.782,101.45011627906976,101.38660465116278,01:41.450,01:41.386,1,1,2.829647625160462,2.7343371951219515,0.0,0.0,40.0,40.0,100.0
2024,2024051,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,100.4451,100.39485,0.927375,0.978,101.45011627906976,3,100.4451,100.39485,01:40.445,01:40.394,101.45011627906976,101.38660465116278,01:41.450,01:41.386,2,2,2.2055592105263155,2.14345,0.6240884146341464,0.5908871951219512,0.0,40.0,0.0
2024,2024061,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,92.17829787234042,92.13948936170212,0.7227021276595744,0.762,92.96285416666666,2,92.17829787234042,92.13948936170212,01:32.178,01:32.139,92.96285416666667,92.909125,01:32.962,01:32.909,2,2,1.4401914893617025,1.4122340425531914,0.0794228723404256,0.0648226950354611,31.0,44.0,70.5
2024,2024061,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,92.37813333333332,92.3416888888889,0.5022,0.539,92.96285416666666,4,92.37813333333332,92.3416888888889,01:32.378,01:32.341,92.96285416666667,92.909125,01:32.962,01:32.909,5,6,1.2196893617021276,1.1893900709219858,0.2999250000000001,0.2876666666666667,13.0,44.0,29.5
2024,2024071,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,80.88069491525424,80.84618644067797,0.9335084745762712,0.968,81.95104918032787,1,80.88069491525424,80.84618644067797,01:20.880,01:20.846,81.95104918032786,81.8310655737705,01:21.951,01:21.831,2,2,2.0685257159555817,1.9198790181180596,0.016406779661017,0.0066949152542373,38.0,57.0,66.7
2024,2024071,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,81.6488813559322,81.43150847457626,0.1930508474576271,0.410,81.95104918032787,8,81.6488813559322,81.43150847457626,01:21.648,01:21.431,81.95104918032786,81.8310655737705,01:21.951,01:21.831,8,8,1.3280680888369376,1.3622688486265342,0.756864406779661,0.5643050847457628,19.0,57.0,33.3
2024,2024081,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,78.28283561643836,78.20605479452055,0.9403835616438356,1.017,79.37056000000001,6,78.28283561643836,78.20605479452055,01:18.282,01:18.206,79.37056,79.21926666666667,01:19.370,01:19.219,2,3,2.376904688404399,2.1762199498360024,0.0421095890410959,0.1094246575342465,-,-,-
2024,2024081,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,-,-,-,-,-,DNF,-,-,-,-,79.37056,79.21926666666667,01:19.370,01:19.219,18,18,-,-,-,-,-,-,-
2024,2024091,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,84.56061111111111,84.49931481481481,1.2145185185185186,1.276,85.73405263157895,1,84.56061111111111,84.49931481481481,01:24.560,01:24.499,85.73405263157893,85.6427543859649,01:25.734,01:25.642,2,2,3.092851851851852,3.112539215686274,0.0950185185185186,0.0790000000000001,34.0,39.0,87.2
2024,2024091,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,88.8329756097561,88.72673170731707,-0.4868536585365854,-0.381,88.0776590909091,DNF,88.8329756097561,88.72673170731707,01:28.832,01:28.726,85.73405263157893,85.6427543859649,01:25.734,01:25.642,15,13,1.391479674796748,1.4560961262553802,1.7963906955736226,1.7354430894308943,5.0,39.0,12.8
2024,2024101,1,2,Red Bull Racing,1,#3671C6,Max Verstappen,VER,79.56928333333333,79.52130000000001,0.9162333333333332,0.964,80.6043125,1,79.56928333333333,79.52130000000001,01:19.569,01:19.521,80.6043125,80.488640625,01:20.604,01:20.488,1,2,2.476612643678161,2.377164942528736,0.0,0.0481166666666665,38.0,54.0,70.4
2024,2024101,1,5,Red Bull Racing,11,#3671C6,Sergio Perez,PER,80.03524137931035,79.96110344827585,0.4505689655172413,0.525,80.6043125,8,80.03524137931035,79.96110344827585,01:20.035,01:19.961,80.6043125,80.488640625,01:20.604,01:20.488,8,8,2.010948275862069,1.937655172413793,0.4656643678160919,0.4876264367816092,16.0,54.0,29.6
