SeasonID,RaceID,SprintIndex,DriverID,Team,Number,Color,FullName,Abbreviation,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,ClassifiedPositionLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc
2024,2024011,1,4,McLaren,4,#FF8000,Lando Norris,NOR,96.43319607843137,96.38519607843138,0.3812745098039216,0.429,96.91885454545456,6,96.43319607843137,96.38519607843138,01:36.433,01:36.385,96.91885454545456,96.84045454545456,01:36.918,01:36.840,5,5,1.3630745098039216,1.2752341176470587,0.833921568627451,0.8903725490196077,28.0,49.0,57.1
2024,2024011,1,28,McLaren,81,#FF8000,Oscar Piastri,PIA,96.50150980392158,96.46209803921568,0.3143137254901961,0.354,96.91885454545456,8,96.50150980392158,96.46209803921568,01:36.501,01:36.462,96.91885454545456,96.84045454545456,01:36.918,01:36.840,8,8,1.2961137254901962,1.1996066666666665,0.9008823529411766,0.966,21.0,49.0,42.9
2024,2024021,1,4,McLaren,4,#FF8000,Lando Norris,NOR,93.55028571428572,93.46180952380952,0.6075714285714285,0.696,94.19652272727272,8,93.55028571428572,93.46180952380952,01:33.550,01:33.461,94.19652272727272,94.11652272727274,01:34.196,01:34.116,4,4,1.9391993355481727,1.7470249169435217,0.6557240259740261,0.5987012987012986,25.0,42.0,59.5
2024,2024021,1,28,McLaren,81,#FF8000,Oscar Piastri,PIA,93.5735,93.46829545454548,0.5430454545454545,0.648,94.19652272727272,4,93.5735,93.46829545454548,01:33.573,01:33.468,94.19652272727272,94.11652272727274,01:34.196,01:34.116,5,5,1.8746733615221984,1.6992262156448203,0.7202500000000002,0.6464999999999999,17.0,42.0,40.5
2024,2024031,1,4,McLaren,4,#FF8000,Lando Norris,NOR,81.51869387755103,81.4895306122449,0.7691458333333333,0.799,82.43303703703704,3,81.51869387755103,81.4895306122449,01:21.518,01:21.489,82.43303703703704,82.3452222222222,01:22.433,01:22.345,3,3,1.4990029761904762,1.3912619047619048,0.1142941666666665,0.1064466666666666,33.0,44.0,75.0
2024,2024031,1,28,McLaren,81,#FF8000,Oscar Piastri,PIA,81.76875,81.7355625,0.5592708333333333,0.592,82.43303703703704,4,81.76875,81.7355625,01:21.768,01:21.735,82.43303703703704,82.3452222222222,01:22.433,01:22.345,4,4,1.289127976190476,1.1848869047619046,0.3241691666666666,0.3128216666666668,11.0,44.0,25.0
2024,2024041,1,4,McLaren,4,#FF8000,Lando Norris,NOR,96.57910869565218,96.44258695652177,0.6645652173913044,0.801,97.41938,5,96.57910869565218,96.44258695652177,01:36.579,01:36.442,97.41938,97.32154,01:37.419,01:37.321,4,4,2.3323874396135267,2.266686473429952,0.6017608695652172,0.5177608695652173,29.0,43.0,67.4
2024,2024041,1,28,McLaren,81,#FF8000,Oscar Piastri,PIA,96.90947826086958,96.84819565217391,0.3271521739130434,0.388,97.41938,8,96.90947826086958,96.84819565217391,01:36.909,01:36.848,97.41938,97.32154,01:37.419,01:37.321,9,9,1.9949743961352653,1.854056038647343,0.9391739130434782,0.930391304347826,14.0,43.0,32.6
2024,2024051,1,4,McLaren,4,#FF8000,Lando Norris,NOR,100.6715238095238,100.58242857142858,0.736452380952381,0.826,101.45011627906976,2,100.6715238095238,100.58242857142858,01:40.671,01:40.582,101.45011627906976,101.38660465116278,01:41.450,01:41.386,3,3,2.014636591478697,1.991325,0.8150110336817654,0.7430121951219512,36.0,40.0,90.0
2024,2024051,1,28,McLaren,81,#FF8000,Oscar Piastri,PIA,101.6559,101.5475,-0.272775,-0.164,101.45011627906976,8,101.6559,101.5475,01:41.655,01:41.547,101.45011627906976,101.38660465116278,01:41.450,01:41.386,11,10,1.0054092105263157,1.0014,1.8242384146341464,1.7329371951219512,4.0,40.0,10.0
