SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.182,0,0,0,0,,15
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.182,0,0,0,0,1.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,3.0,3,102.534,102.534,0,0,-,-,-0.394,-1.997,0.605,19.0,-0.394,-1.997,0.605,19.0,1.603,M,#F0E628,6,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,4.0,4,102.548,102.548,0,0,102.541,0.014,-0.791,-1.569,-0.006,19.0,-0.791,-1.569,-0.006,19.0,0.778,M,#F0E628,7,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,5.0,5,102.258,102.258,0,0,102.403,0.290,-0.456,-0.870,-0.021,19.0,-0.456,-0.870,-0.021,19.0,0.414,M,#F0E628,8,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,6.0,6,102.35,102.35,0,0,102.304,0.092,-0.44,-0.986,0.053,19.0,-0.440,-0.986,0.053,19.0,0.546,M,#F0E628,9,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,7.0,7,102.385,102.385,0,0,102.368,0.035,-0.236,0.326,-0.399,10.0,-0.236,-0.437,-0.017,19.0,-0.562,M,#F0E628,10,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,8.0,8,103.43,102.432,1,0,102.409,1.045,-1.122,-0.898,-0.673,19.0,-0.125,0.099,-0.174,10.0,-0.224,M,#F0E628,11,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,9.0,9,102.48,102.48,0,0,102.456,0.950,-0.071,-0.471,0.165,19.0,-0.071,-0.471,0.165,19.0,0.4,M,#F0E628,12,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,10.0,10,102.505,102.505,0,0,102.492,0.025,-0.028,-0.260,0.102,19.0,-0.028,-0.260,0.102,19.0,0.232,M,#F0E628,13,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,11.0,11,102.67,102.67,0,0,102.588,0.165,-0.128,-0.209,-0.024,19.0,-0.128,-0.209,-0.024,19.0,0.081,M,#F0E628,14,1.0,0,1,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,12.0,12,103.014,103.014,0,0,102.842,0.344,-0.377,-0.636,-0.059,19.0,-0.377,-0.636,-0.059,19.0,0.259,M,#F0E628,15,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,13.0,13,103.394,103.394,0,0,103.204,0.380,-0.565,-0.966,-0.082,19.0,-0.565,-0.966,-0.082,19.0,0.401,M,#F0E628,16,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,14.0,14,103.88,103.422,1,0,103.408,0.486,-0.935,-1.016,-0.427,19.0,-0.477,-0.558,-0.198,19.0,0.081,M,#F0E628,17,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,15.0,15,103.449,103.449,0,0,103.435,0.431,-0.438,-0.734,-0.071,19.0,-0.438,-0.734,-0.071,19.0,0.296,M,#F0E628,18,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,16.0,16,103.332,103.332,0,0,103.39,0.117,-0.445,-,-,-,-0.445,-,-,-,,M,#F0E628,19,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,17.0,17,103.231,103.231,0,0,103.282,0.101,-0.448,-,-,-,-0.448,-,-,-,,M,#F0E628,20,1.0,0,0,0.182,0,0,0,0,0.0,13
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,18.0,18,103.197,103.197,0,0,103.214,0.034,-0.272,-,-,-,-0.272,-,-,-,,M,#F0E628,21,1.0,0,0,0.182,0,0,0,0,0.0,13
0,2024,2024050,4,Aston Martin,10,STR,Lance Stroll,18,#229971,19.0,19,104.365,104.365,0,0,103.781,1.168,-1.031,-,-,-,-1.031,-,-,-,,M,#F0E628,22,1.0,0,0,0.182,0,0,0,0,0.0,14
0,2024,2024050,4,Aston Martin,19,ALO,Fernando Alonso,14,#229971,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.219,0,0,0,0,,2
0,2024,2024050,4,Aston Martin,19,ALO,Fernando Alonso,14,#229971,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.219,0,0,0,0,0.0,2
