SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,1,1.0,0,0,0.111,0,0,0,0,,1
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,2,1.0,0,0,0.111,0,0,0,0,0.0,1
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,3.0,3,100.42,100.42,0,0,-,-,1.72,1.152,1.144,1.0,1.720,1.152,1.144,1.0,0.568,M,#F0E628,3,1.0,0,0,0.111,0,0,0,0,0.0,1
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,4.0,4,100.481,100.481,0,0,100.45,0.061,1.276,1.234,0.659,1.0,1.276,1.234,0.659,1.0,0.042,M,#F0E628,4,1.0,0,0,0.111,0,0,0,0,0.0,1
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,5.0,5,101.256,101.256,0,0,100.868,0.775,0.546,0.249,0.421,1.0,0.546,0.249,0.421,1.0,0.297,M,#F0E628,5,1.0,0,0,0.111,0,0,0,0,0.0,1
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,6.0,6,101.459,101.459,0,0,101.358,0.203,0.451,0.506,0.198,1.0,0.451,0.506,0.198,1.0,-0.055,M,#F0E628,6,1.0,0,0,0.111,0,0,0,0,0.0,1
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,7.0,7,101.661,101.661,0,0,101.56,0.202,0.488,0.687,0.144,1.0,0.488,0.312,0.332,1.0,-0.199,M,#F0E628,7,1.0,0,0,0.111,0,0,0,0,0.0,1
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,8.0,8,102.196,102.196,0,0,101.928,0.535,0.112,-0.215,0.220,14.0,0.112,-0.215,0.220,14.0,0.327,M,#F0E628,8,1.0,0,0,0.111,0,0,0,0,0.0,1
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,9.0,9,102.516,102.264,1,0,102.23,0.320,-0.107,-0.348,0.067,14.0,0.145,-0.096,0.193,14.0,0.241,M,#F0E628,9,1.0,0,0,0.111,0,0,0,0,-1.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,10.0,10,102.332,102.332,0,0,102.298,0.184,0.145,-0.052,0.171,14.0,0.145,-0.052,0.171,14.0,0.197,M,#F0E628,10,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,11.0,11,102.305,102.305,0,0,102.318,0.027,0.237,-0.262,0.368,14.0,0.237,-0.262,0.368,14.0,0.499,M,#F0E628,11,1.0,0,1,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,12.0,12,102.374,102.374,0,0,102.34,0.069,0.263,0.212,0.157,1.0,0.263,-0.091,0.308,14.0,0.051,M,#F0E628,12,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,13.0,13,102.449,102.449,0,0,102.411,0.075,0.38,0.075,0.343,1.0,0.380,0.075,0.343,1.0,0.305,M,#F0E628,13,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,14.0,14,102.347,102.347,0,0,102.398,0.102,0.598,-0.089,0.643,14.0,0.598,-0.089,0.643,14.0,0.687,M,#F0E628,14,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,15.0,15,102.596,102.596,0,0,102.471,0.249,0.415,-0.118,0.474,14.0,0.415,-0.118,0.474,14.0,0.533,M,#F0E628,15,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,16.0,16,102.438,102.438,0,0,102.517,0.158,0.449,0.269,0.315,1.0,0.449,0.269,0.315,1.0,0.18,M,#F0E628,16,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,17.0,17,102.44,102.44,0,0,102.439,0.002,0.343,-0.275,0.480,14.0,0.343,-0.275,0.480,14.0,0.618,M,#F0E628,17,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,18.0,18,102.636,102.636,0,0,102.538,0.196,0.289,-0.010,0.294,14.0,0.289,-0.010,0.294,14.0,0.299,M,#F0E628,18,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,1,HAM,Lewis Hamilton,44,#27F4D2,19.0,19,102.906,102.906,0,0,102.771,0.270,0.428,-0.201,0.528,14.0,0.428,-0.201,0.528,14.0,0.629,M,#F0E628,19,1.0,0,0,0.111,0,0,0,0,0.0,2
0,2024,2024050,4,Mercedes,14,RUS,George Russell,63,#27F4D2,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,1,1.0,0,0,0.156,0,0,0,0,,12
0,2024,2024050,4,Mercedes,14,RUS,George Russell,63,#27F4D2,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,2,1.0,0,0,0.156,0,0,0,0,0.0,12
0,2024,2024050,4,Mercedes,14,RUS,George Russell,63,#27F4D2,3.0,3,101.572,101.572,0,0,-,-,0.568,1.152,1.144,1.0,0.568,1.152,1.144,1.0,1.72,S,#CD3C3C,3,1.0,0,0,0.156,0,0,0,0,2.0,10
0,2024,2024050,4,Mercedes,14,RUS,George Russell,63,#27F4D2,4.0,4,101.715,101.715,0,0,101.644,0.143,0.042,1.234,0.659,1.0,0.042,1.234,0.659,1.0,1.276,S,#CD3C3C,4,1.0,0,0,0.156,0,0,0,0,0.0,10
0,2024,2024050,4,Mercedes,14,RUS,George Russell,63,#27F4D2,5.0,5,101.505,101.505,0,0,101.61,0.210,0.297,0.249,0.421,1.0,0.297,0.249,0.421,1.0,0.546,S,#CD3C3C,5,1.0,0,0,0.156,0,0,0,0,0.0,10
0,2024,2024050,4,Mercedes,14,RUS,George Russell,63,#27F4D2,6.0,6,101.965,101.965,0,0,101.735,0.460,-0.055,0.506,0.198,1.0,-0.055,0.506,0.198,1.0,0.451,S,#CD3C3C,6,1.0,0,0,0.156,0,0,0,0,0.0,10
