SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,1,1.0,0,0,0.089,0,0,0,0,,19
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,2,1.0,0,0,0.089,0,0,0,0,0.0,19
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,3.0,3,98.279,98.279,0,0,-,-,-0.163,-0.767,-0.546,10,-0.163,-0.767,-0.546,10,-0.93,S,#CD3C3C,3,1.0,0,0,0.089,0,0,0,0,0.0,19
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,4.0,4,98.364,98.364,0,0,98.322,0.085,-0.33,0.588,-0.036,19,-0.330,0.588,-0.036,19,0.258,S,#CD3C3C,4,1.0,0,0,0.089,0,0,0,0,0.0,19
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,5.0,5,98.725,98.725,0,0,98.544,0.361,-0.548,-0.567,-0.832,10,-0.548,0.811,-0.142,19,-1.115,S,#CD3C3C,5,1.0,0,1,0.089,0,0,0,0,1.0,18
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,6.0,6,98.925,98.925,0,0,98.825,0.200,-0.66,0.872,-0.224,19,-0.660,0.872,-0.224,19,0.212,S,#CD3C3C,6,1.0,0,0,0.089,0,0,0,0,0.0,18
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,7.0,7,98.769,98.769,0,0,98.847,0.156,-0.387,0.761,-0.006,19,-0.387,0.761,-0.006,19,0.374,S,#CD3C3C,7,1.0,0,0,0.089,0,0,0,0,0.0,18
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,8.0,8,98.857,98.857,0,0,98.813,0.088,-0.333,0.754,0.044,19,-0.333,0.754,0.044,19,0.421,S,#CD3C3C,8,1.0,0,0,0.089,0,0,0,0,0.0,18
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,9.0,9,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-0.465,S,#CD3C3C,9,1.0,1,0,0.089,0,0,0,0,0.0,19
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,10.0,10,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-1.076,H,#A5AFB9,1,2.0,0,0,0.184,0,0,0,0,0.0,18
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,11.0,11,96.494,96.494,0,0,-,-,1.539,-2.060,0.509,10,1.539,-2.060,0.509,10,-0.521,H,#A5AFB9,2,2.0,0,0,0.184,0,0,0,0,0.0,17
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,12.0,12,97.175,97.175,0,0,96.834,0.681,0.815,-1.368,0.131,10,0.815,-1.368,0.131,10,-0.553,H,#A5AFB9,3,2.0,0,0,0.184,0,0,0,0,0.0,16
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,13.0,13,97.289,97.289,0,0,97.232,0.114,0.55,-1.298,-0.099,10,0.550,-1.298,-0.099,10,-0.748,H,#A5AFB9,4,2.0,0,0,0.184,0,0,0,0,0.0,14
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,14.0,14,97.624,97.624,0,0,97.456,0.335,-0.016,-0.988,-0.510,10,-0.016,-0.988,-0.510,10,-1.004,H,#A5AFB9,5,2.0,0,0,0.184,0,0,0,0,0.0,13
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,15.0,15,97.533,97.533,0,0,97.578,0.091,-0.312,-,-,-,-0.312,-,-,-,,H,#A5AFB9,6,2.0,0,0,0.184,0,0,0,0,0.0,12
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,16.0,16,98.027,98.027,0,0,97.78,0.494,-0.777,-,-,-,-0.777,-,-,-,,H,#A5AFB9,7,2.0,0,0,0.184,0,0,0,0,0.0,11
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,17.0,17,98.777,97.722,1,0,97.875,0.750,-1.471,1.807,-0.568,19,-0.416,0.752,-0.040,19,0.336,H,#A5AFB9,8,2.0,0,0,0.184,0,0,0,0,-1.0,12
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,18.0,18,97.417,97.417,0,0,97.57,1.360,-0.1,0.056,-0.072,19,-0.100,0.396,0.098,19,-0.044,H,#A5AFB9,9,2.0,0,1,0.184,0,0,0,0,0.0,12
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,19.0,19,97.554,97.554,0,0,97.486,0.137,-0.382,0.482,-0.141,19,-0.382,0.482,-0.141,19,0.1,H,#A5AFB9,10,2.0,0,0,0.184,0,0,0,0,0.0,12
1,2024,2024011,0,4,10,10-4,STR,Lance Stroll,18,#23675D,20.0,20,97.859,97.859,0,0,97.706,0.305,-0.7,0.502,-0.449,19,-0.700,0.652,-0.374,19,-0.198,H,#A5AFB9,11,2.0,0,0,0.184,0,0,0,0,0.0,12
