SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,1,1.0,0,0,0.277,0,1,0,0,,15
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,2,1.0,0,0,0.277,0,0,0,0,0.0,15
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,3,1.0,0,0,0.277,0,0,0,0,0.0,15
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,4,1.0,0,0,0.277,1,0,0,0,0.0,15
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,5,1.0,0,0,0.277,0,0,0,0,0.0,15
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,6.0,6,82.281,82.281,0,0,-,-,-0.896,0.590,-0.601,14.0,-0.896,0.590,-0.601,14.0,-0.306,S,#CD3C3C,6,1.0,0,0,0.277,0,0,0,0,0.0,15
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,7.0,7,81.648,81.648,0,0,81.964,0.633,-0.539,0.220,-0.429,14.0,-0.539,0.220,-0.429,14.0,-0.319,S,#CD3C3C,7,1.0,0,0,0.277,0,0,0,0,0.0,15
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,8.0,8,80.799,80.799,0,0,81.224,0.849,0.021,-0.387,-0.172,1.0,0.021,-0.387,-0.172,1.0,-0.366,S,#CD3C3C,8,1.0,0,0,0.277,0,0,0,0,1.0,14
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,9.0,9,80.663,80.663,0,0,80.731,0.136,0.122,-0.579,-0.168,1.0,0.122,-0.579,-0.168,1.0,-0.457,S,#CD3C3C,9,1.0,0,0,0.277,0,0,0,0,0.0,14
0,2022,2022040,3,Mercedes,1,HAM,Lewis Hamilton,44,#00D2BE,10.0,10,81.565,80.918,1,0,80.791,0.902,-0.745,-0.072,-0.781,1.0,-0.098,-0.318,-0.257,1.0,-0.817,S,#CD3C3C,10,1.0,0,0,0.277,0,0,0,0,0.0,14
