SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,22_Laptime,25_Laptime,30_Laptime,22_PaceDiff,25_PaceDiff,30_PaceDiff,22_PaceDiffClear,25_PaceDiffClear,30_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2024,2024110,6.0,44,Haas F1 Team,70.316,70.56,,0.214,0.458,,0.214,0.458,,70.152,-,22.0,-,22,-,,-,
0,2024,2024110,7.0,45,Haas F1 Team,70.171,70.584,,0.023,0.436,,0.023,0.436,,70.184,-,22.0,-,22,-,,-,
0,2024,2024110,8.0,46,Haas F1 Team,70.195,70.696,,0.087,0.588,,0.087,0.588,,70.149,-,22.0,-,22,-,,-,
0,2024,2024110,9.0,47,Haas F1 Team,70.255,70.636,,0.104,0.485,,0.104,0.485,,70.227,-,22.0,-,22,-,,-,
0,2024,2024110,10.0,48,Haas F1 Team,70.321,70.602,,0.15,0.431,,0.15,0.431,,70.171,-,22.0,-,22,-,,-,
0,2024,2024110,11.0,49,Haas F1 Team,70.165,70.683,,-0.038,0.48,,-0.038,0.48,,70.342,-,22.0,-,22,-,,-,
0,2024,2024110,12.0,50,Haas F1 Team,70.387,70.773,,0.174,0.56,,-0.159,0.56,,70.26,-,22.0,-,22,-,,-,
0,2024,2024110,13.0,51,Haas F1 Team,69.942,70.796,,-0.323,0.531,,-0.323,0.531,,70.273,-,22.0,-,22,-,,-,
0,2024,2024110,14.0,52,Haas F1 Team,70.129,70.746,,-0.205,0.412,,-0.205,0.412,,70.334,-,22.0,-,22,-,,-,
0,2024,2024110,15.0,53,Haas F1 Team,70.339,71.164,,-0.174,0.651,,-0.311,0.651,,70.609,-,22.0,-,22,-,,-,
0,2024,2024110,16.0,54,Haas F1 Team,70.274,71.172,,-0.378,0.52,,-0.378,0.52,,70.707,-,22.0,-,22,-,,-,
0,2024,2024110,17.0,55,Haas F1 Team,70.503,71.136,,-0.212,0.421,,-0.362,0.421,,70.73,-,22.0,-,22,-,,-,
0,2024,2024110,18.0,56,Haas F1 Team,70.433,70.94,,-0.268,0.239,,-0.268,0.239,,70.722,-,22.0,-,22,-,,-,
0,2024,2024110,19.0,57,Haas F1 Team,70.663,71.329,,-0.179,0.487,,-0.421,0.487,,70.893,-,22.0,-,22,-,,-,
0,2024,2024110,20.0,58,Haas F1 Team,70.41,71.341,,-0.421,0.51,,-0.421,0.51,,70.885,-,22.0,-,22,-,,-,
0,2024,2024110,21.0,59,Haas F1 Team,70.835,71.327,,-0.06,0.432,,-0.327,0.432,,71.073,-,22.0,-,22,-,,-,
0,2024,2024110,22.0,60,Haas F1 Team,70.727,71.081,,-0.095,0.259,,-0.095,0.259,,70.822,-,22.0,-,22,-,,-,
0,2024,2024110,23.0,61,Haas F1 Team,70.724,71.434,,-0.374,0.336,,-0.374,0.336,,71.098,-,22.0,-,22,-,,-,
0,2024,2024190,1.0,62,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
0,2024,2024190,2.0,63,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
0,2024,2024190,3.0,64,Haas F1 Team,99.561,99.456,,-0.246,-0.351,,-0.246,-0.351,,99.807,-,25.0,-,25,-,,-,
0,2024,2024190,4.0,65,Haas F1 Team,98.908,99.306,,-0.647,-0.249,,-0.647,-0.249,,99.636,-,22.0,-,22,-,,-,
