SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,1_Laptime,14_Laptime,1_PaceDiff,14_PaceDiff,1_PaceDiffClear,14_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2024,2024050,1.0,1,Mercedes,,,,,,,,-,-,-,,-,,-,
0,2024,2024050,2.0,2,Mercedes,,,,,,,,-,-,-,,-,,-,
0,2024,2024050,3.0,3,Mercedes,100.42,101.572,-1.72,-0.568,-1.72,-0.568,102.14,1.152,1.0,1.152,1,-1.144,-1.144,-1.144,-1.144
0,2024,2024050,4.0,4,Mercedes,100.481,101.715,-1.276,-0.042,-1.276,-0.042,101.758,1.234,1.0,1.234,1,-0.659,-0.659,-0.659,-0.659
0,2024,2024050,5.0,5,Mercedes,101.256,101.505,-0.546,-0.297,-0.546,-0.297,101.86,0.249,1.0,0.249,1,-0.421,-0.4215,-0.421,-0.4215
0,2024,2024050,6.0,6,Mercedes,101.459,101.965,-0.451,0.055,-0.451,0.055,101.95,0.506,1.0,0.506,1,-0.198,-0.198,-0.198,-0.198
0,2024,2024050,7.0,7,Mercedes,101.661,102.348,-0.488,0.199,-0.488,-0.176,102.219,0.687,1.0,0.312,1,-0.144,-0.1445,-0.332,-0.33199999999999996
0,2024,2024050,8.0,8,Mercedes,102.196,101.981,-0.112,-0.327,-0.112,-0.327,102.358,-0.215,14.0,-0.215,14,-0.220,-0.2195,-0.220,-0.2195
0,2024,2024050,9.0,9,Mercedes,102.516,102.168,0.107,-0.241,-0.145,-0.241,102.51,-0.348,14.0,-0.096,14,-0.067,-0.067,-0.193,-0.193
0,2024,2024050,10.0,10,Mercedes,102.332,102.28,-0.145,-0.197,-0.145,-0.197,102.503,-0.052,14.0,-0.052,14,-0.171,-0.17099999999999999,-0.171,-0.17099999999999999
