SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,4,1.0,0,0,0.103,0,0,0,0,,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,5,1.0,0,0,0.103,0,0,0,0,0.0,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,3.0,3,99.22,99.22,0,0,-,-,0.617,-0.127,0.680,14.0,0.617,-0.127,0.680,14.0,0.744,S,#CD3C3C,6,1.0,0,0,0.103,0,0,0,0,0.0,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,4.0,4,99.198,99.198,0,0,99.209,0.022,0.623,0.063,0.592,1.0,0.623,0.063,0.592,1.0,0.56,S,#CD3C3C,7,1.0,0,0,0.103,0,0,0,0,0.0,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,5.0,5,99.335,99.335,0,0,99.266,0.137,0.651,0.214,0.544,1.0,0.651,0.214,0.544,1.0,0.437,S,#CD3C3C,8,1.0,0,0,0.103,0,0,0,0,0.0,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,6.0,6,99.756,99.756,0,0,99.546,0.421,0.43,-0.263,0.561,14.0,0.430,-0.263,0.561,14.0,0.693,S,#CD3C3C,9,1.0,0,0,0.103,0,0,0,0,0.0,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,7.0,7,99.757,99.757,0,0,99.756,0.001,0.517,0.299,0.367,1.0,0.517,0.299,0.367,1.0,0.218,S,#CD3C3C,10,1.0,0,1,0.103,0,0,0,0,0.0,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,8.0,8,100.267,100.267,0,0,100.012,0.510,0.108,0.043,0.086,1.0,0.108,0.043,0.086,1.0,0.065,S,#CD3C3C,11,1.0,0,0,0.103,0,0,0,0,0.0,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,9.0,9,100.323,100.323,0,0,100.295,0.056,0.154,0.097,0.105,1.0,0.154,0.097,0.105,1.0,0.057,S,#CD3C3C,12,1.0,0,0,0.103,0,0,0,0,0.0,5
1,2023,2023011,0,Mercedes,1,HAM,Lewis Hamilton,44,#6CD3BF,10.0,10,100.289,100.289,0,0,100.306,0.034,0.334,0.243,0.212,1.0,0.334,0.243,0.212,1.0,0.091,S,#CD3C3C,13,1.0,0,0,0.103,0,0,0,0,0.0,5
