SprintIndex,SeasonID,DriverID,FullName,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg
1,2025,4,Lando Norris,8.19,6.54,5.42,5.909090909090909,4.545454545454545,5.0,5.0,6.086956521739131,5.006601197249024,5.145272250797085,5.009594968042763,4.725127414191757,4.999313878152943,5.517406039258717,9.39,5.22,7.42,0.160,27.0,1.173913043478261,1.35,0.17,87.86878260869565,-7.0,-0.30434782608695654,0.26,0.57
1,2025,14,George Russell,7.85,6.62,8.75,5.909090909090909,7.727272727272727,5.454545454545454,5.454545454545454,5.833333333333334,5.805156543024065,5.581143357689716,5.730052898601958,4.931486780861272,5.406382712847822,5.359445359414847,7.25,5.39,7.24,0.165,26.0,1.0833333333333333,1.83,0.75,88.72816666666667,-8.0,-0.3333333333333333,0.21,0.54
1,2025,24,Alexander Albon,6.58,5.92,4.17,6.0,6.0,4.5,5.0,7.083333333333334,4.526530138827675,5.460071199998012,5.07106919076816,4.893225332690396,4.92128684772746,6.186065021008114,4.74,5.98,6.38,0.198,9.0,0.4090909090909091,2.29,2.00,90.54581818181818,4.0,0.16666666666666666,0.83,0.67
1,2025,28,Oscar Piastri,7.70,6.51,4.58,4.090909090909091,5.454545454545454,5.0,5.0,3.9130434782608696,4.993398802750975,4.854727749202915,4.990405031957238,5.274872585808242,5.000686121847058,5.172241292205152,9.46,5.94,7.21,0.175,29.0,1.3181818181818181,1.39,0.13,87.0444090909091,-1.0,-0.045454545454545456,0.23,0.27
1,2025,19,Fernando Alonso,5.49,5.04,10.00,4.444444444444445,8.333333333333334,6.666666666666666,5.0,5.0,6.635716825306828,4.658593652271122,5.703480227796175,4.910677962944845,4.713985144057721,5.479782968408193,4.21,5.92,5.48,0.230,-3.0,-0.15,2.08,2.17,90.20795000000001,-2.0,-0.08333333333333333,0.58,0.67
1,2025,1,Lewis Hamilton,5.34,7.23,2.08,3.333333333333333,0.9523809523809523,4.761904761904762,6.190476190476191,3.4782608695652173,4.235782923068048,4.67003928156278,4.562575011491775,5.030907815504959,5.657712691562514,5.167558331628957,6.36,6.38,5.84,0.245,43.0,1.9545454545454546,2.57,0.70,89.1260909090909,7.0,0.30434782608695654,0.65,0.35
1,2025,25,Nico Hulkenberg,4.47,4.84,5.00,2.3529411764705883,5.882352941176471,7.058823529411765,5.294117647058823,4.3478260869565215,4.752290028870972,3.6380916900714726,5.524707071994836,5.561847246865943,4.90786330228735,4.675653139376798,3.85,6.21,4.87,0.263,-6.0,-0.3,1.91,2.17,89.83565,0.0,0.0,0.82,0.82
1,2025,2,Max Verstappen,8.25,6.05,10.00,7.272727272727273,10.0,5.909090909090909,8.181818181818182,6.666666666666666,6.953036232120447,5.638488493064263,7.113993467435215,5.066568680496556,5.549131149435418,5.777446473186327,8.91,6.21,7.55,0.166,21.0,0.9130434782608695,1.33,0.46,89.13247826086956,3.0,0.13043478260869565,0.30,0.17
1,2025,35,Kimi Antonelli,6.50,6.05,1.25,4.090909090909091,2.2727272727272725,4.545454545454545,4.545454545454545,4.166666666666667,4.194843456975936,4.418856642310284,4.26994710139804,5.068513219138727,4.593617287152178,4.851488942429933,5.98,5.63,6.28,0.228,18.0,0.8181818181818182,2.75,1.54,89.37545454545455,-5.0,-0.21739130434782608,0.52,0.74
1,2025,34,Gabriel Bortoleto,6.37,4.62,5.00,7.647058823529411,4.117647058823529,2.9411764705882355,4.705882352941177,5.416666666666666,5.247709971129027,6.361908309928527,4.475292928005163,4.438152753134058,5.092136697712649,6.527628843208601,2.92,5.40,5.91,0.206,-23.0,-1.0952380952380953,1.04,2.00,89.603,-8.0,-0.34782608695652173,0.48,0.83
1,2025,10,Lance Stroll,6.18,5.74,0.00,5.555555555555555,1.6666666666666665,3.333333333333333,5.0,5.0,3.3642831746931727,5.341406347728879,4.296519772203824,5.089322037055155,5.286014855942279,5.67838898470127,3.46,5.84,6.05,0.214,10.0,0.45454545454545453,2.35,1.91,89.68736363636364,0.0,0.0,0.59,0.59
