SprintIndex,SeasonID,DriverID,FullName,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg
2,2025,4,Lando Norris,8.21,6.49,5.00,5.384615384615384,4.615384615384616,4.230769230769231,4.615384615384616,6.206896551724138,4.982780847651117,5.077224750676551,4.975464829409785,4.634279409641546,5.032075458582242,5.988546936126524,9.36,5.08,7.40,0.164,29.0,1.0357142857142858,1.14,0.14,88.72592857142857,-10.0,-0.35714285714285715,0.25,0.61
2,2025,14,George Russell,7.90,6.44,8.33,5.7142857142857135,7.5,6.071428571428571,4.642857142857143,5.666666666666666,5.791561768082337,5.455089794582133,5.673379692944872,5.066319172186587,5.205621329802723,5.4456541560086,7.34,5.57,7.27,0.169,26.0,0.8666666666666667,1.47,0.60,89.7573,-7.0,-0.23333333333333334,0.20,0.43
2,2025,24,Alexander Albon,6.82,5.79,4.33,5.384615384615384,5.384615384615384,3.8461538461538463,4.615384615384616,6.333333333333333,4.722094239049445,5.286825240215254,5.007852516966183,4.8186823974239354,4.905309887187281,5.848993566919285,4.67,5.87,6.50,0.199,8.0,0.2857142857142857,1.83,1.63,91.43689285714287,1.0,0.03333333333333333,0.73,0.70
2,2025,28,Oscar Piastri,7.84,6.36,5.00,4.615384615384616,5.384615384615384,5.769230769230768,5.384615384615384,3.4482758620689657,5.017219152348882,4.922775249323449,5.024535170590215,5.365720590358453,4.967924541417757,5.143879683677559,9.50,5.83,7.25,0.171,30.0,1.1538461538461537,1.14,0.10,88.63553846153846,-1.0,-0.037037037037037035,0.22,0.26
2,2025,19,Fernando Alonso,6.03,4.82,9.67,5.217391304347826,7.391304347826086,5.652173913043478,5.652173913043478,5.333333333333333,6.511173969603064,4.915101115174878,5.614105862732622,4.666806892378413,4.67853958033551,5.813645747856313,4.28,5.72,5.77,0.225,-5.0,-0.2,1.67,1.80,90.93372,-4.0,-0.13793103448275862,0.55,0.69
2,2025,1,Lewis Hamilton,5.82,7.23,2.33,3.8461538461538463,1.5384615384615385,5.0,6.153846153846154,4.482758620689655,4.196912336778089,4.994566861365955,4.518538367514288,5.1394270367581765,5.677678482146701,5.641085471093307,6.33,6.42,6.16,0.244,47.0,1.6785714285714286,2.17,0.55,90.20682142857143,9.0,0.3103448275862069,0.62,0.31
2,2025,25,Nico Hulkenberg,4.49,4.68,5.00,2.608695652173913,5.652173913043478,6.086956521739131,4.782608695652174,4.482758620689655,4.769642875506655,3.7122697789258554,5.2974398856057565,5.238992132694263,4.829906705836501,4.859969474724224,3.48,5.89,4.79,0.299,-10.0,-0.38461538461538464,1.55,1.90,91.09153846153846,-7.0,-0.25,0.68,0.93
2,2025,2,Max Verstappen,8.35,5.86,9.67,7.142857142857143,10.0,6.071428571428571,7.5,6.333333333333333,7.067364630044058,5.517555082184221,7.000464757956485,5.09952180425033,5.287577466834392,5.642495162909077,8.93,6.52,7.63,0.168,19.0,0.6551724137931034,1.07,0.43,90.04727586206897,8.0,0.27586206896551724,0.41,0.14
2,2025,35,Kimi Antonelli,6.79,6.32,1.67,4.285714285714286,2.5,3.9285714285714284,5.357142857142857,4.333333333333334,4.208438231917662,4.5449102054178665,4.326620307055127,4.933680827813414,4.794378670197277,4.9046801396830455,6.09,5.54,6.50,0.219,21.0,0.75,2.30,1.23,90.40253571428572,-11.0,-0.3793103448275862,0.45,0.83
2,2025,34,Gabriel Bortoleto,6.42,4.73,5.00,7.391304347826086,4.3478260869565215,3.9130434782608696,5.217391304347826,5.333333333333333,5.230357124493344,6.287730221074144,4.7025601143942435,4.761007867305737,5.170093294163499,6.308257332355125,2.90,5.50,5.98,0.220,-25.0,-0.9259259259259259,0.87,1.70,90.83607407407408,-9.0,-0.3103448275862069,0.48,0.79
