SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.235,0,0,0,0,,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,3.0,3,97.101,97.101,0,0,-,-,-0.135,0.985,0.357,28.0,-0.135,0.985,0.357,28.0,0.85,M,#F0E628,6,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,4.0,4,96.708,96.708,0,0,96.904,0.393,0.222,0.815,0.629,28.0,0.222,0.815,0.629,28.0,1.037,M,#F0E628,7,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,5.0,5,97.537,96.893,1,0,96.801,0.829,-0.356,1.188,0.238,28.0,0.288,0.544,0.560,28.0,0.832,M,#F0E628,8,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,6.0,6,97.079,97.079,0,0,96.986,0.458,0.199,0.763,0.581,28.0,0.199,0.763,0.581,28.0,0.962,M,#F0E628,9,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,7.0,7,97.098,97.098,0,0,97.088,0.019,0.219,1.244,0.841,28.0,0.219,1.244,0.841,28.0,1.463,M,#F0E628,10,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,8.0,8,97.262,97.262,0,0,97.18,0.164,0.295,0.596,0.593,28.0,0.295,0.596,0.593,28.0,0.891,M,#F0E628,11,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,9.0,9,97.882,97.566,1,0,97.414,0.620,0.01,0.725,0.372,28.0,0.326,0.409,0.530,28.0,0.735,M,#F0E628,12,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,10.0,10,97.869,97.869,0,0,97.717,0.013,0.327,1.470,1.062,28.0,0.327,1.470,1.062,28.0,1.797,M,#F0E628,13,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,11.0,11,98.227,98.227,0,0,98.048,0.358,0.191,1.376,0.879,28.0,0.191,1.376,0.879,28.0,1.567,M,#F0E628,14,1.0,0,1,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,12.0,12,97.62,97.62,0,0,97.924,0.607,0.78,0.294,0.927,28.0,0.780,0.294,0.927,28.0,1.074,M,#F0E628,15,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,13.0,13,97.937,97.937,0,0,97.779,0.317,0.424,0.725,0.786,28.0,0.424,0.725,0.786,28.0,1.149,M,#F0E628,16,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,14.0,14,97.913,97.913,0,0,97.925,0.024,0.766,0.061,0.796,28.0,0.766,0.061,0.796,28.0,0.827,M,#F0E628,17,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,15.0,15,98.984,98.338,1,0,98.125,1.071,-0.082,0.867,0.351,28.0,0.564,0.221,0.674,28.0,0.785,M,#F0E628,18,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,16.0,16,98.762,98.762,0,0,98.55,0.222,0.153,0.021,0.163,28.0,0.153,0.021,0.163,28.0,0.174,M,#F0E628,19,1.0,0,0,0.235,0,0,0,0,0.0,9
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,17.0,17,98.722,98.722,0,0,98.742,0.040,0.31,-0.026,0.297,4.0,0.310,-0.026,0.297,4.0,0.284,M,#F0E628,20,1.0,0,0,0.235,0,0,0,0,1.0,8
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,18.0,18,98.424,98.424,0,0,98.573,0.298,0.795,-0.188,0.701,4.0,0.795,-0.188,0.701,4.0,0.607,M,#F0E628,21,1.0,0,0,0.235,0,0,0,0,0.0,8
0,2025,2025020,1,McLaren,4,NOR,Lando Norris,4,#FF8000,19.0,19,98.697,98.697,0,0,98.56,0.273,1.995,0.861,2.425,28.0,1.995,0.861,2.425,28.0,2.856,M,#F0E628,22,1.0,0,0,0.235,0,0,0,0,0.0,8
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.210,0,0,0,0,,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,6,1.0,0,0,0.210,0,0,0,0,0.0,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,3.0,3,96.116,96.116,0,0,-,-,0.85,0.985,0.357,28.0,0.850,0.985,0.357,28.0,-0.135,M,#F0E628,7,1.0,0,0,0.210,0,0,0,0,0.0,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,4.0,4,95.893,95.893,0,0,96.004,0.223,1.037,0.815,0.629,28.0,1.037,0.815,0.629,28.0,0.222,M,#F0E628,8,1.0,0,0,0.210,0,0,0,0,0.0,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,5.0,5,96.349,96.349,0,0,96.121,0.456,0.832,1.188,0.238,28.0,0.832,0.544,0.560,28.0,-0.356,M,#F0E628,9,1.0,0,0,0.210,0,0,0,0,0.0,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,6.0,6,96.316,96.316,0,0,96.333,0.033,0.962,0.763,0.581,28.0,0.962,0.763,0.581,28.0,0.199,M,#F0E628,10,1.0,0,0,0.210,0,0,0,0,0.0,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,7.0,7,95.854,95.854,0,0,96.085,0.462,1.463,1.244,0.841,28.0,1.463,1.244,0.841,28.0,0.219,M,#F0E628,11,1.0,0,0,0.210,0,0,0,0,0.0,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,8.0,8,96.666,96.666,0,0,96.26,0.812,0.891,0.596,0.593,28.0,0.891,0.596,0.593,28.0,0.295,M,#F0E628,12,1.0,0,0,0.210,0,0,0,0,0.0,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,9.0,9,97.157,97.157,0,0,96.911,0.491,0.735,0.725,0.372,28.0,0.735,0.409,0.530,28.0,0.01,M,#F0E628,13,1.0,0,0,0.210,0,0,0,0,0.0,3
0,2025,2025020,1,McLaren,28,PIA,Oscar Piastri,81,#FF8000,10.0,10,96.399,96.399,0,0,96.778,0.758,1.797,1.470,1.062,28.0,1.797,1.470,1.062,28.0,0.327,M,#F0E628,14,1.0,0,0,0.210,0,0,0,0,0.0,3
