SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,7,1.0,0,0,0.206,0,0,0,0,,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,8,1.0,0,0,0.206,0,0,0,0,0.0,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,3.0,3,96.151,96.151,0,0,-,-,0.815,0.141,0.744,1.0,0.815,0.141,0.744,1.0,0.674,M,#F0E628,9,1.0,0,0,0.206,0,0,0,0,0.0,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,4.0,4,96.064,96.064,0,0,96.107,0.087,0.866,0.191,0.770,1.0,0.866,0.191,0.770,1.0,0.675,M,#F0E628,10,1.0,0,0,0.206,0,0,0,0,0.0,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,5.0,5,96.684,96.206,1,0,96.135,0.620,0.497,-0.160,0.577,6.0,0.975,0.318,0.816,1.0,0.657,M,#F0E628,11,1.0,0,0,0.206,0,0,0,0,0.0,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,6.0,6,96.349,96.349,0,0,96.278,0.335,0.929,-0.005,0.931,6.0,0.929,-0.005,0.931,6.0,0.934,M,#F0E628,12,1.0,0,0,0.206,0,0,0,0,0.0,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,7.0,7,96.617,96.617,0,0,96.483,0.268,0.7,0.026,0.687,1.0,0.700,0.026,0.687,1.0,0.674,M,#F0E628,13,1.0,0,0,0.206,0,0,0,0,0.0,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,8.0,8,96.003,96.003,0,0,96.31,0.614,1.554,1.011,1.048,1.0,1.554,1.011,1.048,1.0,0.543,M,#F0E628,14,1.0,0,0,0.206,0,0,0,0,0.0,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,9.0,9,96.941,96.438,1,0,96.22,0.938,0.951,0.347,0.777,1.0,1.454,0.850,1.029,1.0,0.604,M,#F0E628,15,1.0,0,0,0.206,0,0,0,0,0.0,1
0,2025,2025020,1,Ferrari,1,HAM,Lewis Hamilton,44,#CC1400,10.0,10,96.872,96.872,0,0,96.655,0.069,1.324,0.758,0.945,1.0,1.324,0.758,0.945,1.0,0.566,M,#F0E628,16,1.0,0,0,0.206,0,0,0,0,0.0,1
