SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,22_Laptime,25_Laptime,22_PaceDiff,25_PaceDiff,22_PaceDiffClear,25_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
1,2023,2023011,1.0,1,Haas F1 Team,,,,,,,,-,-,-,,-,,-,
1,2023,2023011,2.0,2,Haas F1 Team,,,,,,,,-,-,-,,-,,-,
1,2023,2023011,3.0,3,Haas F1 Team,101.978,100.484,2.141,0.647,2.141,0.647,99.837,-1.494,25.0,-1.494,25,1.394,1.3940000000000001,1.394,1.3940000000000001
1,2023,2023011,4.0,4,Haas F1 Team,100.773,101.004,0.952,1.183,0.952,0.922,99.945,0.231,22.0,-0.030,25,1.067,1.0675,0.937,0.937
1,2023,2023011,5.0,5,Haas F1 Team,101.34,101.002,1.354,1.016,0.963,1.016,100.1,-0.338,25.0,0.053,22,1.185,1.185,0.990,0.9895
1,2023,2023011,6.0,6,Haas F1 Team,101.125,101.002,0.939,0.816,0.939,0.816,100.192,-0.123,25.0,-0.123,25,0.877,0.8775,0.877,0.8775
1,2023,2023011,7.0,7,Haas F1 Team,101.526,101.148,1.252,0.874,0.93,0.874,100.306,-0.378,25.0,-0.056,25,1.063,1.063,0.902,0.902
1,2023,2023011,8.0,8,Haas F1 Team,101.283,101.249,0.908,0.874,0.908,0.874,100.395,-0.034,25.0,-0.034,25,0.891,0.891,0.891,0.891
1,2023,2023011,9.0,9,Haas F1 Team,101.278,101.615,0.801,1.138,0.801,1.138,100.486,0.337,22.0,0.337,22,0.970,0.9695,0.970,0.9695
1,2023,2023011,10.0,10,Haas F1 Team,101.719,102.252,1.096,1.629,1.096,1.629,100.623,0.533,22.0,0.533,22,1.363,1.3625,1.363,1.3625
