SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,4_Laptime,28_Laptime,4_PaceDiff,28_PaceDiff,4_PaceDiffClear,28_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2023,2023011,1.0,1,McLaren,,,,,,,,-,-,-,,-,,-,
2,2023,2023011,2.0,2,McLaren,,,,,,,,-,-,-,,-,,-,
2,2023,2023011,3.0,3,McLaren,99.777,100.691,-0.06,0.854,-0.06,0.854,99.837,0.914,4.0,0.914,4,0.397,0.397,0.397,0.397
2,2023,2023011,4.0,4,McLaren,102.267,100.718,2.446,0.897,0.399,0.897,99.945,-1.549,28.0,0.498,4,1.671,1.6715,0.648,0.648
2,2023,2023011,5.0,5,McLaren,100.664,100.862,0.678,0.876,0.678,0.876,100.1,0.198,4.0,0.198,4,0.777,0.777,0.777,0.777
2,2023,2023011,6.0,6,McLaren,100.814,101.111,0.628,0.925,0.509,0.925,100.192,0.297,4.0,0.416,4,0.776,0.7765,0.717,0.7170000000000001
2,2023,2023011,7.0,7,McLaren,100.726,101.167,0.452,0.893,0.452,0.893,100.306,0.441,4.0,0.441,4,0.672,0.6725,0.672,0.6725
2,2023,2023011,8.0,8,McLaren,100.857,101.295,0.482,0.92,0.38,0.92,100.395,0.438,4.0,0.540,4,0.701,0.7010000000000001,0.650,0.65
2,2023,2023011,9.0,9,McLaren,100.783,101.534,0.306,1.057,0.306,1.057,100.486,0.751,4.0,0.751,4,0.681,0.6815,0.681,0.6815
2,2023,2023011,10.0,10,McLaren,,101.584,,0.961,,0.961,100.623,-,-,-,,-,0.5113333333333333,-,0.5113333333333333
2,2023,2023011,11.0,11,McLaren,,101.352,,0.845,,0.845,100.585,-,-,-,,-,0.3411666666666667,-,0.3411666666666667
2,2023,2023011,12.0,12,McLaren,99.314,101.156,-0.75,1.092,-0.75,1.092,100.064,1.842,4.0,1.842,4,0.171,0.17100000000000004,0.171,0.17100000000000004
2,2023,2023011,13.0,13,McLaren,99.51,,0.069,,0.069,,99.523,-,-,-,,-,,-,
2,2023,2023011,14.0,14,McLaren,99.243,,0.224,,0.224,,99.019,-,-,-,,-,,-,
2,2023,2023011,15.0,15,McLaren,98.87,,0.219,,0.219,,98.714,-,-,-,,-,,-,
2,2023,2023011,16.0,16,McLaren,98.86,,0.281,,0.281,,98.613,-,-,-,,-,,-,
2,2023,2023011,17.0,17,McLaren,,,,,,,98.704,-,-,-,,-,,-,
